time,fx,fy,fz,tx,ty,tz,vx,vy,vz,travel_mm,pos_x,pos_y,pos_z
0.1958,0.0885,0.0908,-0.0371,-0.01975,0.00737,-0.00032,-5.00,0.00,0.00,0.6,108.00,650.29,301.61
0.2062,0.1785,-0.1291,0.1228,0.01024,0.00937,-0.00132,-5.00,0.00,0.00,0.7,108.00,650.29,301.57
0.2162,-0.0414,0.1208,-0.0071,-0.00475,-0.01262,-0.00132,-5.00,0.00,0.00,0.7,108.00,650.30,301.51
0.2264,-0.0014,-0.1891,0.4828,0.01424,-0.00162,-0.00032,-5.00,0.00,0.00,0.8,108.00,650.30,301.47
0.2366,-0.0414,-0.1591,0.0328,-0.00675,-0.01262,-0.00232,-5.00,0.00,0.00,0.8,108.00,650.30,301.41
0.2464,0.1885,-0.0391,-0.2171,0.02524,-0.01462,-0.00232,-5.00,0.00,0.00,0.9,108.00,650.30,301.37
0.2567,0.3085,-0.0591,-0.0271,0.02724,0.00537,-0.00132,-5.00,0.00,0.00,0.9,108.00,650.30,301.31
0.2669,0.2285,-0.2691,0.0428,0.00524,-0.00962,-0.00232,-5.00,0.00,0.00,1.0,108.00,650.30,301.27
0.2768,0.0385,0.0308,0.1628,0.00824,0.00237,-0.00132,-5.00,0.00,0.00,1.0,108.00,650.31,301.21
0.2869,-0.0314,0.1408,-0.2971,-0.02475,-0.01562,0.00167,-5.00,0.00,0.00,1.1,108.00,650.31,301.17
0.2974,0.1185,-0.2291,0.0828,-0.00375,-0.00562,-0.00132,-5.00,0.00,0.00,1.1,108.00,650.31,301.11
0.3072,0.3885,-0.3491,-0.2571,0.02024,-0.00262,-0.00232,-5.00,0.00,0.00,1.2,108.00,650.31,301.07
0.3179,-0.0614,0.1608,-0.0771,-0.01175,0.00437,0.00067,-5.00,0.00,0.00,1.2,108.00,650.31,301.01
0.3275,0.0585,0.0408,-0.0571,-0.00375,-0.01062,0.00267,-5.00,0.00,0.00,1.3,108.00,650.32,300.95
0.3373,0.3685,-0.2691,0.0628,0.01424,-0.00262,-0.00032,-5.00,0.00,0.00,1.3,108.00,650.32,300.91
0.3480,0.0585,-0.2391,-0.0671,-0.00075,-0.00662,-0.00332,-5.00,0.00,0.00,1.4,108.00,650.32,300.85
0.3580,0.1285,-0.6891,0.2428,0.02524,0.00737,-0.00432,-5.00,0.00,0.00,1.4,108.00,650.32,300.81
0.3680,0.1085,-0.0891,0.0828,0.02324,-0.00562,0.00167,-5.00,0.00,0.00,1.5,108.00,650.32,300.75
0.3781,0.1385,-0.1791,-0.2671,0.00724,-0.00562,-0.00432,-5.00,0.00,0.00,1.5,108.00,650.32,300.71
0.3882,-0.0514,-0.3091,-0.0271,0.02324,0.01137,0.00167,-5.00,0.00,0.00,1.6,108.00,650.33,300.65
0.3985,0.0585,0.1808,-0.0071,0.00624,-0.00362,0.00067,-5.00,0.00,0.00,1.6,108.00,650.33,300.61
0.4084,0.0385,-0.0891,0.0928,0.00024,-0.00462,-0.00032,-5.00,0.00,0.00,1.7,108.00,650.33,300.55
0.4188,0.1085,-0.0091,0.2428,0.01424,0.00737,0.00067,-5.00,0.00,0.00,1.7,108.00,650.33,300.51
0.4285,0.0385,-0.0391,-0.0371,-0.00675,-0.00062,-0.00132,-5.00,0.00,0.00,1.8,108.00,650.33,300.45
0.4387,0.1585,-0.0191,-0.0071,0.01224,0.00037,0.00567,-5.00,0.00,0.00,1.8,108.00,650.34,300.41
0.4488,0.1185,0.2908,-0.4671,-0.00775,-0.01362,0.00267,-5.00,0.00,0.00,1.9,108.00,650.34,300.35
0.4592,-0.0414,-0.1091,-0.0671,-0.00775,0.00437,0.00067,-5.00,0.00,0.00,1.9,108.00,650.34,300.31
0.4692,-0.1114,0.0308,-0.2671,-0.01575,-0.01062,0.00067,-5.00,0.00,0.00,2.0,108.00,650.34,300.25
0.4792,-0.0014,-0.2491,0.2228,0.01124,0.01337,-0.00132,-5.00,0.00,0.00,2.0,108.00,650.34,300.21
0.4894,0.0385,-0.0591,0.1928,-0.02175,-0.01262,0.00167,-5.00,0.00,0.00,2.1,108.00,650.35,300.15
0.4995,0.0885,-0.0791,-0.1871,-0.00075,-0.00262,-0.00032,-5.00,0.00,0.00,2.1,108.00,650.35,300.09
0.5096,0.0785,-0.2591,0.1728,0.02024,0.00937,-0.00132,-5.00,0.00,0.00,2.2,108.00,650.35,300.05
0.5197,0.0885,-0.3591,0.1528,0.01624,0.01337,-0.00032,-5.00,0.00,0.00,2.2,108.00,650.35,299.99
0.5298,0.2185,-0.3591,0.2928,0.00624,-0.00862,-0.00432,-5.00,0.00,0.00,2.3,108.00,650.35,299.95
0.5399,0.0985,-0.3491,0.0728,0.01524,-0.00162,0.00167,-5.00,0.00,0.00,2.3,108.00,650.36,299.89
0.5503,-0.1114,-0.1791,-0.0271,-0.01475,-0.00362,0.00167,-5.00,0.00,0.00,2.4,108.00,650.36,299.85
0.5604,0.0785,0.2308,-0.3671,-0.00175,-0.01562,0.00467,-5.00,0.00,0.00,2.4,108.00,650.36,299.79
0.5707,-0.0114,0.0208,-0.2371,0.00024,-0.00862,0.00367,-5.00,0.00,0.00,2.5,108.00,650.36,299.75
0.5806,-0.0314,0.0708,-0.0471,-0.00775,-0.00062,0.00367,-5.00,0.00,0.00,2.5,108.00,650.36,299.69
0.5909,0.2485,0.0408,-0.2171,0.01024,-0.00162,0.00467,-5.00,0.00,0.00,2.6,108.00,650.36,299.65
0.6007,0.0385,0.1208,0.0428,-0.00675,-0.00662,0.00467,-5.00,0.00,0.00,2.6,108.00,650.37,299.59
0.6111,0.0785,-0.5191,0.2328,0.00924,0.00437,-0.00032,-5.00,0.00,0.00,2.7,108.00,650.37,299.55
0.6213,-0.1714,-0.1591,0.0728,-0.00975,-0.00462,0.00067,-5.00,0.00,0.00,2.7,108.00,650.37,299.49
0.6313,0.2185,-0.0791,0.0928,0.00824,-0.00362,0.00267,-5.00,0.00,0.00,2.8,108.00,650.37,299.45
0.6414,0.1885,-0.3091,0.1828,0.00524,-0.00562,-0.00232,-5.00,0.00,0.00,2.8,108.00,650.37,299.39
0.6515,0.2685,-0.3991,0.0628,0.02624,0.00637,-0.00032,-5.00,0.00,0.00,2.9,108.00,650.38,299.35
0.6613,0.1685,-0.0291,-0.0571,0.00324,-0.00762,-0.00032,-5.00,0.00,0.00,2.9,108.01,650.38,299.29
0.6716,0.1085,0.1008,-0.0071,0.00024,-0.00462,0.00067,-5.00,0.00,0.00,3.0,108.01,650.38,299.23
0.6817,-0.1514,0.0208,-0.0271,-0.00275,0.00537,0.00467,-5.00,0.00,0.00,3.0,108.01,650.38,299.19
0.6920,0.1285,-0.1791,0.0128,0.00624,-0.00062,-0.00332,-5.00,0.00,0.00,3.1,108.01,650.38,299.13
0.7018,0.0185,-0.1591,-0.0971,-0.00375,-0.00462,0.00267,-5.00,0.00,0.00,3.1,108.01,650.38,299.09
0.7121,0.1385,-0.0791,-0.2771,-0.01175,-0.01162,0.00267,-5.00,0.00,0.00,3.2,108.01,650.39,299.03
0.7225,0.0285,0.0008,0.1528,-0.00875,-0.00262,0.00067,-5.00,0.00,0.00,3.2,108.01,650.39,298.99
0.7323,0.1185,-0.0091,0.1228,0.00524,-0.00462,0.00367,-5.00,0.00,0.00,3.3,108.01,650.39,298.93
0.7425,0.1285,-0.2591,0.1828,0.00824,-0.00362,0.00367,-5.00,0.00,0.00,3.3,108.01,650.39,298.89
0.7529,0.1985,-0.0291,-0.0371,0.00824,-0.00862,0.00167,-5.00,0.00,0.00,3.4,108.01,650.39,298.83
0.7626,0.0385,-0.2291,0.1628,-0.00375,0.00437,0.00267,-5.00,0.00,0.00,3.4,108.01,650.40,298.79
0.7727,-0.0314,-0.2891,0.3628,-0.01875,0.00337,0.00067,-5.00,0.00,0.00,3.5,108.01,650.40,298.73
0.7828,-0.0414,-0.2191,0.0928,0.01724,0.00037,0.00267,-5.00,0.00,0.00,3.5,108.01,650.40,298.69
0.7929,0.0485,-0.2291,0.0828,0.00524,0.00437,-0.00032,-5.00,0.00,0.00,3.6,108.01,650.40,298.63
0.8031,0.2585,-0.0491,-0.0371,0.00524,-0.01062,0.00267,-5.00,0.00,0.00,3.6,108.01,650.40,298.59
0.8132,0.1785,-0.0891,0.0328,0.02424,-0.00362,0.00167,-5.00,0.00,0.00,3.7,108.01,650.41,298.53
0.8235,-0.0014,-0.0091,-0.1971,0.00924,-0.00362,0.00567,-5.00,0.00,0.00,3.8,108.01,650.41,298.47
0.8336,0.0485,0.1408,-0.1071,-0.00975,-0.01962,0.00467,-5.00,0.00,0.00,3.8,108.01,650.41,298.43
0.8435,0.1485,0.1608,-0.1671,0.01324,-0.00462,0.00267,-5.00,0.00,0.00,3.9,108.01,650.41,298.37
0.8539,0.0885,-0.2691,0.1828,0.00924,0.01237,0.00167,-5.00,0.00,0.00,3.9,108.01,650.41,298.33
0.8638,-0.0014,0.1308,0.1628,-0.00375,0.00137,0.00367,-5.00,0.00,0.00,4.0,108.01,650.42,298.27
0.8739,0.2085,-0.1391,0.0428,0.00624,0.00337,0.00067,-5.00,0.00,0.00,4.0,108.01,650.42,298.23
0.8842,0.2985,-0.2191,0.0428,0.00224,0.00137,-0.00132,-5.00,0.00,0.00,4.1,108.01,650.42,298.17
0.8941,0.1485,-0.1391,0.1528,0.00324,0.00637,-0.00032,-5.00,0.00,0.00,4.1,108.01,650.42,298.13
0.9044,-0.0314,-0.2891,0.2728,0.01124,0.00137,0.00167,-5.00,0.00,0.00,4.2,108.01,650.42,298.07
0.9144,0.1885,-0.2491,0.0828,0.01424,-0.00062,0.00067,-5.00,0.00,0.00,4.2,108.01,650.42,298.03
0.9246,0.1185,-0.1091,0.2328,0.01124,-0.00462,0.00167,-5.00,0.00,0.00,4.3,108.01,650.43,297.97
0.9354,0.0985,-0.1491,-0.0071,0.00924,-0.00462,0.00267,-5.00,0.00,0.00,4.3,108.01,650.43,297.93
0.9446,0.0685,-0.0791,0.2528,0.00924,-0.00462,0.00067,-5.00,0.00,0.00,4.4,108.01,650.43,297.87
0.9548,-0.0214,-0.0791,0.1628,-0.00575,0.00537,0.00067,-5.00,0.00,0.00,4.4,108.01,650.43,297.83
0.9649,0.1385,-0.3891,0.4228,0.01524,0.01037,0.00167,-5.00,0.00,0.00,4.5,108.01,650.43,297.77
0.9750,0.0485,0.1408,0.1628,-0.01075,-0.00062,0.00567,-5.00,0.00,0.00,4.5,108.01,650.44,297.73
0.9853,0.0085,-0.2991,0.2928,-0.00275,0.00137,0.00167,-5.00,0.00,0.00,4.6,108.01,650.44,297.67
0.9951,0.1285,-0.0791,-0.2271,-0.00875,-0.01162,0.00267,-5.00,0.00,0.00,4.6,108.01,650.44,297.63
1.0053,0.1185,-0.2191,0.4228,0.00424,-0.00062,0.00167,-5.00,0.00,0.00,4.7,108.01,650.44,297.57
1.0154,0.0185,0.1308,-0.1571,-0.01575,-0.01962,0.00267,-5.00,0.00,0.00,4.7,108.01,650.44,297.51
1.0255,0.0185,-0.0991,-0.0671,-0.01275,-0.01462,-0.00032,-5.00,0.00,0.00,4.8,108.01,650.44,297.47
1.0357,0.0585,-0.1991,0.2828,-0.00375,-0.00662,0.00067,-5.00,0.00,0.00,4.8,108.01,650.45,297.41
1.0458,0.1285,-0.0791,0.1828,0.01024,0.01037,0.00367,-5.00,0.00,0.00,4.9,108.01,650.45,297.37
1.0560,0.1185,-0.0591,-0.0571,0.01624,0.00437,0.00067,-5.00,0.00,0.00,4.9,108.01,650.45,297.31
1.0662,0.0785,-0.1191,0.2128,-0.00475,-0.00462,0.00167,-5.00,0.00,0.00,5.0,108.01,650.45,297.27
1.0763,-0.0014,-0.1491,0.1328,0.01824,0.00837,0.00367,-5.00,0.00,0.00,5.0,108.01,650.45,297.21
1.0863,0.0485,-0.2891,0.1628,0.01124,-0.00162,0.00167,-5.00,0.00,0.00,5.1,108.01,650.46,297.17
1.0964,-0.0814,0.0608,0.0328,-0.00775,-0.00462,0.00567,-5.00,0.00,0.00,5.1,108.01,650.46,297.11
1.1067,-0.1414,-0.0991,-0.0271,-0.01775,-0.01362,-0.00132,-5.00,0.00,0.00,5.2,108.01,650.46,297.07
1.1167,0.2185,0.0608,0.0128,-0.00475,-0.00862,0.00267,-5.00,0.00,0.00,5.2,108.01,650.46,297.01
1.1268,0.0985,-0.1691,0.3128,-0.00775,0.00237,0.00167,-5.00,0.00,0.00,5.3,108.01,650.46,296.97
1.1370,-0.0214,0.0108,0.2928,-0.00075,-0.00362,0.00467,-5.00,0.00,0.00,5.3,108.01,650.47,296.91
1.1470,0.1285,0.1108,-0.1771,0.00824,-0.00362,0.00367,-5.00,0.00,0.00,5.4,108.01,650.47,296.87
1.1574,-0.0114,0.0708,-0.1671,-0.01175,-0.01562,0.00467,-5.00,0.00,0.00,5.4,108.01,650.47,296.81
1.1676,0.2285,-0.0291,-0.0371,0.01324,-0.00562,0.00167,-5.00,0.00,0.00,5.5,108.01,650.47,296.75
1.1775,0.0685,-0.3891,0.2528,0.01524,0.00137,0.00067,-5.00,0.00,0.00,5.5,108.01,650.47,296.71
1.1879,0.0985,0.0808,-0.1871,-0.01075,-0.00962,0.00267,-5.00,0.00,0.00,5.6,108.01,650.48,296.65
1.1977,-0.0314,0.2108,-0.2971,0.00124,-0.00662,0.00467,-5.00,0.00,0.00,5.6,108.01,650.48,296.61
1.2080,-0.0214,-0.1591,0.0828,-0.00575,-0.00262,0.00267,-5.00,0.00,0.00,5.7,108.02,650.48,296.55
1.2181,0.1085,0.0108,-0.2571,0.00124,-0.01262,-0.00232,-5.00,0.00,0.00,5.7,108.02,650.48,296.51
1.2281,0.1685,0.0308,-0.0871,0.01024,-0.00662,0.00467,-5.00,0.00,0.00,5.8,108.02,650.48,296.45
1.2382,0.1085,-0.0791,-0.0271,0.00024,-0.00962,0.00067,-5.00,0.00,0.00,5.8,108.02,650.48,296.41
1.2483,-0.0314,0.3008,-0.3271,-0.00375,-0.01262,0.00367,-5.00,0.00,0.00,5.9,108.02,650.49,296.35
1.2586,0.1485,-0.1391,0.1028,0.00324,0.00137,0.00467,-5.00,0.00,0.00,5.9,108.02,650.49,296.31
1.2689,-0.1614,-0.0091,-0.1771,-0.02275,-0.01062,0.00367,-5.00,0.00,0.00,6.0,108.02,650.49,296.25
1.2787,0.0585,-0.1791,0.2428,0.00824,0.00337,0.00067,-5.00,0.00,0.00,6.0,108.02,650.49,296.21
1.2889,0.0585,0.1008,-0.1371,0.00624,-0.00162,0.00567,-5.00,0.00,0.00,6.1,108.02,650.49,296.15
1.2989,-0.0414,0.1108,-0.1371,-0.01275,-0.00462,0.00167,-5.00,0.00,0.00,6.1,108.02,650.50,296.11
1.3093,-0.2114,-0.1891,0.5328,0.00324,0.00537,0.00467,-5.00,0.00,0.00,6.2,108.02,650.50,296.05
1.3195,-0.0714,-0.1491,-0.2871,-0.00675,-0.01762,0.00367,-5.00,0.00,0.00,6.2,108.02,650.50,296.01
1.3292,0.0985,0.2408,-0.2571,-0.01375,-0.01962,0.00367,-5.00,0.00,0.00,6.3,108.02,650.50,295.95
1.3393,0.2785,-0.4891,0.2328,0.01424,-0.00562,0.00267,-5.00,0.00,0.00,6.3,108.02,650.50,295.91
1.3498,0.0685,-0.2091,0.1828,0.00224,-0.00062,0.00067,-5.00,0.00,0.00,6.4,108.02,650.50,295.85
1.3598,0.1585,0.0708,-0.0871,0.00724,-0.01062,0.00567,-5.00,0.00,0.00,6.4,108.02,650.51,295.79
1.3700,0.1385,-0.2991,0.1628,0.00324,-0.00462,0.00067,-5.00,0.00,0.00,6.5,108.02,650.51,295.75
1.3801,-0.0714,-0.4791,0.2528,0.00924,0.01137,0.00167,-5.00,0.00,0.00,6.5,108.02,650.51,295.69
1.3902,-0.0214,0.2208,-0.2871,-0.00775,-0.01362,0.00367,-5.00,0.00,0.00,6.6,108.02,650.51,295.65
1.4003,-0.0014,-0.3991,0.1228,0.00424,-0.00662,-0.00132,-5.00,0.00,0.00,6.6,108.02,650.51,295.59
1.4103,0.0585,-0.1091,-0.0671,0.00624,-0.00162,0.00367,-5.00,0.00,0.00,6.7,108.02,650.52,295.55
1.4206,0.1185,-0.2091,0.1428,0.01524,0.00037,0.00367,-5.00,0.00,0.00,6.7,108.02,650.52,295.49
1.4305,0.1785,-0.1391,0.1428,0.01124,-0.00062,0.00167,-5.00,0.00,0.00,6.8,108.02,650.52,295.45
1.4404,-0.0014,0.3608,-0.2071,-0.01475,-0.01362,0.00267,-5.00,0.00,0.00,6.8,108.02,650.52,295.39
1.4507,0.0185,-0.3891,-0.0671,-0.01375,-0.01262,0.00167,-5.00,0.00,0.00,6.9,108.02,650.52,295.35
1.4609,0.0185,-0.1191,0.0328,0.01424,-0.00162,0.00367,-5.00,0.00,0.00,6.9,108.02,650.53,295.29
1.4711,0.0785,0.0708,-0.2071,0.01024,-0.00962,0.00467,-5.00,0.00,0.00,7.0,108.02,650.53,295.25
1.4810,-0.0314,-0.0091,0.1928,-0.00975,-0.00662,0.00767,-5.00,0.00,0.00,7.0,108.02,650.53,295.19
1.4915,0.0685,0.1608,0.0228,0.00024,-0.00062,0.00667,-5.00,0.00,0.00,7.1,108.02,650.53,295.15
1.5014,0.1185,-0.3691,0.1928,0.01024,0.00437,0.00267,-5.00,0.00,0.00,7.1,108.02,650.53,295.09
1.5117,-0.0414,-0.0191,0.1428,-0.00375,-0.00262,0.00167,-5.00,0.00,0.00,7.2,108.02,650.54,295.03
1.5221,0.0485,0.0008,-0.0371,-0.00075,-0.00662,0.00567,-5.00,0.00,0.00,7.2,108.02,650.54,294.99
1.5318,0.0685,-0.1991,0.1728,-0.01175,-0.01662,0.00267,-5.00,0.00,0.00,7.3,108.02,650.54,294.93
1.5422,0.0185,-0.0491,0.0028,-0.00875,-0.01762,0.00567,-5.00,0.00,0.00,7.3,108.02,650.54,294.89
1.5524,0.1485,0.0108,-0.0471,0.00424,-0.00962,0.00467,-5.00,0.00,0.00,7.4,108.02,650.54,294.83
1.5625,0.0085,-0.2191,0.3828,0.00324,0.00837,-0.00132,-5.00,0.00,0.00,7.4,108.02,650.54,294.79
1.5726,0.2585,0.0208,-0.1571,0.01424,-0.00462,0.00267,-5.00,0.00,0.00,7.5,108.02,650.55,294.73
1.5828,0.0885,-0.4091,0.3928,0.00824,0.00637,-0.00332,-5.00,0.00,0.00,7.5,108.02,650.55,294.69
1.5930,-0.0414,-0.2291,0.1528,-0.00475,-0.00162,0.00167,-5.00,0.00,0.00,7.6,108.02,650.55,294.63
1.6032,-0.0814,0.0008,-0.2471,-0.00075,-0.01262,0.00467,-5.00,0.00,0.00,7.6,108.02,650.55,294.59
1.6132,-0.0114,-0.3091,0.2528,0.01124,0.00037,-0.00032,-5.00,0.00,0.00,7.7,108.02,650.55,294.53
1.6235,0.2185,0.0208,-0.2871,0.01924,-0.00162,0.00467,-5.00,0.00,0.00,7.7,108.02,650.56,294.49
1.6336,0.1785,-0.1391,0.2928,-0.00175,-0.00662,0.00367,-5.00,0.00,0.00,7.8,108.02,650.56,294.43
1.6435,0.2485,0.0908,0.0728,0.02624,-0.00862,0.00567,-5.00,0.00,0.00,7.9,108.02,650.56,294.37
1.6540,0.0185,0.3008,0.0528,0.00824,-0.00962,0.00467,-5.00,0.00,0.00,7.9,108.02,650.56,294.33
1.6638,0.0085,-0.0591,0.4228,-0.00375,-0.00262,0.00067,-5.00,0.00,0.00,8.0,108.02,650.56,294.27
1.6740,-0.1814,-0.0191,0.1728,0.00024,0.00837,0.00567,-5.00,0.00,0.00,8.0,108.02,650.56,294.23
1.6840,0.0685,-0.3891,0.3428,-0.00275,0.00337,0.00267,-5.00,0.00,0.00,8.1,108.02,650.57,294.17
1.6942,0.0885,-0.1791,0.5128,0.00824,-0.00062,0.00467,-5.00,0.00,0.00,8.1,108.02,650.57,294.14
1.7042,0.0685,0.0408,0.0428,0.01124,0.00037,0.00467,-5.00,0.00,0.00,8.2,108.02,650.57,294.08
1.7145,0.1385,-0.1691,0.1728,0.00424,-0.00462,0.00167,-5.00,0.00,0.00,8.2,108.02,650.57,294.04
1.7250,0.0785,-0.4391,0.6028,0.01224,0.00837,0.00267,-5.00,0.00,0.00,8.3,108.02,650.57,293.98
1.7343,0.0485,-0.3791,0.2928,0.00524,0.00437,-0.00032,-5.00,0.00,0.00,8.3,108.02,650.58,293.94
1.7450,0.0985,0.0008,-0.0271,0.00524,-0.00862,0.00567,-5.00,0.00,0.00,8.4,108.02,650.58,293.88
1.7553,0.0685,-0.2791,0.0428,0.00824,-0.00762,0.00667,-5.00,0.00,0.00,8.4,108.02,650.58,293.84
1.7650,0.0885,-0.1091,-0.0071,0.01224,-0.00162,0.00467,-5.00,0.00,0.00,8.5,108.02,650.58,293.78
1.7752,0.0885,0.0908,-0.3071,-0.00575,-0.01362,0.00567,-5.00,0.00,0.00,8.5,108.03,650.58,293.74
1.7854,0.0885,0.0108,0.0728,0.01524,-0.00162,0.00767,-5.00,0.00,0.00,8.6,108.03,650.59,293.68
1.7952,-0.1614,-0.2291,-0.2271,-0.00875,-0.00762,0.00567,-5.00,0.00,0.00,8.6,108.03,650.59,293.64
1.8054,0.0285,0.0508,0.2728,0.00624,-0.00362,0.00267,-5.00,0.00,0.00,8.7,108.03,650.59,293.58
1.8156,-0.0214,-0.1091,0.1528,0.00624,-0.00162,0.00667,-5.00,0.00,0.00,8.7,108.03,650.59,293.52
1.8255,0.4385,-0.2691,0.0928,0.02024,-0.00362,0.00067,-5.00,0.00,0.00,8.8,108.03,650.59,293.48
1.8361,0.1885,-0.2491,0.0928,-0.00275,-0.00562,0.00267,-5.00,0.00,0.00,8.8,108.03,650.60,293.42
1.8463,0.1085,-0.3891,0.3428,0.01324,0.00737,0.00267,-5.00,0.00,0.00,8.9,108.03,650.60,293.38
1.8565,0.0185,-0.1191,0.0128,0.00524,-0.00162,0.00467,-5.00,0.00,0.00,8.9,108.03,650.60,293.32
1.8664,0.2285,0.0008,-0.0071,0.00224,-0.01362,0.00667,-5.00,0.00,0.00,9.0,108.03,650.60,293.28
1.8764,0.1385,-0.4391,0.2428,0.01324,0.00337,-0.00332,-5.00,0.00,0.00,9.0,108.03,650.60,293.22
1.8869,0.2185,0.0308,0.0628,0.00424,-0.00462,0.00567,-5.00,0.00,0.00,9.1,108.03,650.60,293.18
1.8966,0.0985,-0.1091,0.0528,0.01824,-0.00162,0.00667,-5.00,0.00,0.00,9.1,108.03,650.61,293.12
1.9069,0.0085,0.0008,-0.1371,-0.00275,-0.00862,0.00567,-5.00,0.00,0.00,9.2,108.03,650.61,293.08
1.9169,-0.0714,0.0608,-0.0371,0.00324,0.00437,0.00467,-5.00,0.00,0.00,9.2,108.03,650.61,293.02
1.9271,0.0885,-0.1491,0.0228,0.00124,-0.00162,0.00167,-5.00,0.00,0.00,9.3,108.03,650.61,292.98
1.9358,-0.0214,0.0208,0.1128,-0.00875,-0.00862,0.00367,-5.00,0.00,0.00,9.3,108.03,650.61,292.92
1.9472,-0.1914,-0.1291,-0.0171,-0.00875,-0.00262,0.00367,-5.00,0.00,0.00,9.4,108.03,650.62,292.88
1.9574,0.1285,0.0108,-0.0271,-0.00075,0.00037,0.00467,-5.00,0.00,0.00,9.4,108.03,650.62,292.82
1.9675,0.1185,-0.0891,-0.3171,0.01724,-0.00062,0.00667,-5.00,0.00,0.00,9.5,108.03,650.62,292.76
1.9775,0.0385,0.0708,-0.0071,0.00424,0.00137,0.00367,-5.00,0.00,0.00,9.5,108.03,650.62,292.72
1.9877,-0.0614,0.2808,-0.4671,-0.00275,-0.01462,0.00367,-5.00,0.00,0.00,9.6,108.03,650.62,292.66
1.9977,0.1685,0.3808,-0.5271,0.01824,-0.01662,0.00967,-5.00,0.00,0.00,9.6,108.03,650.62,292.62
2.0079,-0.1014,-0.3991,0.1928,0.00024,0.00137,-0.00032,-5.00,0.00,0.00,9.7,108.03,650.63,292.56
2.0182,0.2285,0.0608,-0.0771,0.01324,-0.01262,0.00667,-5.00,0.00,0.00,9.7,108.03,650.63,292.52
2.0282,0.2985,-0.3891,0.1128,0.00924,-0.01462,-0.00032,-5.00,0.00,0.00,9.8,108.03,650.63,292.46
2.0382,0.1285,-0.3091,0.0228,0.00524,-0.00862,0.00367,-5.00,0.00,0.00,9.8,108.03,650.63,292.42
2.0485,0.1285,-0.1091,0.1828,0.00424,-0.00162,0.00667,-5.00,0.00,0.00,9.9,108.03,650.63,292.36
2.0584,-0.0114,-0.1291,0.0128,0.00324,-0.00062,0.00367,-5.00,0.00,0.00,9.9,108.03,650.64,292.32
2.0687,0.1385,0.2708,-0.2771,0.01424,-0.00862,0.00867,-5.00,0.00,0.00,10.0,108.03,650.64,292.26
2.0786,0.0085,-0.1891,0.1728,-0.00475,-0.00062,0.00467,-5.00,0.00,0.00,10.0,108.03,650.64,292.22
2.0889,0.1485,-0.3891,0.1028,0.00524,-0.00962,0.00067,-5.00,0.00,0.00,10.1,108.03,650.64,292.16
2.0989,0.3485,-0.1191,-0.3271,-0.00075,-0.02062,0.00567,-5.00,0.00,0.00,10.1,108.03,650.64,292.12
