time,fx,fy,fz,tx,ty,tz,vx,vy,vz,travel_mm,pos_x,pos_y,pos_z,phase
0.0000,0.0094,-0.1863,0.2636,-0.01381,-0.00913,-0.00226,-5.00,0.00,0.00,0.0,125.49,633.29,302.40,DESCEND
0.0102,-0.0905,0.0036,-0.0163,-0.01781,-0.01213,0.00073,-5.00,0.00,0.00,0.0,125.49,633.29,302.39,DESCEND
0.0203,0.0394,0.2136,-0.2763,-0.00081,-0.00713,0.00073,-5.00,0.00,0.00,0.0,125.49,633.29,302.39,DESCEND
0.0304,0.0994,0.1436,-0.2063,0.00818,-0.00713,0.00173,-5.00,0.00,0.00,0.0,125.49,633.29,302.38,DESCEND
0.0405,-0.2705,0.0436,-0.0763,-0.01981,-0.00913,0.00473,-5.00,0.00,0.00,0.0,125.49,633.29,302.36,DESCEND
0.0506,0.2194,-0.3163,0.3036,0.00818,-0.00613,-0.00626,-5.00,0.00,0.00,0.0,125.49,633.29,302.35,DESCEND
0.0607,-0.1405,0.1136,0.0736,-0.01881,-0.00313,0.00373,-5.00,0.00,0.00,0.1,125.49,633.29,302.33,DESCEND
0.0708,-0.1305,-0.0663,-0.0263,-0.02881,-0.00713,0.00073,-5.00,0.00,0.00,0.1,125.49,633.29,302.31,DESCEND
0.0809,-0.0205,-0.0763,0.1336,0.00018,0.00286,0.00173,-5.00,0.00,0.00,0.1,125.49,633.29,302.27,DESCEND
0.0910,0.0094,-0.0463,-0.0463,-0.01081,-0.01213,0.00373,-5.00,0.00,0.00,0.1,125.49,633.30,302.25,DESCEND
0.1011,0.0594,0.1336,0.0236,-0.01481,-0.00813,0.00173,-5.00,0.00,0.00,0.2,125.49,633.30,302.21,DESCEND
0.1112,0.0894,-0.0463,0.1236,0.00518,-0.00013,0.00373,-5.00,0.00,0.00,0.2,125.49,633.30,302.18,DESCEND
0.1213,0.0494,-0.2063,0.1636,0.00118,-0.00413,-0.00226,-5.00,0.00,0.00,0.3,125.49,633.30,302.13,DESCEND
0.1314,-0.0905,0.2736,-0.0863,-0.01081,-0.00313,0.00073,-5.00,0.00,0.00,0.3,125.49,633.30,302.07,DESCEND
0.1415,-0.1605,-0.1563,-0.1163,-0.02581,-0.01413,-0.00026,-5.00,0.00,0.00,0.4,125.49,633.30,302.03,DESCEND
0.1516,-0.2105,0.1636,0.2836,-0.02381,0.00386,0.00373,-5.00,0.00,0.00,0.4,125.49,633.31,301.97,DESCEND
0.1617,-0.0105,0.3336,-0.2163,-0.01681,-0.00413,0.00373,-5.00,0.00,0.00,0.5,125.49,633.31,301.93,DESCEND
0.1718,-0.1805,-0.1263,0.2036,-0.03781,0.00286,0.00073,-5.00,0.00,0.00,0.5,125.49,633.31,301.87,DESCEND
0.1819,0.0894,0.1636,-0.0963,-0.01181,-0.00813,0.00173,-5.00,0.00,0.00,0.6,125.49,633.31,301.83,DESCEND
0.1920,-0.1405,0.0836,-0.1363,0.00218,-0.00713,0.00473,-5.00,0.00,0.00,0.6,125.50,633.31,301.77,DESCEND
0.2021,-0.1705,-0.0663,-0.1463,-0.00981,-0.01113,0.00473,-5.00,0.00,0.00,0.7,125.50,633.31,301.73,DESCEND
0.2122,-0.1105,-0.2363,0.0536,0.01018,-0.00213,0.00073,-5.00,0.00,0.00,0.7,125.50,633.32,301.67,DESCEND
0.2223,-0.2605,-0.2263,0.2836,-0.02581,-0.01713,-0.00226,-5.00,0.00,0.00,0.8,125.50,633.32,301.63,DESCEND
0.2324,-0.2205,0.0336,-0.0963,-0.00081,-0.01613,-0.00026,-5.00,0.00,0.00,0.8,125.50,633.32,301.57,DESCEND
0.2425,0.0794,-0.1863,0.2436,0.00618,-0.00513,-0.00126,-5.00,0.00,0.00,0.9,125.50,633.32,301.53,DESCEND
0.2526,0.0094,0.3436,0.0736,-0.01381,-0.00513,0.00273,-5.00,0.00,0.00,0.9,125.50,633.32,301.47,DESCEND
0.2627,0.0094,0.1336,-0.0663,0.00818,0.00486,0.00073,-5.00,0.00,0.00,1.0,125.50,633.33,301.43,DESCEND
0.2728,-0.1205,-0.0163,0.1836,-0.00481,-0.00013,0.00673,-5.00,0.00,0.00,1.0,125.50,633.33,301.37,DESCEND
0.2829,0.0594,0.0636,-0.0463,-0.02181,-0.00313,-0.00126,-5.00,0.00,0.00,1.1,125.50,633.33,301.33,DESCEND
0.2930,0.0294,0.3036,-0.2863,-0.01581,-0.01613,0.00473,-5.00,0.00,0.00,1.1,125.50,633.33,301.27,DESCEND
0.3031,0.1694,0.0436,-0.0163,0.00618,-0.00113,0.00273,-5.00,0.00,0.00,1.2,125.50,633.33,301.23,DESCEND
0.3132,-0.0005,0.2236,-0.0063,-0.01181,-0.01313,0.00373,-5.00,0.00,0.00,1.2,125.50,633.33,301.17,DESCEND
0.3233,-0.0705,0.0836,-0.0663,-0.00881,-0.01013,0.00373,-5.00,0.00,0.00,1.3,125.50,633.34,301.11,DESCEND
0.3334,0.0394,-0.0263,0.0436,0.00118,-0.00613,0.00073,-5.00,0.00,0.00,1.3,125.50,633.34,301.07,DESCEND
0.3435,-0.2005,0.3336,-0.0063,-0.01581,-0.02113,0.00673,-5.00,0.00,0.00,1.4,125.50,633.34,301.01,DESCEND
0.3536,-0.2005,0.0136,-0.0063,-0.02781,-0.02613,0.00373,-5.00,0.00,0.00,1.4,125.50,633.34,300.97,DESCEND
0.3637,-0.0905,0.1036,-0.1463,0.00018,-0.00313,0.00073,-5.00,0.00,0.00,1.5,125.50,633.34,300.91,DESCEND
0.3738,-0.2305,0.5936,-0.4263,-0.01081,-0.01413,0.00673,-5.00,0.00,0.00,1.5,125.50,633.35,300.87,DESCEND
0.3839,-0.0905,0.2336,-0.0363,-0.02081,-0.01213,0.00173,-5.00,0.00,0.00,1.6,125.50,633.35,300.81,DESCEND
0.3940,-0.1105,0.6436,-0.4263,-0.02381,-0.02013,0.00773,-5.00,0.00,0.00,1.6,125.50,633.35,300.77,DESCEND
0.4041,-0.0705,0.4736,-0.3063,-0.02081,-0.01513,0.00673,-5.00,0.00,0.00,1.7,125.50,633.35,300.71,DESCEND
0.4142,-0.1005,0.5236,-0.2663,-0.03281,-0.01513,0.00673,-5.00,0.00,0.00,1.7,125.50,633.35,300.67,DESCEND
0.4243,-0.0905,0.0236,0.1536,-0.00681,0.00186,0.00573,-5.00,0.00,0.00,1.8,125.50,633.36,300.61,DESCEND
0.4344,0.0294,0.0736,-0.1363,0.00018,-0.01413,0.00373,-5.00,0.00,0.00,1.8,125.50,633.36,300.57,DESCEND
0.4445,-0.1105,-0.1863,0.3636,-0.01781,-0.00513,0.00073,-5.00,0.00,0.00,1.9,125.50,633.36,300.51,DESCEND
0.4546,-0.1105,-0.0363,0.2436,-0.00281,0.00186,0.00273,-5.00,0.00,0.00,1.9,125.50,633.36,300.47,DESCEND
0.4647,0.0294,-0.1863,0.0836,0.01018,-0.00013,-0.00026,-5.00,0.00,0.00,2.0,125.50,633.36,300.41,DESCEND
0.4748,0.1494,-0.1663,-0.0063,-0.00881,-0.01113,-0.00026,-5.00,0.00,0.00,2.0,125.50,633.36,300.37,DESCEND
0.4848,-0.2105,-0.2263,0.0836,-0.02781,-0.00913,0.00273,-5.00,0.00,0.00,2.1,125.50,633.37,300.31,DESCEND
0.4949,0.0694,0.2136,-0.2563,-0.00181,-0.00513,-0.00226,-5.00,0.00,0.00,2.1,125.50,633.37,300.27,DESCEND
0.5051,-0.0205,0.0536,-0.3563,-0.02081,-0.01613,0.00273,-5.00,0.00,0.00,2.2,125.50,633.37,300.21,DESCEND
0.5152,-0.0205,-0.0063,-0.0163,-0.00281,-0.00413,0.00573,-5.00,0.00,0.00,2.2,125.50,633.37,300.17,DESCEND
0.5253,0.2694,0.1136,-0.2163,0.00618,-0.01613,0.00373,-5.00,0.00,0.00,2.3,125.50,633.37,300.11,DESCEND
0.5354,-0.1205,0.4536,-0.5063,-0.02581,-0.01913,0.00673,-5.00,0.00,0.00,2.3,125.50,633.38,300.05,DESCEND
0.5455,-0.1705,0.2236,-0.3063,-0.02781,-0.01213,0.00573,-5.00,0.00,0.00,2.4,125.50,633.38,300.01,DESCEND
0.5556,0.0094,0.0736,-0.2163,0.00018,-0.00713,-0.00126,-5.00,0.00,0.00,2.4,125.50,633.38,299.95,DESCEND
0.5657,0.0394,0.2336,-0.3063,-0.00681,-0.01013,0.00273,-5.00,0.00,0.00,2.5,125.50,633.38,299.91,DESCEND
0.5758,0.0994,0.1236,0.0936,-0.00181,-0.01313,0.00073,-5.00,0.00,0.00,2.5,125.50,633.38,299.85,DESCEND
0.5859,-0.2005,0.1136,0.0636,-0.01181,-0.01213,0.00673,-5.00,0.00,0.00,2.6,125.50,633.38,299.81,DESCEND
0.5960,0.1094,-0.0463,-0.2463,-0.00681,-0.01613,0.00173,-5.00,0.00,0.00,2.6,125.50,633.39,299.75,DESCEND
0.6061,0.0194,-0.2163,0.1736,-0.01481,-0.01013,-0.00226,-5.00,0.00,0.00,2.7,125.50,633.39,299.71,DESCEND
0.6162,-0.0305,-0.1763,0.0636,-0.00881,-0.01013,0.00473,-5.00,0.00,0.00,2.7,125.50,633.39,299.65,DESCEND
0.6264,-0.1805,0.3136,-0.2163,-0.01681,-0.01413,0.00773,-5.00,0.00,0.00,2.8,125.50,633.39,299.61,DESCEND
0.6365,-0.3005,0.2136,-0.2063,-0.01381,0.00486,0.00273,-5.00,0.00,0.00,2.8,125.50,633.39,299.55,DESCEND
0.6466,-0.0805,0.4536,-0.3463,-0.00481,-0.00313,0.00373,-5.00,0.00,0.00,2.9,125.50,633.40,299.51,DESCEND
0.6567,-0.0205,0.3436,-0.3663,-0.01681,-0.01613,0.00673,-5.00,0.00,0.00,2.9,125.50,633.40,299.45,DESCEND
0.6668,-0.0605,0.1436,-0.0463,-0.01081,-0.00513,0.00173,-5.00,0.00,0.00,3.0,125.50,633.40,299.41,DESCEND
0.6769,0.1394,-0.1463,0.1936,0.00818,-0.00013,0.00373,-5.00,0.00,0.00,3.0,125.50,633.40,299.35,DESCEND
0.6870,-0.0405,0.0436,-0.1263,-0.00781,-0.00513,0.00173,-5.00,0.00,0.00,3.1,125.50,633.40,299.31,DESCEND
0.6971,-0.1205,0.4036,-0.3163,-0.01981,-0.01213,0.00973,-5.00,0.00,0.00,3.1,125.50,633.41,299.25,DESCEND
0.7073,0.0094,0.1036,-0.3263,-0.00181,-0.01713,0.00573,-5.00,0.00,0.00,3.2,125.50,633.41,299.21,DESCEND
0.7174,-0.0605,0.0736,-0.1263,-0.01281,-0.01513,0.00273,-5.00,0.00,0.00,3.2,125.50,633.41,299.15,DESCEND
0.7275,0.0894,0.3036,-0.5563,-0.02781,-0.03213,0.00573,-5.00,0.00,0.00,3.3,125.50,633.41,299.11,DESCEND
0.7377,-0.0305,0.3836,-0.2463,-0.01481,-0.01813,0.00473,-5.00,0.00,0.00,3.3,125.50,633.41,299.05,DESCEND
0.7478,-0.1505,-0.0063,0.0936,-0.02081,-0.00813,0.00273,-5.00,0.00,0.00,3.4,125.50,633.41,298.99,DESCEND
0.7579,-0.0605,-0.1963,0.0436,-0.00681,-0.00513,0.00373,-5.00,0.00,0.00,3.4,125.50,633.42,298.95,DESCEND
0.7680,-0.2005,0.1936,0.0236,-0.01081,0.00386,0.00473,-5.00,0.00,0.00,3.5,125.51,633.42,298.89,DESCEND
0.7781,0.0094,0.3136,0.1336,-0.00381,-0.00313,0.00073,-5.00,0.00,0.00,3.5,125.51,633.42,298.85,DESCEND
0.7882,0.1194,0.2036,0.0236,-0.00081,-0.00813,0.00073,-5.00,0.00,0.00,3.6,125.51,633.42,298.79,DESCEND
0.7983,-0.1705,0.3736,-0.3863,-0.02981,-0.02013,0.00673,-5.00,0.00,0.00,3.6,125.51,633.42,298.75,DESCEND
0.8084,-0.2405,0.1736,0.1736,-0.01681,-0.00413,0.00373,-5.00,0.00,0.00,3.7,125.51,633.43,298.69,DESCEND
0.8184,-0.0005,0.0836,0.0536,0.00718,-0.00613,0.00373,-5.00,0.00,0.00,3.7,125.51,633.43,298.65,DESCEND
0.8286,-0.2605,-0.1663,-0.0063,-0.00881,-0.00613,-0.00026,-5.00,0.00,0.00,3.8,125.51,633.43,298.59,DESCEND
0.8387,-0.0605,0.3436,0.0536,-0.01481,-0.00213,0.00473,-5.00,0.00,0.00,3.8,125.51,633.43,298.55,DESCEND
0.8488,-0.2405,0.1636,-0.0863,-0.00781,-0.00213,0.00573,-5.00,0.00,0.00,3.9,125.51,633.43,298.49,DESCEND
0.8589,-0.2105,0.6136,-0.3863,-0.02081,-0.01713,0.00673,-5.00,0.00,0.00,3.9,125.51,633.43,298.45,DESCEND
0.8690,-0.1005,-0.2163,0.1236,-0.01181,0.00586,0.00073,-5.00,0.00,0.00,4.0,125.51,633.44,298.39,DESCEND
