time,fx,fy,fz,tx,ty,tz,vx,vy,vz,travel_mm,pos_x,pos_y,pos_z,phase
0.0000,-0.0439,0.0852,-0.5394,-0.01417,-0.00452,0.00175,-5.00,0.00,0.00,0.0,125.46,633.30,302.41,DESCEND
0.0109,0.0960,-0.0147,0.0605,0.00782,0.01047,-0.00024,-5.00,0.00,0.00,0.0,125.46,633.30,302.41,DESCEND
0.0211,0.1860,-0.1447,0.0305,0.00382,0.00247,0.00075,-5.00,0.00,0.00,0.0,125.46,633.30,302.40,DESCEND
0.0312,0.1560,-0.2747,0.2005,0.02082,0.00747,0.00075,-5.00,0.00,0.00,0.0,125.46,633.30,302.39,DESCEND
0.0413,0.0960,0.0152,-0.4094,0.00782,-0.00552,0.00275,-5.00,0.00,0.00,0.0,125.46,633.30,302.38,DESCEND
0.0514,0.0860,0.3452,-0.6394,-0.00417,-0.01152,0.00475,-5.00,0.00,0.00,0.0,125.46,633.30,302.36,DESCEND
0.0615,-0.0439,-0.0347,-0.4994,-0.00817,-0.00652,0.00375,-5.00,0.00,0.00,0.1,125.47,633.30,302.34,DESCEND
0.0716,0.2660,0.0952,-0.0694,0.01782,0.00847,0.00075,-5.00,0.00,0.00,0.1,125.47,633.30,302.32,DESCEND
0.0817,-0.0039,0.1852,-0.4194,0.01082,0.00447,0.00475,-5.00,0.00,0.00,0.1,125.47,633.30,302.29,DESCEND
0.0918,-0.0839,0.3652,-0.5594,-0.00817,-0.00552,0.00575,-5.00,0.00,0.00,0.1,125.47,633.30,302.26,DESCEND
0.1019,0.1360,0.0252,-0.1394,0.01082,0.00147,0.00175,-5.00,0.00,0.00,0.2,125.47,633.31,302.22,DESCEND
0.1121,-0.0939,0.3652,-0.4394,-0.01617,0.00247,0.00275,-5.00,0.00,0.00,0.2,125.47,633.31,302.19,DESCEND
0.1222,-0.1739,0.1052,-0.2194,-0.00317,0.00047,0.00475,-5.00,0.00,0.00,0.3,125.47,633.31,302.14,DESCEND
0.1323,-0.0539,0.0652,-0.1194,-0.00517,0.00447,0.00275,-5.00,0.00,0.00,0.3,125.47,633.31,302.10,DESCEND
0.1424,-0.0039,0.5952,-0.4194,-0.00917,-0.00652,0.00675,-5.00,0.00,0.00,0.4,125.47,633.31,302.04,DESCEND
0.1525,0.1860,0.2652,-0.1494,-0.00217,0.00347,0.00375,-5.00,0.00,0.00,0.4,125.47,633.31,302.00,DESCEND
0.1626,0.2760,-0.1247,0.0505,0.00782,0.01247,0.00475,-5.00,0.00,0.00,0.5,125.47,633.32,301.94,DESCEND
0.1727,-0.0039,0.4252,-0.3694,-0.00517,0.01647,0.00475,-5.00,0.00,0.00,0.5,125.47,633.32,301.88,DESCEND
0.1829,0.3060,0.2952,-0.3794,0.00382,0.00447,0.00475,-5.00,0.00,0.00,0.6,125.47,633.32,301.84,DESCEND
0.1930,0.1260,0.3052,-0.3494,0.01282,0.00347,0.00775,-5.00,0.00,0.00,0.6,125.47,633.32,301.78,DESCEND
0.2031,-0.0139,0.1552,-0.4694,0.00282,0.00247,0.00575,-5.00,0.00,0.00,0.7,125.47,633.32,301.74,DESCEND
0.2133,-0.0439,0.1752,-0.3394,-0.00217,-0.01052,0.00675,-5.00,0.00,0.00,0.7,125.47,633.33,301.68,DESCEND
0.2234,-0.1039,0.2352,-0.3694,0.00382,-0.01352,0.00175,-5.00,0.00,0.00,0.8,125.47,633.33,301.64,DESCEND
0.2335,-0.2239,0.2552,-0.2694,-0.00017,-0.00652,0.00275,-5.00,0.00,0.00,0.8,125.47,633.33,301.58,DESCEND
0.2436,-0.0339,-0.0347,-0.1494,0.00782,0.00647,0.00475,-5.00,0.00,0.00,0.9,125.47,633.33,301.54,DESCEND
0.2537,0.1760,-0.3447,-0.0794,0.02682,0.01547,-0.00124,-5.00,0.00,0.00,0.9,125.47,633.33,301.48,DESCEND
0.2638,0.1260,-0.0547,0.0605,0.00182,0.00647,0.00075,-5.00,0.00,0.00,1.0,125.47,633.33,301.44,DESCEND
0.2739,0.1260,0.0452,-0.3394,0.00482,-0.00352,0.00375,-5.00,0.00,0.00,1.0,125.47,633.34,301.38,DESCEND
0.2841,-0.1439,0.2252,-0.2894,-0.00717,0.01147,-0.00024,-5.00,0.00,0.00,1.1,125.47,633.34,301.34,DESCEND
0.2942,0.0660,0.3952,-0.3994,0.00382,0.00847,0.00675,-5.00,0.00,0.00,1.1,125.47,633.34,301.28,DESCEND
