time,fx,fy,fz,tx,ty,tz,vx,vy,vz,travel_mm,pos_x,pos_y,pos_z,phase
0.0000,0.1076,0.1691,-0.1641,-0.00167,-0.01529,0.00230,-5.00,0.00,0.00,0.0,125.59,633.27,302.52,DESCEND
0.0102,-0.1423,-0.0408,0.0358,-0.01467,-0.00729,-0.00069,-5.00,0.00,0.00,0.0,125.59,633.27,302.51,DESCEND
0.0203,-0.0623,-0.3308,0.5558,-0.01467,-0.00129,-0.00569,-5.00,0.00,0.00,0.0,125.59,633.27,302.51,DESCEND
0.0304,-0.2023,0.0791,0.1858,-0.01167,0.00070,0.00230,-5.00,0.00,0.00,0.0,125.59,633.27,302.50,DESCEND
0.0405,-0.0423,0.3991,-0.3141,-0.00167,-0.00529,0.00130,-5.00,0.00,0.00,0.0,125.59,633.27,302.49,DESCEND
0.0506,0.1676,0.2491,-0.1541,0.01432,-0.00929,0.00030,-5.00,0.00,0.00,0.0,125.59,633.27,302.47,DESCEND
0.0607,0.0876,0.3091,-0.0141,-0.01667,-0.01929,0.00030,-5.00,0.00,0.00,0.1,125.59,633.27,302.46,DESCEND
0.0708,-0.0823,0.1291,0.0458,-0.00767,-0.00029,-0.00269,-5.00,0.00,0.00,0.1,125.59,633.27,302.43,DESCEND
0.0809,0.0076,0.4791,-0.5641,-0.00267,-0.01629,0.00130,-5.00,0.00,0.00,0.1,125.59,633.28,302.41,DESCEND
0.0911,-0.0123,0.0591,0.0658,-0.00067,-0.00429,0.00030,-5.00,0.00,0.00,0.1,125.59,633.28,302.38,DESCEND
0.1012,0.0476,-0.1808,0.3358,0.00832,0.00070,-0.00269,-5.00,0.00,0.00,0.2,125.59,633.28,302.33,DESCEND
0.1114,-0.1323,0.2191,0.0558,-0.00267,0.00570,0.00130,-5.00,0.00,0.00,0.2,125.59,633.28,302.30,DESCEND
0.1215,-0.0823,-0.0108,-0.1141,0.01432,0.00770,0.00030,-5.00,0.00,0.00,0.3,125.59,633.28,302.25,DESCEND
0.1316,-0.0723,-0.0608,0.1858,-0.00167,-0.00629,0.00030,-5.00,0.00,0.00,0.3,125.59,633.28,302.22,DESCEND
0.1417,-0.1223,-0.0708,0.3758,-0.00567,0.00370,-0.00369,-5.00,0.00,0.00,0.4,125.59,633.28,302.16,DESCEND
0.1518,0.2676,-0.1008,0.2658,0.00432,0.00170,-0.00169,-5.00,0.00,0.00,0.4,125.59,633.29,302.12,DESCEND
0.1619,0.1576,-0.0708,0.1658,-0.01267,-0.00529,-0.00269,-5.00,0.00,0.00,0.5,125.59,633.29,302.06,DESCEND
0.1720,0.1976,0.0691,0.0758,-0.00667,0.00370,-0.00169,-5.00,0.00,0.00,0.5,125.59,633.29,302.02,DESCEND
0.1822,-0.0023,0.6091,-0.2341,-0.01267,0.00070,0.00630,-5.00,0.00,0.00,0.6,125.59,633.29,301.96,DESCEND
0.1923,-0.0323,0.0891,-0.0041,-0.01767,-0.00829,-0.00169,-5.00,0.00,0.00,0.6,125.59,633.29,301.92,DESCEND
0.2024,-0.0023,0.0091,-0.0641,0.00232,-0.00829,-0.00069,-5.00,0.00,0.00,0.7,125.59,633.30,301.86,DESCEND
0.2126,-0.1023,0.3191,-0.4341,0.00332,-0.00829,0.00230,-5.00,0.00,0.00,0.7,125.59,633.30,301.82,DESCEND
0.2227,-0.0723,-0.1608,0.2458,0.00732,-0.00629,-0.00369,-5.00,0.00,0.00,0.8,125.59,633.30,301.76,DESCEND
0.2328,-0.0823,0.0491,-0.1841,0.00632,-0.00729,-0.00469,-5.00,0.00,0.00,0.8,125.59,633.30,301.72,DESCEND
0.2429,0.1176,-0.0308,-0.2241,0.00732,-0.00829,0.00130,-5.00,0.00,0.00,0.9,125.59,633.30,301.66,DESCEND
0.2530,0.0576,-0.0308,0.0758,-0.01267,-0.01529,-0.00269,-5.00,0.00,0.00,0.9,125.59,633.30,301.62,DESCEND
0.2631,-0.0623,0.0891,0.0358,-0.00767,-0.00629,0.00230,-5.00,0.00,0.00,1.0,125.59,633.31,301.56,DESCEND
0.2732,0.1176,0.0291,-0.0641,0.00932,0.00470,-0.00169,-5.00,0.00,0.00,1.0,125.59,633.31,301.50,DESCEND
0.2833,0.0276,0.0091,0.0758,-0.00667,0.00070,-0.00369,-5.00,0.00,0.00,1.1,125.59,633.31,301.46,DESCEND
0.2934,0.2076,0.0991,0.2158,0.00032,-0.00329,-0.00069,-5.00,0.00,0.00,1.1,125.59,633.31,301.40,DESCEND
0.3035,-0.0323,0.0191,-0.2341,-0.00567,0.00070,0.00230,-5.00,0.00,0.00,1.2,125.59,633.31,301.36,DESCEND
0.3136,-0.0523,-0.0008,0.0158,0.00232,-0.00229,0.00030,-5.00,0.00,0.00,1.2,125.59,633.32,301.30,DESCEND
0.3237,-0.0623,0.1691,0.1358,-0.01267,-0.01629,-0.00169,-5.00,0.00,0.00,1.3,125.59,633.32,301.26,DESCEND
0.3339,0.0476,0.3191,-0.2941,0.01332,-0.00929,0.01030,-5.00,0.00,0.00,1.3,125.59,633.32,301.20,DESCEND
0.3440,-0.2223,-0.0508,-0.0041,-0.02667,-0.02529,-0.00069,-5.00,0.00,0.00,1.4,125.59,633.32,301.16,DESCEND
0.3541,-0.1523,-0.1608,-0.0341,0.00132,-0.01429,-0.00069,-5.00,0.00,0.00,1.4,125.59,633.32,301.10,DESCEND
0.3642,-0.0523,0.3491,-0.1841,0.00232,-0.01329,0.00330,-5.00,0.00,0.00,1.5,125.59,633.33,301.06,DESCEND
0.3743,-0.0723,0.0991,0.2558,-0.01167,-0.00629,0.00030,-5.00,0.00,0.00,1.5,125.59,633.33,301.00,DESCEND
0.3844,-0.0323,0.0891,-0.2141,-0.01267,-0.01529,0.00030,-5.00,0.00,0.00,1.6,125.59,633.33,300.96,DESCEND
0.3945,0.0776,0.0991,-0.0841,0.00532,-0.00429,-0.00169,-5.00,0.00,0.00,1.6,125.59,633.33,300.90,DESCEND
0.4046,-0.0023,-0.0208,-0.1241,-0.00667,-0.00529,-0.00069,-5.00,0.00,0.00,1.7,125.59,633.33,300.86,DESCEND
0.4147,-0.0423,0.3391,-0.0841,-0.01567,-0.01229,-0.00069,-5.00,0.00,0.00,1.7,125.59,633.33,300.80,DESCEND
0.4248,-0.0923,0.1691,0.1358,0.00132,-0.00629,0.00630,-5.00,0.00,0.00,1.8,125.60,633.34,300.76,DESCEND
0.4349,-0.0823,0.4891,-0.2241,-0.00367,-0.00929,0.00230,-5.00,0.00,0.00,1.8,125.60,633.34,300.70,DESCEND
0.4451,-0.0123,0.0191,0.2358,0.00132,0.00070,0.00130,-5.00,0.00,0.00,1.9,125.60,633.34,300.64,DESCEND
0.4552,0.0176,-0.0108,-0.1641,-0.01267,-0.01829,0.00030,-5.00,0.00,0.00,1.9,125.60,633.34,300.60,DESCEND
0.4653,0.0076,0.3791,-0.2541,-0.01167,-0.03129,0.00330,-5.00,0.00,0.00,2.0,125.60,633.34,300.54,DESCEND
0.4754,-0.0523,0.2591,-0.1741,-0.00567,-0.01429,0.00530,-5.00,0.00,0.00,2.0,125.60,633.35,300.50,DESCEND
0.4855,-0.0323,-0.1808,0.4658,-0.00367,-0.00229,0.00130,-5.00,0.00,0.00,2.1,125.60,633.35,300.44,DESCEND
0.4956,0.1576,0.3091,-0.2241,-0.00467,-0.00829,0.00130,-5.00,0.00,0.00,2.1,125.60,633.35,300.40,DESCEND
0.5057,-0.0023,-0.1408,0.1558,-0.00467,-0.00929,0.00030,-5.00,0.00,0.00,2.2,125.60,633.35,300.34,DESCEND
0.5158,-0.0923,0.4991,-0.4541,0.00232,-0.01429,0.00530,-5.00,0.00,0.00,2.2,125.60,633.35,300.30,DESCEND
0.5259,0.0576,-0.1608,0.1158,-0.00267,-0.00529,-0.00169,-5.00,0.00,0.00,2.3,125.60,633.36,300.24,DESCEND
0.5360,-0.0523,0.0791,0.0358,-0.00967,-0.00829,0.00330,-5.00,0.00,0.00,2.3,125.60,633.36,300.20,DESCEND
0.5461,0.1376,0.2991,-0.0541,-0.00567,-0.01129,0.00230,-5.00,0.00,0.00,2.4,125.60,633.36,300.14,DESCEND
0.5562,-0.0223,0.0691,-0.0441,-0.00367,-0.01629,0.00130,-5.00,0.00,0.00,2.4,125.60,633.36,300.10,DESCEND
0.5663,-0.0523,-0.2908,0.4558,0.02532,0.01370,-0.00169,-5.00,0.00,0.00,2.5,125.60,633.36,300.04,DESCEND
0.5764,-0.1723,0.2191,0.1958,-0.00667,-0.00129,0.00430,-5.00,0.00,0.00,2.5,125.60,633.36,300.00,DESCEND
0.5865,-0.2323,0.0991,0.1058,-0.01367,-0.01629,-0.00169,-5.00,0.00,0.00,2.6,125.60,633.37,299.94,DESCEND
0.5966,0.0576,-0.0508,-0.0041,0.00332,-0.01029,0.00230,-5.00,0.00,0.00,2.6,125.60,633.37,299.90,DESCEND
0.6067,-0.1023,0.6291,-0.3841,-0.02167,-0.02929,0.00330,-5.00,0.00,0.00,2.7,125.60,633.37,299.84,DESCEND
0.6169,0.0476,0.2191,-0.1241,-0.00367,-0.01029,-0.00069,-5.00,0.00,0.00,2.7,125.60,633.37,299.80,DESCEND
0.6270,0.1876,0.4591,-0.1441,0.00632,-0.01429,0.00730,-5.00,0.00,0.00,2.8,125.60,633.37,299.74,DESCEND
0.6371,0.2276,-0.3308,0.3358,0.00232,-0.00529,-0.00269,-5.00,0.00,0.00,2.8,125.60,633.38,299.70,DESCEND
0.6472,0.0376,0.2491,-0.0041,0.00532,-0.00729,0.00330,-5.00,0.00,0.00,2.9,125.60,633.38,299.64,DESCEND
0.6574,-0.0823,0.2091,-0.0741,-0.00167,-0.00029,0.00130,-5.00,0.00,0.00,2.9,125.60,633.38,299.58,DESCEND
0.6675,-0.0023,-0.1608,-0.0741,-0.01467,-0.01029,-0.00069,-5.00,0.00,0.00,3.0,125.60,633.38,299.54,DESCEND
0.6776,-0.0023,0.1791,-0.0341,-0.00467,-0.00929,0.00430,-5.00,0.00,0.00,3.0,125.60,633.38,299.48,DESCEND
0.6877,0.0776,0.1291,-0.2841,-0.00667,-0.01229,0.00430,-5.00,0.00,0.00,3.1,125.60,633.38,299.44,DESCEND
0.6978,-0.0523,-0.0708,0.2758,0.00132,-0.00329,-0.00069,-5.00,0.00,0.00,3.1,125.60,633.39,299.38,DESCEND
0.7079,-0.1523,0.3591,-0.3441,-0.03467,-0.01329,0.00230,-5.00,0.00,0.00,3.2,125.60,633.39,299.34,DESCEND
0.7180,-0.0123,0.1291,-0.1041,-0.01167,-0.01429,0.00330,-5.00,0.00,0.00,3.2,125.60,633.39,299.28,DESCEND
0.7281,0.0076,-0.0108,-0.0841,-0.00567,-0.00829,0.00030,-5.00,0.00,0.00,3.3,125.60,633.39,299.24,DESCEND
0.7382,-0.0323,0.3891,-0.2641,-0.01067,-0.01229,0.00830,-5.00,0.00,0.00,3.3,125.60,633.39,299.18,DESCEND
0.7484,0.0176,0.2091,-0.3541,-0.00367,-0.01329,0.00230,-5.00,0.00,0.00,3.4,125.60,633.40,299.14,DESCEND
0.7585,0.0576,0.3091,-0.2241,-0.00167,-0.01029,0.00030,-5.00,0.00,0.00,3.4,125.60,633.40,299.08,DESCEND
0.7686,-0.0323,0.1691,-0.1641,0.00332,-0.01029,0.00030,-5.00,0.00,0.00,3.5,125.60,633.40,299.04,DESCEND
0.7787,0.0776,0.0991,-0.0641,0.00332,-0.01129,0.00230,-5.00,0.00,0.00,3.5,125.60,633.40,298.98,DESCEND
0.7888,-0.0023,0.2391,-0.2841,0.00632,-0.00229,0.00530,-5.00,0.00,0.00,3.6,125.60,633.40,298.94,DESCEND
0.7989,-0.0423,0.0691,0.2658,0.00232,-0.00229,0.00230,-5.00,0.00,0.00,3.6,125.60,633.41,298.88,DESCEND
0.8090,-0.0023,0.4991,0.1258,-0.00267,-0.00629,0.00330,-5.00,0.00,0.00,3.7,125.60,633.41,298.82,DESCEND
0.8192,0.0276,0.1391,-0.0141,0.01232,-0.00829,0.00230,-5.00,0.00,0.00,3.7,125.60,633.41,298.78,DESCEND
0.8292,0.0876,-0.1008,0.4258,0.01332,-0.00029,0.00130,-5.00,0.00,0.00,3.8,125.60,633.41,298.72,DESCEND
0.8394,-0.1223,-0.0508,0.1858,-0.00367,-0.00429,0.00130,-5.00,0.00,0.00,3.8,125.60,633.41,298.68,DESCEND
0.8495,0.0276,0.2191,-0.2041,0.00032,-0.01229,0.00430,-5.00,0.00,0.00,3.9,125.60,633.42,298.62,DESCEND
0.8596,-0.1423,0.1391,0.0258,-0.01067,-0.00429,0.00230,-5.00,0.00,0.00,3.9,125.60,633.42,298.58,DESCEND
0.8697,-0.0623,-0.3408,0.0458,0.01332,-0.00229,0.00130,-5.00,0.00,0.00,4.0,125.60,633.42,298.52,DESCEND
0.8798,0.0376,0.2591,-0.1241,-0.03167,-0.02429,0.00130,-5.00,0.00,0.00,4.0,125.60,633.42,298.48,DESCEND
0.8899,0.0676,-0.2008,0.1258,0.01432,-0.01129,0.00230,-5.00,0.00,0.00,4.1,125.60,633.42,298.42,DESCEND
0.9000,-0.1923,0.2391,-0.3041,-0.02867,-0.02729,0.00530,-5.00,0.00,0.00,4.1,125.60,633.42,298.38,DESCEND
0.9100,0.0076,0.6691,-0.6941,-0.00567,-0.02129,0.00530,-5.00,0.00,0.00,4.2,125.60,633.43,298.32,DESCEND
0.9201,-0.1723,0.3691,-0.4541,-0.00867,-0.01629,0.00230,-5.00,0.00,0.00,4.2,125.60,633.43,298.28,DESCEND
0.9302,-0.0723,0.0591,0.0058,0.00032,-0.00629,0.00430,-5.00,0.00,0.00,4.3,125.60,633.43,298.22,DESCEND
0.9404,0.2276,-0.0608,-0.1241,0.01832,-0.00929,-0.00169,-5.00,0.00,0.00,4.3,125.60,633.43,298.18,DESCEND
0.9504,0.2376,0.0891,-0.2841,0.00432,-0.01929,0.00030,-5.00,0.00,0.00,4.4,125.60,633.43,298.12,DESCEND
0.9605,-0.2723,0.0591,0.1358,-0.01067,-0.00629,0.00530,-5.00,0.00,0.00,4.4,125.60,633.44,298.08,DESCEND
0.9706,0.0376,-0.0808,0.1758,0.01132,0.00270,0.00030,-5.00,0.00,0.00,4.5,125.60,633.44,298.02,DESCEND
0.9808,-0.0623,0.2091,-0.0541,-0.01667,-0.01029,0.00430,-5.00,0.00,0.00,4.5,125.60,633.44,297.98,DESCEND
0.9908,0.0676,0.1791,-0.0441,0.01232,-0.00329,0.00130,-5.00,0.00,0.00,4.6,125.60,633.44,297.92,DESCEND
1.0010,0.1276,0.0891,-0.0241,0.00132,-0.00729,0.00230,-5.00,0.00,0.00,4.6,125.61,633.44,297.88,DESCEND
1.0111,0.0076,0.1691,-0.0341,0.00332,-0.00329,0.00530,-5.00,0.00,0.00,4.7,125.61,633.44,297.82,DESCEND
1.0212,-0.0923,0.3091,-0.2141,-0.02067,-0.02329,0.00330,-5.00,0.00,0.00,4.8,125.61,633.45,297.76,DESCEND
1.0313,0.0576,0.3691,-0.3241,-0.00767,-0.01629,0.00530,-5.00,0.00,0.00,4.8,125.61,633.45,297.72,DESCEND
1.0414,-0.0123,0.2091,-0.2541,-0.01367,-0.02429,0.00130,-5.00,0.00,0.00,4.9,125.61,633.45,297.66,DESCEND
1.0515,0.1576,0.1791,-0.1241,0.00132,-0.02129,0.00330,-5.00,0.00,0.00,4.9,125.61,633.45,297.62,DESCEND
1.0616,-0.0123,0.0691,-0.1041,0.01532,-0.01029,0.00530,-5.00,0.00,0.00,5.0,125.61,633.45,297.56,DESCEND
1.0717,0.2576,-0.0008,-0.0941,-0.00367,-0.01729,0.00430,-5.00,0.00,0.00,5.0,125.61,633.46,297.52,DESCEND
1.0818,0.0476,0.2291,-0.1841,-0.00167,-0.01329,0.00230,-5.00,0.00,0.00,5.1,125.61,633.46,297.46,DESCEND
1.0919,0.2076,0.3191,-0.0141,0.01332,-0.01329,0.00130,-5.00,0.00,0.00,5.1,125.61,633.46,297.42,DESCEND
1.1020,0.0876,-0.2208,0.0758,0.00432,-0.00829,-0.00169,-5.00,0.00,0.00,5.2,125.61,633.46,297.36,DESCEND
1.1124,-0.0023,-0.1208,0.1458,0.00432,-0.00029,-0.00169,-5.00,0.00,0.00,5.2,125.61,633.46,297.32,DESCEND
1.1226,-0.1123,0.2391,-0.0141,0.00432,-0.00629,0.00730,-5.00,0.00,0.00,5.3,125.61,633.47,297.26,DESCEND
1.1327,-0.1823,0.3191,-0.0441,-0.01667,-0.01529,0.00330,-5.00,0.00,0.00,5.3,125.61,633.47,297.22,DESCEND
1.1428,-0.0023,0.3391,-0.3041,-0.00767,-0.02129,0.00830,-5.00,0.00,0.00,5.4,125.61,633.47,297.16,DESCEND
1.1530,-0.0823,0.1891,0.0658,0.00132,-0.00729,0.00530,-5.00,0.00,0.00,5.4,125.61,633.47,297.10,DESCEND
1.1632,-0.0723,0.4691,-0.1341,-0.02367,-0.01929,0.00230,-5.00,0.00,0.00,5.5,125.61,633.47,297.06,DESCEND
1.1733,0.0176,0.3391,-0.3741,-0.00667,-0.01729,0.00930,-5.00,0.00,0.00,5.5,125.61,633.47,297.00,DESCEND
1.1835,0.0276,0.1691,0.1758,-0.01767,-0.01329,0.00230,-5.00,0.00,0.00,5.6,125.61,633.48,296.96,DESCEND
