time,fx,fy,fz,tx,ty,tz,vx,vy,vz,travel_mm,pos_x,pos_y,pos_z
7.8498,1.5372,0.5624,-0.3291,-0.00762,0.29734,0.05936,-5.00,0.00,0.00,38.6,103.09,651.73,263.75
7.8596,1.5472,0.4324,0.1108,-0.00662,0.30734,0.06136,-5.00,0.00,0.00,38.6,103.09,651.73,263.69
7.8697,1.6672,-0.0475,0.1308,0.01137,0.31734,0.05736,-5.00,0.00,0.00,38.7,103.09,651.73,263.65
7.8797,1.7672,0.1924,-0.0191,0.00537,0.31434,0.05836,-5.00,0.00,0.00,38.7,103.09,651.74,263.59
7.8900,1.7372,0.0124,0.0808,0.00637,0.31834,0.06036,-5.00,0.00,0.00,38.8,103.09,651.74,263.55
7.9000,1.7772,0.4524,-0.0891,-0.00262,0.33134,0.05736,-5.00,0.00,0.00,38.8,103.09,651.74,263.49
7.9103,1.8072,0.4424,-0.3291,-0.00062,0.32734,0.05736,-5.00,0.00,0.00,38.9,103.09,651.74,263.45
7.9206,1.7572,0.1424,0.3408,0.00337,0.34934,0.05736,-5.00,0.00,0.00,38.9,103.09,651.74,263.39
7.9337,2.1272,-0.1175,0.5008,0.00937,0.35634,0.04936,-5.00,0.00,0.00,39.0,103.09,651.75,263.33
7.9437,2.0272,-0.0675,0.5908,0.02437,0.36434,0.05236,-5.00,0.00,0.00,39.0,103.09,651.75,263.27
7.9540,1.9472,0.2924,0.0608,0.00337,0.35634,0.05936,-5.00,0.00,0.00,39.1,103.09,651.75,263.23
7.9640,1.8872,0.4924,-0.2691,0.00037,0.36234,0.06136,-5.00,0.00,0.00,39.1,103.09,651.75,263.17
7.9750,1.9572,0.2224,0.0508,-0.00262,0.37334,0.05736,-5.00,0.00,0.00,39.2,103.09,651.75,263.13
7.9842,2.0872,0.1824,0.2408,0.01837,0.37734,0.05736,-5.00,0.00,0.00,39.2,103.09,651.76,263.07
7.9943,1.9372,0.5324,-0.0891,-0.01362,0.37034,0.05936,-5.00,0.00,0.00,39.3,103.09,651.76,263.03
8.0045,2.1572,0.1724,0.3508,0.00337,0.38734,0.06036,-5.00,0.00,0.00,39.3,103.09,651.76,262.97
8.0145,2.0472,0.4524,-0.0691,-0.00462,0.37734,0.06036,-5.00,0.00,0.00,39.4,103.09,651.76,262.93
8.0247,2.1372,0.2124,-0.1491,0.00537,0.39434,0.05836,-5.00,0.00,0.00,39.4,103.09,651.76,262.87
8.0347,2.2472,-0.0075,0.0408,0.01237,0.40334,0.05436,-5.00,0.00,0.00,39.5,103.09,651.76,262.83
8.0451,2.2772,0.3624,0.3608,-0.00062,0.40534,0.05736,-5.00,0.00,0.00,39.5,103.09,651.77,262.77
8.0553,2.3672,-0.0075,0.3108,0.00537,0.41434,0.05336,-5.00,0.00,0.00,39.6,103.09,651.77,262.73
8.0653,2.3272,0.2924,0.0608,0.01737,0.41834,0.05536,-5.00,0.00,0.00,39.6,103.09,651.77,262.67
8.0751,2.2772,0.1824,0.2708,-0.00562,0.42334,0.05536,-5.00,0.00,0.00,39.7,103.09,651.77,262.63
8.0852,2.2072,0.0924,0.1308,-0.00462,0.42434,0.06136,-5.00,0.00,0.00,39.7,103.09,651.77,262.57
8.0955,2.3872,0.0224,0.3408,-0.00262,0.41834,0.05636,-5.00,0.00,0.00,39.8,103.09,651.78,262.53
8.1057,2.2672,0.2424,0.2908,-0.00862,0.44034,0.05936,-5.00,0.00,0.00,39.8,103.09,651.78,262.47
8.1158,2.4872,0.3924,0.3508,0.00937,0.43734,0.05836,-5.00,0.00,0.00,39.9,103.09,651.78,262.43
8.1259,2.3672,0.1424,0.4908,-0.01162,0.44434,0.05636,-5.00,0.00,0.00,39.9,103.09,651.78,262.37
8.1359,2.2872,0.1524,0.7508,-0.03462,0.44234,0.05636,-5.00,0.00,0.00,40.0,103.09,651.78,262.33
8.1460,2.3472,0.6024,0.6308,-0.11162,0.42234,0.04436,-5.00,0.00,0.00,40.0,103.09,651.79,262.27
8.1563,1.7772,1.9824,0.3908,-0.24862,0.30934,0.03336,-5.00,9.11,8.85,40.1,103.09,651.79,262.23
8.1663,1.6372,1.0224,1.5308,-0.18462,0.34034,0.05036,-5.00,5.96,9.65,40.1,103.09,651.79,262.17
8.1764,2.3572,0.6724,0.7508,-0.11662,0.40034,0.02636,-5.00,0.00,7.75,40.2,103.09,651.79,262.13
8.1868,1.0172,1.5324,1.2308,-0.21662,0.32534,0.05236,-5.00,0.00,5.75,40.2,103.10,651.80,262.07
8.1966,1.7472,1.3924,0.3808,-0.23062,0.34534,0.05136,-5.00,7.06,0.00,40.3,103.10,651.81,262.03
8.2067,1.6072,0.9024,0.8008,-0.19462,0.37534,0.03736,-5.00,6.31,0.00,40.3,103.11,651.83,261.97
8.2169,1.7472,1.6024,0.6208,-0.20162,0.35634,0.04836,-5.00,6.81,0.00,40.4,103.12,651.85,261.91
8.2271,2.0072,1.5224,0.7208,-0.20762,0.37634,0.05436,-5.00,6.36,5.35,40.4,103.13,651.86,261.88
8.2371,2.3772,1.0524,0.7508,-0.19762,0.39934,0.02836,-5.00,6.11,0.00,40.5,103.15,651.88,261.82
8.2472,2.1572,1.5724,0.4008,-0.22562,0.38634,0.05236,-5.00,7.01,0.00,40.5,103.16,651.89,261.78
8.2577,2.1872,1.1224,1.1008,-0.21862,0.41234,0.04336,-5.00,7.66,0.00,40.6,103.19,651.90,261.72
8.2674,1.9672,1.3824,0.7408,-0.22662,0.41734,0.04036,-5.00,6.61,0.00,40.6,103.21,651.91,261.68
8.2775,2.1472,1.1924,0.8508,-0.21062,0.43134,0.04736,-5.00,8.36,0.00,40.7,103.25,651.93,261.62
8.2881,2.2172,1.5124,0.8308,-0.20562,0.43134,0.04436,-5.00,5.61,0.00,40.7,103.27,651.94,261.58
8.2977,2.3272,0.9124,0.9208,-0.19362,0.43534,0.04636,-5.00,6.41,0.00,40.8,103.32,651.95,261.52
8.3079,2.2672,1.1824,0.4708,-0.20462,0.41334,0.04036,-5.00,5.76,5.85,40.8,103.35,651.96,261.48
8.3181,1.3272,1.4624,1.1208,-0.24062,0.38834,0.04836,-5.00,8.56,0.00,40.9,103.40,651.97,261.42
8.3281,2.0372,1.1324,0.6308,-0.22962,0.41434,0.05436,-5.00,7.76,5.05,40.9,103.44,651.98,261.38
8.3382,2.1972,1.2024,0.8408,-0.17862,0.41734,0.04736,-5.00,6.66,0.00,41.0,103.50,651.99,261.32
8.3484,1.6972,1.9024,0.9308,-0.24062,0.38534,0.05236,-5.00,7.46,0.00,41.0,103.54,652.00,261.28
8.3591,2.3472,1.0924,0.9608,-0.19762,0.42834,0.05436,-5.00,5.86,5.10,41.1,103.60,652.01,261.22
8.3686,2.2572,1.1324,1.0508,-0.20762,0.42734,0.04336,-5.00,8.21,0.00,41.1,103.65,652.02,261.18
8.3789,2.1172,1.1124,0.6708,-0.21162,0.42634,0.06336,-5.00,8.61,0.00,41.2,103.72,652.04,261.12
8.3891,2.6472,1.0824,0.7208,-0.16962,0.45934,0.05236,-5.00,7.86,0.00,41.3,103.77,652.05,261.08
8.3990,2.4572,0.7624,0.8208,-0.16362,0.44034,0.05236,-5.00,0.00,0.00,41.3,103.84,652.06,261.02
8.4091,2.4472,1.0524,0.6708,-0.20262,0.42234,0.05736,-5.00,0.00,5.85,41.4,103.89,652.07,260.98
8.4192,1.3172,1.3124,1.4808,-0.20762,0.38834,0.06036,-5.00,8.71,0.00,41.4,103.97,652.08,260.93
8.4293,2.5672,1.0224,0.8608,-0.19562,0.41834,0.05736,-5.00,5.26,0.00,41.5,104.01,652.09,260.89
8.4394,1.6772,0.9424,1.3608,-0.18062,0.40334,0.07136,-5.00,7.26,0.00,41.5,104.09,652.10,260.83
8.4495,2.0672,1.0124,0.9908,-0.16862,0.43534,0.06836,-5.00,6.91,0.00,41.6,104.14,652.11,260.79
8.4584,2.0872,1.1824,0.1508,-0.21162,0.41334,0.05736,-5.00,0.00,0.00,41.6,104.22,652.12,260.73
8.4699,1.4772,0.7424,1.1708,-0.17662,0.41434,0.07936,-5.00,0.00,5.95,41.7,104.30,652.12,260.67
8.4801,2.5372,0.5824,1.0508,-0.12462,0.45534,0.05636,-5.00,0.00,0.00,41.7,104.35,652.13,260.63
8.4903,2.1772,0.7424,1.1908,-0.11362,0.42834,0.07336,-5.00,0.00,0.00,41.8,104.42,652.14,260.57
8.5001,2.0072,0.7324,0.8308,-0.13062,0.45534,0.07436,-5.00,0.00,0.00,41.8,104.46,652.15,260.53
8.5103,1.6772,1.0924,1.5208,-0.15562,0.42734,0.05436,-5.00,0.00,0.00,41.9,104.52,652.15,260.47
8.5204,2.1072,1.1724,0.5308,-0.22162,0.36934,0.07436,-5.00,0.00,6.45,41.9,104.56,652.16,260.43
8.5306,2.1172,0.8524,0.9308,-0.14462,0.41334,0.07536,-5.00,8.31,0.00,42.0,104.62,652.17,260.37
8.5407,2.1972,0.4924,0.9408,-0.12662,0.42434,0.06236,-5.00,0.00,0.00,42.0,104.65,652.18,260.33
8.5507,1.7972,1.4824,0.8008,-0.24562,0.37534,0.05736,-5.00,5.81,0.00,42.1,104.71,652.19,260.27
8.5610,1.3072,1.5024,0.8508,-0.21062,0.33534,0.00536,-5.00,10.56,6.00,42.1,104.75,652.19,260.23
8.5710,2.2372,1.2824,0.1908,-0.12862,0.39134,0.03536,-5.00,0.00,5.95,42.2,104.81,652.20,260.17
8.5811,1.6272,1.3024,0.3108,-0.21862,0.35834,0.02536,-5.00,0.00,0.00,42.2,104.85,652.21,260.13
8.5912,1.5172,1.0924,0.9008,-0.20762,0.32234,0.00636,-5.00,7.96,5.55,42.3,104.91,652.22,260.07
8.6013,1.4372,1.5824,0.5908,-0.19862,0.33134,-0.00363,-5.00,8.76,5.50,42.3,104.94,652.23,260.03
8.6114,1.5072,0.9924,0.4008,-0.18162,0.34534,0.01936,-5.00,6.01,0.00,42.4,105.00,652.25,259.97
8.6216,1.7972,1.1524,0.3208,-0.18062,0.35734,0.01036,-5.00,6.36,0.00,42.5,105.04,652.26,259.93
8.6316,1.6972,1.0824,0.7208,-0.15762,0.38634,0.00836,-5.00,0.00,0.00,42.5,105.11,652.28,259.88
8.6417,2.0472,1.2024,0.3208,-0.18062,0.38834,0.00736,-5.00,5.76,0.00,42.6,105.15,652.28,259.84
8.6519,1.4372,1.7724,0.2408,-0.20262,0.35134,0.00836,-5.00,6.66,0.00,42.6,105.21,652.30,259.78
8.6618,2.1372,0.9724,0.7908,-0.15162,0.39134,0.02036,-5.00,0.00,0.00,42.7,105.26,652.30,259.74
8.6720,2.1572,1.2624,0.1408,-0.14462,0.37334,0.00736,-5.00,5.81,0.00,42.7,105.32,652.31,259.68
8.6822,1.5772,1.4024,0.5608,-0.19362,0.33134,0.00536,-5.00,5.06,0.00,42.8,105.37,652.32,259.64
8.6929,1.8172,1.1724,0.6608,-0.17562,0.35434,0.01336,-5.00,5.06,0.00,42.8,105.44,652.32,259.58
8.7025,2.0172,1.0024,0.5408,-0.14362,0.36534,0.00636,-5.00,5.96,0.00,42.9,105.48,652.32,259.54
8.7126,1.3372,1.5524,0.3208,-0.16562,0.33134,0.01336,-5.00,6.81,0.00,42.9,105.54,652.33,259.48
8.7226,1.5172,1.5624,0.4408,-0.19462,0.33734,0.01036,-5.00,6.31,0.00,43.0,105.58,652.33,259.44
8.7329,2.0472,0.6224,0.7708,-0.11362,0.35834,0.00936,-5.00,5.46,0.00,43.0,105.66,652.33,259.38
8.7430,1.9372,1.0724,0.0108,-0.14362,0.34334,0.00936,-5.00,0.00,0.00,43.1,105.73,652.34,259.32
8.7531,1.6172,1.2624,0.5108,-0.16862,0.32334,0.01136,-5.00,7.86,0.00,43.1,105.78,652.34,259.28
8.7633,1.8072,1.2524,0.2208,-0.13662,0.32934,0.00236,-5.00,0.00,5.50,43.2,105.85,652.35,259.22
8.7731,2.0172,0.6924,0.1508,-0.10662,0.34434,0.01236,-5.00,0.00,0.00,43.3,105.89,652.35,259.18
8.7835,1.9372,0.9624,0.3208,-0.11762,0.36034,0.01336,-5.00,0.00,0.00,43.3,105.96,652.36,259.12
8.7937,1.5672,1.2424,0.6808,-0.16062,0.32534,0.00436,-5.00,6.36,0.00,43.4,106.00,652.36,259.08
8.8037,2.0772,0.8924,0.7408,-0.12562,0.36934,0.01136,-5.00,0.00,0.00,43.4,106.05,652.37,259.02
8.8138,1.7372,0.8324,0.8308,-0.12762,0.34934,-0.00163,-5.00,7.61,0.00,43.5,106.09,652.38,258.98
8.8240,1.9672,1.0424,0.4108,-0.12062,0.35034,0.00936,-5.00,0.00,0.00,43.5,106.15,652.38,258.92
8.8340,1.5872,0.8824,0.4408,-0.10562,0.34334,0.01136,-5.00,5.76,0.00,43.6,106.18,652.39,258.88
8.8441,1.4072,1.2024,0.8308,-0.10762,0.34534,0.00436,-5.00,0.00,0.00,43.6,106.23,652.39,258.82
8.8543,1.8472,0.5124,0.6008,-0.10462,0.35834,0.01836,-5.00,0.00,0.00,43.7,106.27,652.40,258.78
8.8645,1.6972,1.1024,0.2208,-0.12862,0.32034,0.00436,-5.00,5.21,0.00,43.7,106.31,652.40,258.72
8.8746,1.5372,1.0124,0.3508,-0.13062,0.32034,0.01436,-5.00,5.31,0.00,43.8,106.34,652.40,258.68
8.8848,1.7772,0.4924,0.6608,-0.12062,0.34034,0.00136,-5.00,5.41,0.00,43.9,106.39,652.41,258.62
8.8953,1.6872,0.9724,0.4808,-0.09962,0.35534,0.00736,-5.00,0.00,0.00,43.9,106.43,652.41,258.58
8.9048,1.9372,1.0624,0.3308,-0.12562,0.34134,0.00636,-5.00,0.00,0.00,44.0,106.49,652.42,258.52
8.9150,1.3672,1.1224,0.1308,-0.13062,0.31734,0.01536,-5.00,0.00,0.00,44.0,106.52,652.42,258.48
8.9254,2.0272,0.8524,0.0908,-0.09062,0.36534,0.00236,-5.00,0.00,0.00,44.1,106.57,652.42,258.42
8.9352,1.6572,0.9724,0.1908,-0.12062,0.32534,0.01036,-5.00,0.00,0.00,44.1,106.60,652.43,258.39
8.9454,1.5472,1.4624,-0.0391,-0.11862,0.33634,0.01636,-5.00,5.81,0.00,44.2,106.64,652.43,258.33
8.9557,1.9772,0.7924,0.7408,-0.09562,0.34934,-0.00063,-5.00,6.06,0.00,44.2,106.67,652.43,258.29
8.9658,1.3672,1.1224,0.5308,-0.11162,0.34434,0.01336,-5.00,0.00,0.00,44.3,106.71,652.44,258.23
8.9762,2.0472,1.0024,-0.0891,-0.12162,0.33734,0.00336,-5.00,0.00,0.00,44.3,106.75,652.44,258.19
8.9859,1.4672,0.8424,0.0208,-0.09462,0.32134,0.01336,-5.00,0.00,0.00,44.4,106.79,652.44,258.13
8.9961,1.9472,1.1124,0.1808,-0.10462,0.37234,0.00536,-5.00,0.00,0.00,44.4,106.84,652.45,258.07
9.0065,1.3972,1.0524,0.2108,-0.12762,0.32134,0.00636,-5.00,6.31,0.00,44.5,106.86,652.45,258.03
9.0164,1.9972,0.9424,0.3108,-0.09962,0.34634,0.01336,-5.00,0.00,0.00,44.5,106.89,652.45,257.97
9.0266,2.0472,0.4124,0.4108,-0.09362,0.36134,-0.00263,-5.00,6.61,0.00,44.6,106.92,652.45,257.93
9.0366,1.4872,0.9824,0.4508,-0.08762,0.32834,0.00736,-5.00,6.41,0.00,44.7,106.95,652.46,257.87
9.0466,1.7072,1.3324,-0.1291,-0.13162,0.33534,0.00436,-5.00,0.00,0.00,44.7,106.97,652.46,257.83
9.0569,1.7572,0.8024,0.2408,-0.08262,0.33734,0.00836,-5.00,0.00,0.00,44.8,107.01,652.46,257.77
9.0670,1.7972,1.2224,-0.0591,-0.09262,0.37134,0.00536,-5.00,5.36,0.00,44.8,107.03,652.47,257.73
9.0771,1.0972,0.6724,0.5408,-0.11862,0.32034,0.00436,-5.00,0.00,0.00,44.9,107.06,652.47,257.67
9.0872,1.8472,0.5024,0.4908,-0.11762,0.34734,0.00136,-5.00,5.11,0.00,44.9,107.08,652.47,257.63
9.0973,1.6872,0.9424,0.2508,-0.12062,0.31834,-0.00063,-5.00,5.16,0.00,45.0,107.11,652.47,257.57
9.1074,1.5972,0.8124,0.6108,-0.10162,0.34934,0.01236,-5.00,0.00,0.00,45.0,107.13,652.48,257.53
9.1176,2.2172,0.6024,0.2208,-0.07262,0.36934,-0.00063,-5.00,0.00,0.00,45.1,107.16,652.48,257.47
9.1278,1.2672,1.2124,0.3408,-0.10662,0.33134,0.00936,-5.00,0.00,0.00,45.1,107.18,652.48,257.43
9.1377,1.9072,0.5424,0.4908,-0.09562,0.37434,0.00536,-5.00,0.00,0.00,45.2,107.21,652.48,257.37
9.1480,1.8172,0.9024,0.1208,-0.10962,0.35234,0.00636,-5.00,0.00,0.00,45.2,107.22,652.49,257.33
9.1588,1.4372,1.4124,0.0708,-0.13962,0.33434,0.00936,-5.00,5.36,0.00,45.3,107.24,652.49,257.27
9.1681,1.8772,0.7624,0.3308,-0.09862,0.38034,0.00936,-5.00,0.00,0.00,45.3,107.25,652.49,257.23
9.1783,1.8672,1.0724,-0.0291,-0.10762,0.36334,-0.00163,-5.00,5.01,0.00,45.4,107.26,652.49,257.17
9.1888,1.5472,0.7224,0.4308,-0.10362,0.35634,0.00936,-5.00,5.41,0.00,45.4,107.27,652.49,257.13
9.1989,1.8272,0.9624,0.3808,-0.12462,0.36134,-0.00463,-5.00,0.00,0.00,45.5,107.29,652.50,257.07
9.2088,1.8372,0.7624,0.4508,-0.10262,0.35634,0.00836,-5.00,0.00,0.00,45.5,107.31,652.50,257.03
9.2195,1.8572,1.1024,0.2808,-0.14562,0.34434,-0.00563,-5.00,5.11,0.00,45.6,107.33,652.50,256.97
9.2292,1.8872,0.5924,0.3508,-0.10562,0.37134,0.00636,-5.00,5.11,0.00,45.6,107.34,652.51,256.91
9.2392,1.8272,1.1324,0.2708,-0.12262,0.39334,-0.00563,-5.00,0.00,0.00,45.7,107.35,652.51,256.87
9.2495,1.7572,1.2524,0.0208,-0.13062,0.35834,0.00436,-5.00,0.00,0.00,45.7,107.38,652.51,256.81
9.2605,1.9772,1.0524,-0.1591,-0.12462,0.38834,0.00236,-5.00,0.00,0.00,45.8,107.39,652.51,256.77
9.2695,2.0172,0.7024,0.0708,-0.13662,0.39534,-0.00563,-5.00,5.71,0.00,45.8,107.40,652.51,256.71
9.2797,2.1172,0.6824,0.2208,-0.11962,0.38534,0.00636,-5.00,5.86,0.00,45.9,107.41,652.52,256.67
9.2901,2.0872,0.8024,0.1708,-0.11162,0.42034,0.00036,-5.00,0.00,0.00,46.0,107.43,652.52,256.61
9.3002,1.9172,1.2624,-0.0091,-0.11362,0.40734,0.00036,-5.00,0.00,0.00,46.0,107.45,652.52,256.57
9.3103,1.8672,1.0524,0.3308,-0.16762,0.37334,-0.00663,-5.00,0.00,0.00,46.1,107.46,652.52,256.51
9.3203,1.7372,1.2524,0.3108,-0.16562,0.36034,0.00236,-5.00,5.91,0.00,46.1,107.47,652.53,256.47
9.3305,2.3372,0.9224,0.2508,-0.11162,0.41034,-0.00863,-5.00,6.76,0.00,46.2,107.47,652.53,256.41
9.3406,2.0572,1.2824,-0.0891,-0.11362,0.40634,0.00036,-5.00,5.21,0.00,46.2,107.48,652.53,256.37
9.3507,2.1272,1.3324,-0.0891,-0.14262,0.39334,-0.00263,-5.00,6.31,0.00,46.3,107.50,652.53,256.31
9.3611,1.6872,0.9624,0.0908,-0.15262,0.39434,0.00236,-5.00,7.06,0.00,46.3,107.51,652.53,256.27
9.3709,2.1972,0.8324,0.0908,-0.13362,0.41534,-0.00363,-5.00,0.00,0.00,46.4,107.54,652.54,256.21
9.3811,2.2172,0.6824,0.1508,-0.11562,0.42434,0.00036,-5.00,6.16,0.00,46.4,107.55,652.54,256.17
9.3910,2.1372,0.9924,-0.0191,-0.13162,0.43134,0.00136,-5.00,5.61,0.00,46.5,107.57,652.54,256.11
9.4012,2.2072,1.0424,-0.1791,-0.13062,0.43534,0.00036,-5.00,5.91,0.00,46.5,107.59,652.54,256.07
9.4114,2.1072,1.0324,0.1208,-0.13962,0.43234,0.00136,-5.00,0.00,0.00,46.6,107.62,652.55,256.01
9.4215,2.0272,1.1824,0.5708,-0.16562,0.41034,-0.01063,-5.00,6.91,0.00,46.6,107.64,652.55,255.97
9.4318,2.3472,0.7724,0.2508,-0.15762,0.41234,-0.00363,-5.00,5.86,0.00,46.7,107.68,652.55,255.91
9.4417,2.0172,1.6824,-0.1291,-0.15562,0.39834,-0.00563,-5.00,6.61,0.00,46.7,107.72,652.56,255.85
9.4517,2.1472,1.0324,-0.1291,-0.14362,0.42634,-0.00263,-5.00,5.81,0.00,46.8,107.74,652.56,255.81
9.4626,2.0872,0.9824,-0.0191,-0.14962,0.44734,-0.00363,-5.00,6.01,0.00,46.8,107.79,652.56,255.75
9.4719,2.0972,1.5124,0.2008,-0.16262,0.40934,-0.00763,-5.00,5.11,0.00,46.9,107.83,652.56,255.71
9.4821,2.1472,0.8424,0.0608,-0.15062,0.42434,-0.00063,-5.00,0.00,0.00,47.0,107.88,652.57,255.65
9.4923,2.0472,1.0524,0.4608,-0.15562,0.41434,-0.01663,-5.00,5.96,0.00,47.0,107.92,652.57,255.61
9.5024,1.8772,1.5024,-0.1791,-0.14862,0.42934,0.00436,-5.00,0.00,0.00,47.1,107.98,652.57,255.55
9.5125,2.5472,1.1224,0.0008,-0.12862,0.44234,-0.00463,-5.00,5.21,0.00,47.1,108.01,652.58,255.51
9.5227,2.3072,0.6724,0.4708,-0.12662,0.44934,-0.01063,-5.00,5.61,0.00,47.2,108.06,652.58,255.45
9.5329,1.8872,1.1924,-0.0391,-0.16762,0.42234,-0.00563,-5.00,6.41,0.00,47.2,108.10,652.58,255.41
9.5430,2.2972,0.9424,-0.1691,-0.13062,0.43834,0.00036,-5.00,0.00,0.00,47.3,108.16,652.59,255.35
9.5530,2.3772,0.9624,-0.0691,-0.13162,0.44634,-0.00863,-5.00,6.31,0.00,47.3,108.20,652.59,255.31
9.5634,2.1472,0.9524,0.2708,-0.15162,0.41234,-0.00963,-5.00,7.06,0.00,47.4,108.25,652.59,255.25
9.5732,2.0472,1.0924,0.0308,-0.16262,0.40234,-0.00863,-5.00,6.01,0.00,47.4,108.29,652.60,255.22
9.5834,2.0772,1.1024,-0.1991,-0.13962,0.42234,-0.00463,-5.00,5.01,0.00,47.5,108.36,652.60,255.16
9.5936,2.1572,1.0524,0.1108,-0.10462,0.45334,0.00036,-5.00,5.81,0.00,47.5,108.40,652.60,255.12
9.6035,2.1272,1.4624,-0.1891,-0.14962,0.40234,-0.00863,-5.00,5.16,0.00,47.6,108.46,652.61,255.06
9.6136,2.2572,0.9724,0.0008,-0.14262,0.40034,-0.00363,-5.00,0.00,0.00,47.7,108.50,652.61,255.02
9.6239,1.8172,0.8224,0.4808,-0.13262,0.40934,-0.01463,-5.00,7.51,0.00,47.7,108.56,652.61,254.96
9.6340,2.0872,1.3224,-0.3691,-0.13962,0.40234,-0.00763,-5.00,0.00,0.00,47.8,108.60,652.62,254.92
9.6440,1.8772,0.7524,0.1208,-0.11362,0.43834,-0.00263,-5.00,0.00,0.00,47.8,108.67,652.62,254.86
9.6541,2.0372,0.8224,0.0008,-0.11362,0.43934,-0.00363,-5.00,0.00,0.00,47.9,108.71,652.62,254.82
9.6639,2.0572,1.0924,-0.0891,-0.11762,0.42434,-0.00663,-5.00,5.71,0.00,47.9,108.76,652.63,254.76
9.6743,1.7872,1.1524,0.3108,-0.12662,0.39434,-0.00563,-5.00,7.06,0.00,48.0,108.80,652.63,254.72
9.6844,2.1272,0.8424,-0.2291,-0.09262,0.41134,-0.00763,-5.00,0.00,0.00,48.1,108.86,652.63,254.66
9.6949,2.1072,0.8624,0.1008,-0.08662,0.43234,-0.00763,-5.00,5.01,0.00,48.1,108.93,652.64,254.60
9.7048,1.9472,0.8224,-0.1691,-0.08562,0.43334,0.00036,-5.00,5.41,0.00,48.2,108.97,652.64,254.56
9.7150,1.9372,0.9724,-0.0091,-0.08862,0.43334,-0.00363,-5.00,0.00,0.00,48.2,109.03,652.64,254.50
9.7252,2.0972,0.4824,-0.2291,-0.06962,0.44034,-0.00163,-5.00,0.00,0.00,48.3,109.07,652.65,254.46
9.7353,2.3472,0.4924,-0.1091,-0.04462,0.45234,-0.00363,-5.00,0.00,0.00,48.3,109.12,652.65,254.40
9.7452,2.3172,0.4624,-0.0991,-0.03662,0.44834,0.00036,-5.00,0.00,0.00,48.4,109.16,652.65,254.36
9.7552,2.5672,0.4424,-0.3691,-0.01962,0.45834,-0.00363,-5.00,0.00,0.00,48.5,109.21,652.66,254.30
9.7658,2.3572,0.3324,-0.2791,-0.02162,0.46234,0.00236,-5.00,0.00,0.00,48.5,109.24,652.66,254.26
9.7754,2.3872,0.7124,-0.6491,-0.02862,0.46334,0.00536,-5.00,0.00,0.00,48.6,109.27,652.66,254.20
9.7857,2.2972,0.4124,-0.3391,-0.01562,0.47934,0.00136,-5.00,0.00,0.00,48.6,109.30,652.67,254.16
9.7962,2.3272,0.6024,-0.5391,-0.00462,0.47834,0.00436,-5.00,0.00,0.00,48.7,109.33,652.67,254.10
9.8058,2.4572,0.0524,-0.1391,0.00537,0.48434,0.00236,-5.00,0.00,0.00,48.7,109.34,652.67,254.06
9.8160,2.3372,0.0724,0.0208,0.00737,0.48834,0.00236,-5.00,0.00,0.00,48.8,109.36,652.67,254.00
9.8261,2.5872,-0.1475,-0.1491,0.02337,0.48934,0.00436,-5.00,0.00,0.00,48.8,109.38,652.68,253.96
9.8362,2.5472,-0.0375,-0.2991,0.05137,0.50534,0.00136,-5.00,0.00,0.00,48.9,109.39,652.68,253.90
9.8463,2.5972,-0.0375,0.0308,0.03537,0.50034,0.01136,-5.00,0.00,0.00,48.9,109.39,652.68,253.86
9.8565,2.5272,0.2924,-0.3091,0.02737,0.49534,0.00836,-5.00,0.00,0.00,49.0,109.40,652.68,253.80
9.8663,2.6872,-0.0375,0.2208,0.03737,0.51234,0.00636,-5.00,0.00,0.00,49.0,109.40,652.68,253.76
9.8769,2.6072,-0.0675,0.1708,0.03737,0.52234,0.01236,-5.00,0.00,0.00,49.1,109.40,652.69,253.70
9.8869,2.5772,-0.1975,-0.1291,0.04337,0.53334,0.00836,-5.00,0.00,0.00,49.1,109.40,652.69,253.66
9.8970,2.9272,-0.1075,-0.0891,0.05337,0.53234,0.01036,-5.00,0.00,0.00,49.2,109.40,652.69,253.60
9.9070,2.8472,0.4124,-0.4291,0.02737,0.51634,0.00936,-5.00,0.00,0.00,49.2,109.40,652.69,253.56
9.9171,2.7872,-0.0175,-0.1891,0.03737,0.53334,0.01036,-5.00,0.00,0.00,49.3,109.40,652.69,253.50
9.9271,2.7872,0.1424,0.0708,0.04137,0.54034,0.01436,-5.00,0.00,0.00,49.3,109.40,652.69,253.46
9.9374,2.7572,-0.3075,0.2408,0.04437,0.55134,0.00436,-5.00,0.00,0.00,49.4,109.40,652.70,253.40
9.9474,2.8372,0.1624,-0.3891,0.03837,0.53934,0.01536,-5.00,0.00,0.00,49.4,109.40,652.70,253.34
9.9576,2.9272,-0.1675,0.0408,0.04137,0.56034,0.01036,-5.00,0.00,0.00,49.5,109.40,652.70,253.30
9.9678,2.8372,0.0024,0.0708,0.03137,0.57334,0.00736,-5.00,0.00,0.00,49.5,109.40,652.70,253.24
9.9777,2.7972,-0.1475,0.2508,0.03237,0.58234,0.01136,-5.00,0.00,0.00,49.6,109.40,652.70,253.20
9.9880,3.1072,-0.0375,-0.1091,0.04837,0.58334,0.00736,-5.00,0.00,0.00,49.6,109.40,652.71,253.14
9.9983,2.9572,-0.0975,-0.0691,0.03737,0.57934,0.01036,-5.00,0.00,0.00,49.7,109.40,652.71,253.10
