time,fx,fy,fz,tx,ty,tz,vx,vy,vz,travel_mm,pos_x,pos_y,pos_z,phase
0.5871,0.3876,-0.6357,0.3086,0.04178,0.01381,-0.01007,0.00,-3.00,0.00,2.3,125.37,633.37,300.14,SEARCH_Y
0.5972,-0.0823,-0.0557,0.1586,0.01878,-0.00918,-0.00307,0.00,-3.00,0.00,2.3,125.34,633.37,300.14,SEARCH_Y
0.6073,-0.2623,-0.2157,0.5086,-0.01121,-0.01918,-0.00507,0.00,-3.00,0.00,2.4,125.32,633.37,300.13,SEARCH_Y
0.6175,0.1676,-0.0657,-0.0213,0.00178,-0.02218,0.00392,0.00,-3.00,0.00,2.4,125.28,633.37,300.13,SEARCH_Y
0.6276,0.0876,-0.0457,0.0886,0.02078,0.03081,-0.00207,0.00,-3.00,0.00,2.4,125.25,633.36,300.13,SEARCH_Y
0.6377,0.1876,-0.1457,0.3786,-0.01121,-0.00518,-0.01707,0.00,-3.00,0.00,2.4,125.22,633.36,300.13,SEARCH_Y
0.6478,0.0476,0.1842,0.1686,0.00678,-0.02118,0.00692,0.00,-3.00,0.00,2.4,125.19,633.36,300.13,SEARCH_Y
0.6579,0.1276,0.0842,0.0786,0.01978,-0.00518,0.00192,0.00,-3.00,0.00,2.4,125.16,633.36,300.13,SEARCH_Y
0.6680,0.2176,0.0742,0.1786,-0.01921,0.01681,-0.01407,0.00,-3.00,0.00,2.4,125.13,633.36,300.13,SEARCH_Y
0.6781,-0.1523,0.3442,0.1286,-0.06021,-0.02418,0.01192,0.00,-3.00,0.00,2.4,125.10,633.36,300.13,SEARCH_Y
0.6883,0.0476,0.0642,0.0886,-0.00721,-0.02818,0.00292,0.00,-3.00,0.00,2.4,125.07,633.36,300.13,SEARCH_Y
0.6984,-0.0123,-0.0357,0.2686,0.01178,0.01381,-0.00607,0.00,-3.00,0.00,2.4,125.04,633.36,300.13,SEARCH_Y
0.7085,0.1676,0.3742,-0.1713,-0.00521,0.02081,0.00492,0.00,-3.00,0.00,2.4,125.01,633.36,300.13,SEARCH_Y
0.7186,-0.1423,0.2542,0.1686,-0.02221,-0.01118,0.00492,0.00,-3.00,0.00,2.4,124.98,633.36,300.13,SEARCH_Y
0.7287,-0.0923,-0.2857,0.2486,0.00078,-0.01918,-0.00607,0.00,-3.00,0.00,2.4,124.95,633.36,300.13,SEARCH_Y
0.7389,0.1476,-0.1357,0.2186,-0.00821,0.00781,-0.00207,0.00,-3.00,0.00,2.4,124.92,633.35,300.13,SEARCH_Y
0.7490,-0.0023,0.1542,0.0086,-0.02821,-0.00218,-0.00007,0.00,-3.00,0.00,2.4,124.89,633.35,300.13,SEARCH_Y
0.7591,0.1676,-0.2657,0.1586,-0.00121,-0.00618,-0.00207,0.00,-3.00,0.00,2.4,124.86,633.35,300.13,SEARCH_Y
0.7693,-0.0823,-0.2557,0.6986,0.00978,0.00381,-0.00007,0.00,-3.00,0.00,2.4,124.83,633.35,300.13,SEARCH_Y
0.7794,0.0576,-0.1857,0.1886,-0.01621,-0.00418,-0.01007,0.00,-3.00,0.00,2.5,124.79,633.35,300.13,SEARCH_Y
0.7896,0.4676,-0.1857,0.1886,0.01978,-0.00818,0.00092,0.00,-3.00,0.00,2.5,124.77,633.35,300.13,SEARCH_Y
0.7997,0.0476,-0.1957,0.2886,0.03378,0.02081,0.00292,0.00,-3.00,0.00,2.5,124.73,633.35,300.13,SEARCH_Y
0.8098,0.1176,0.2042,-0.0413,-0.01421,-0.01318,-0.00707,0.00,-3.00,0.00,2.5,124.71,633.35,300.13,SEARCH_Y
0.8199,-0.1023,-0.0657,0.0686,-0.03021,-0.00818,0.00292,0.00,-3.00,0.00,2.5,124.67,633.35,300.13,SEARCH_Y
0.8300,0.0876,-0.1857,0.2986,-0.00621,0.00581,0.00092,0.00,-3.00,0.00,2.5,124.65,633.35,300.13,SEARCH_Y
0.8401,0.1676,-0.0157,-0.1913,0.00078,-0.00118,-0.00407,0.00,-3.00,0.00,2.5,124.61,633.35,300.13,SEARCH_Y
0.8503,-0.0423,-0.3957,0.4286,-0.02221,0.00381,-0.00007,0.00,-3.00,0.00,2.5,124.59,633.34,300.13,SEARCH_Y
0.8604,0.0976,0.0042,0.3186,-0.00721,-0.00718,-0.00007,0.00,-3.00,0.00,2.5,124.55,633.34,300.13,SEARCH_Y
0.8705,-0.0623,0.0342,0.0186,0.00178,-0.00918,-0.00107,0.00,-3.00,0.00,2.5,124.53,633.34,300.13,SEARCH_Y
0.8806,0.1076,-0.3957,0.1886,0.00878,0.00681,-0.00207,0.00,-3.00,0.00,2.6,124.49,633.34,300.13,SEARCH_Y
0.8907,-0.0123,-0.0957,0.1186,-0.00421,-0.00618,0.00092,0.00,-3.00,0.00,2.6,124.47,633.34,300.13,SEARCH_Y
0.9009,-0.1023,-0.3757,0.3286,0.00078,-0.00218,0.00092,0.00,-3.00,0.00,2.6,124.43,633.34,300.13,SEARCH_Y
0.9110,-0.1523,-0.1157,0.1586,-0.01721,-0.01018,0.00292,0.00,-3.00,0.00,2.6,124.41,633.34,300.13,SEARCH_Y
0.9211,-0.1823,-0.0257,0.3086,-0.01721,-0.00018,-0.00407,0.00,-3.00,0.00,2.6,124.37,633.34,300.13,SEARCH_Y
0.9313,-0.0823,-0.1557,0.3786,-0.01121,-0.00118,0.00092,0.00,-3.00,0.00,2.6,124.35,633.34,300.13,SEARCH_Y
0.9414,0.0276,-0.0257,0.2786,0.00178,0.00381,-0.00207,0.00,-3.00,0.00,2.6,124.31,633.34,300.13,SEARCH_Y
0.9515,0.0176,0.0942,0.1386,-0.00721,-0.00518,-0.00107,0.00,-3.00,0.00,2.7,124.27,633.34,300.12,SEARCH_Y
0.9616,0.2076,-0.0857,0.1986,-0.01021,-0.00718,-0.00007,0.00,-3.00,0.00,2.7,124.25,633.33,300.12,SEARCH_Y
0.9717,0.0376,0.0642,0.2886,-0.00321,0.00481,0.00292,0.00,-3.00,0.00,2.7,124.21,633.33,300.12,SEARCH_Y
0.9819,0.2676,-0.3757,0.1086,0.01878,0.00381,-0.00507,0.00,-3.00,0.00,2.7,124.19,633.33,300.12,SEARCH_Y
0.9920,-0.0923,0.0742,0.0686,0.00278,-0.00218,0.00192,0.00,-3.00,0.00,2.7,124.15,633.33,300.12,SEARCH_Y
1.0022,0.0376,0.1542,0.1186,-0.00121,-0.00018,0.00192,0.00,-3.00,0.00,2.7,124.13,633.33,300.12,SEARCH_Y
1.0123,-0.1623,-0.1557,0.0086,-0.00421,-0.01518,0.00092,0.00,-3.00,0.00,2.7,124.09,633.33,300.12,SEARCH_Y
1.0224,0.1376,-0.2657,0.2586,0.01878,-0.00218,-0.00307,0.00,-3.00,0.00,2.8,124.07,633.33,300.12,SEARCH_Y
1.0325,0.1776,0.2342,-0.2413,-0.00821,-0.01718,0.00392,0.00,-3.00,0.00,2.8,124.03,633.33,300.12,SEARCH_Y
1.0426,0.1976,0.0742,0.0686,0.01378,-0.00218,0.00092,0.00,-3.00,0.00,2.8,124.01,633.33,300.12,SEARCH_Y
1.0527,0.1876,-0.1557,0.3686,-0.00321,-0.00418,-0.00107,0.00,-3.00,0.00,2.8,123.97,633.33,300.12,SEARCH_Y
1.0628,0.0076,0.0842,0.1486,0.00878,0.00681,0.00192,0.00,-3.00,0.00,2.8,123.95,633.33,300.12,SEARCH_Y
1.0729,0.0476,0.1342,0.0886,-0.00821,0.00181,0.00192,0.00,-3.00,0.00,2.8,123.91,633.32,300.12,SEARCH_Y
1.0830,0.0176,0.2242,-0.0413,-0.00721,-0.00018,0.00192,0.00,-3.00,0.00,2.9,123.89,633.32,300.12,SEARCH_Y
1.0931,0.1976,-0.0557,0.3586,-0.00021,-0.01118,-0.00207,0.00,-3.00,0.00,2.9,123.85,633.32,300.12,SEARCH_Y
1.1033,-0.1723,0.0342,0.0186,-0.02121,-0.00318,0.00092,0.00,-3.00,0.00,2.9,123.82,633.32,300.12,SEARCH_Y
1.1134,0.0076,0.1942,-0.0113,-0.01421,-0.01018,0.00492,0.00,-3.00,0.00,2.9,123.79,633.32,300.12,SEARCH_Y
1.1235,0.1276,0.1042,0.1386,-0.02621,-0.01618,0.00092,0.00,-3.00,0.00,2.9,123.76,633.32,300.12,SEARCH_Y
1.1336,-0.0123,0.1542,-0.0113,-0.00821,-0.00518,0.00092,0.00,-3.00,0.00,3.0,123.73,633.32,300.12,SEARCH_Y
1.1438,0.0576,-0.0957,0.4286,-0.00921,-0.00018,0.00192,0.00,-3.00,0.00,3.0,123.70,633.32,300.12,SEARCH_Y
1.1539,-0.0123,-0.1157,0.1986,-0.00021,0.00981,-0.00207,0.00,-3.00,0.00,3.0,123.67,633.32,300.12,SEARCH_Y
1.1640,-0.0523,0.0442,0.1386,-0.01321,-0.00318,0.00192,0.00,-3.00,0.00,3.0,123.64,633.32,300.12,SEARCH_Y
1.1742,0.1576,0.1142,-0.0013,0.00178,-0.00318,0.00292,0.00,-3.00,0.00,3.0,123.61,633.32,300.12,SEARCH_Y
1.1843,-0.0323,-0.1757,0.5886,-0.02121,-0.00118,-0.00307,0.00,-3.00,0.00,3.1,123.57,633.31,300.12,SEARCH_Y
1.1944,-0.0923,-0.0657,0.4386,-0.02421,-0.00618,-0.00007,0.00,-3.00,0.00,3.1,123.55,633.31,300.12,SEARCH_Y
1.2045,-0.1223,0.2842,0.0386,-0.01121,0.00081,0.00592,0.00,-3.00,0.00,3.1,123.51,633.31,300.12,SEARCH_Y
1.2146,0.1576,0.0142,0.0186,0.00478,-0.00518,0.00092,0.00,-3.00,0.00,3.1,123.49,633.31,300.12,SEARCH_Y
1.2248,0.0876,-0.3857,0.4786,-0.00421,0.00281,-0.00207,0.00,-3.00,0.00,3.1,123.45,633.31,300.12,SEARCH_Y
1.2349,-0.0223,-0.1757,0.1886,-0.01821,-0.00518,0.00092,0.00,-3.00,0.00,3.1,123.43,633.31,300.12,SEARCH_Y
1.2450,0.3376,-0.2257,0.4086,0.01078,0.00881,-0.00107,0.00,-3.00,0.00,3.2,123.39,633.31,300.12,SEARCH_Y
1.2551,0.2076,0.1942,-0.0213,0.00278,-0.00118,0.00392,0.00,-3.00,0.00,3.2,123.37,633.31,300.12,SEARCH_Y
1.2653,0.0976,-0.1157,0.1686,0.00278,-0.00018,0.00192,0.00,-3.00,0.00,3.2,123.33,633.31,300.12,SEARCH_Y
1.2754,-0.0223,-0.1057,-0.0213,-0.02821,-0.02218,0.00392,0.00,-3.00,0.00,3.2,123.31,633.31,300.12,SEARCH_Y
1.2855,0.0276,0.1942,0.1286,-0.01321,-0.01118,0.00492,0.00,-3.00,0.00,3.3,123.27,633.31,300.12,SEARCH_Y
1.2956,0.1376,-0.0357,0.0886,0.00478,0.00281,0.00192,0.00,-3.00,0.00,3.3,123.24,633.30,300.12,SEARCH_Y
1.3058,0.0876,-0.0657,0.2486,-0.01321,-0.00318,0.00092,0.00,-3.00,0.00,3.3,123.21,633.30,300.12,SEARCH_Y
1.3159,0.1976,-0.4257,0.5886,0.01278,0.01781,-0.00307,0.00,-3.00,0.00,3.3,123.18,633.30,300.12,SEARCH_Y
1.3260,0.1976,-0.1057,0.1986,0.01178,-0.00118,0.00092,0.00,-3.00,0.00,3.3,123.15,633.30,300.12,SEARCH_Y
1.3361,0.0376,0.0642,-0.0013,-0.00721,-0.00218,-0.00007,0.00,-3.00,0.00,3.4,123.12,633.30,300.12,SEARCH_Y
1.3462,0.1576,0.0542,-0.1513,0.02178,0.00181,0.00492,0.00,-3.00,0.00,3.4,123.09,633.30,300.12,SEARCH_Y
1.3564,-0.1023,-0.1557,0.2586,-0.00021,0.01181,-0.00107,0.00,-3.00,0.00,3.4,123.06,633.30,300.12,SEARCH_Y
1.3665,0.0976,0.0342,0.2286,-0.01421,-0.00018,-0.00107,0.00,-3.00,0.00,3.4,123.03,633.30,300.12,SEARCH_Y
1.3766,0.0076,0.0442,0.2486,0.00478,0.00281,0.00592,0.00,-3.00,0.00,3.5,123.00,633.30,300.12,SEARCH_Y
1.3868,0.1076,0.1342,-0.0513,-0.00821,-0.01318,0.00392,0.00,-3.00,0.00,3.5,122.97,633.30,300.12,SEARCH_Y
1.3969,0.0076,0.0542,0.1786,-0.00821,-0.00918,0.00492,0.00,-3.00,0.00,3.5,122.94,633.30,300.12,SEARCH_Y
1.4070,0.0476,-0.0357,0.2486,0.00878,0.01381,-0.00207,0.00,-3.00,0.00,3.5,122.91,633.29,300.12,SEARCH_Y
1.4171,0.0776,-0.2957,0.3686,-0.01121,0.01481,-0.00007,0.00,-3.00,0.00,3.5,122.88,633.29,300.12,SEARCH_Y
1.4272,0.2076,-0.0757,-0.0813,-0.00421,-0.01118,0.00492,0.00,-3.00,0.00,3.6,122.85,633.29,300.12,SEARCH_Y
1.4373,0.1876,-0.0857,0.2086,0.00578,-0.00518,-0.00207,0.00,-3.00,0.00,3.6,122.82,633.29,300.12,SEARCH_Y
1.4474,0.2876,-0.2557,0.1586,0.00178,-0.01418,-0.00007,0.00,-3.00,0.00,3.6,122.79,633.29,300.12,SEARCH_Y
1.4576,0.1776,0.2242,0.1686,0.00878,0.00681,0.00192,0.00,-3.00,0.00,3.6,122.76,633.29,300.12,SEARCH_Y
1.4677,-0.0923,-0.1057,0.1386,-0.00821,-0.00018,0.00292,0.00,-3.00,0.00,3.7,122.72,633.29,300.12,SEARCH_Y
1.4778,-0.0223,0.0742,-0.3513,0.01178,-0.00818,0.00092,0.00,-3.00,0.00,3.7,122.70,633.29,300.12,SEARCH_Y
1.4879,-0.1023,-0.1157,0.0886,-0.00821,-0.00018,0.00092,0.00,-3.00,0.00,3.7,122.66,633.29,300.12,SEARCH_Y
1.4981,0.0976,0.0242,-0.2413,-0.01621,-0.00618,0.00192,0.00,-3.00,0.00,3.7,122.64,633.29,300.12,SEARCH_Y
1.5082,-0.0323,0.0542,0.1786,0.00678,0.00881,0.00292,0.00,-3.00,0.00,3.8,122.60,633.29,300.12,SEARCH_Y
1.5183,0.0776,-0.0557,0.2786,0.00378,-0.00118,-0.00007,0.00,-3.00,0.00,3.8,122.58,633.28,300.12,SEARCH_Y
1.5284,0.0176,0.2542,-0.1813,0.00078,-0.00618,0.00492,0.00,-3.00,0.00,3.8,122.54,633.28,300.12,SEARCH_Y
1.5385,0.1276,-0.1957,0.1586,0.01578,0.00681,-0.00107,0.00,-3.00,0.00,3.8,122.52,633.28,300.12,SEARCH_Y
1.5486,0.0176,-0.0957,0.1486,-0.01421,-0.00518,0.00392,0.00,-3.00,0.00,3.8,122.48,633.28,300.12,SEARCH_Y
1.5587,-0.1923,-0.1557,0.1286,-0.01521,-0.00518,0.00492,0.00,-3.00,0.00,3.9,122.46,633.28,300.11,SEARCH_Y
1.5689,-0.0223,-0.1257,0.0686,0.01278,-0.00818,-0.00007,0.00,-3.00,0.00,3.9,122.42,633.28,300.11,SEARCH_Y
1.5790,0.1776,-0.2457,0.1386,-0.00721,-0.00218,-0.00107,0.00,-3.00,0.00,3.9,122.40,633.28,300.11,SEARCH_Y
1.5891,0.1276,0.0042,-0.0813,-0.00721,-0.00318,-0.00107,0.00,-3.00,0.00,3.9,122.36,633.28,300.11,SEARCH_Y
1.5992,0.1776,-0.2257,0.3286,0.00578,-0.00318,-0.00107,0.00,-3.00,0.00,4.0,122.33,633.28,300.11,SEARCH_Y
1.6093,-0.0923,-0.3357,0.3886,-0.00521,-0.00418,-0.00007,0.00,-3.00,0.00,4.0,122.30,633.28,300.11,SEARCH_Y
1.6194,-0.0623,-0.0657,0.2086,-0.00921,-0.00418,0.00792,0.00,-3.00,0.00,4.0,122.26,633.28,300.11,SEARCH_Y
1.6295,0.0776,-0.2957,0.2686,0.00978,0.00881,-0.00307,0.00,-3.00,0.00,4.0,122.24,633.27,300.11,SEARCH_Y
1.6397,0.0876,-0.2557,0.3386,0.00578,0.01381,0.00092,0.00,-3.00,0.00,4.1,122.20,633.27,300.11,SEARCH_Y
1.6498,-0.0323,0.1842,0.0186,-0.01221,-0.01018,0.00292,0.00,-3.00,0.00,4.1,122.18,633.27,300.11,SEARCH_Y
1.6599,0.2876,-0.2357,0.5086,0.00178,-0.00118,-0.00007,0.00,-3.00,0.00,4.1,122.14,633.27,300.11,SEARCH_Y
1.6701,0.0376,0.1442,-0.1213,0.00078,-0.00118,0.00492,0.00,-3.00,0.00,4.1,122.12,633.27,300.11,SEARCH_Y
1.6802,-0.1123,-0.1057,-0.0113,-0.00321,-0.00018,0.00392,0.00,-3.00,0.00,4.2,122.08,633.27,300.11,SEARCH_Y
1.6903,-0.0423,-0.0857,0.1186,-0.01021,-0.00718,-0.00007,0.00,-3.00,0.00,4.2,122.06,633.27,300.11,SEARCH_Y
1.7004,0.1276,0.1442,0.0586,-0.01021,-0.01318,0.00192,0.00,-3.00,0.00,4.2,122.02,633.27,300.11,SEARCH_Y
1.7105,0.2576,-0.1857,0.1286,0.00478,0.00281,-0.00407,0.00,-3.00,0.00,4.2,122.00,633.27,300.11,SEARCH_Y
1.7206,-0.0423,-0.0557,0.1386,-0.00021,-0.00518,0.00092,0.00,-3.00,0.00,4.3,121.96,633.27,300.11,SEARCH_Y
1.7307,0.0376,0.0342,0.2386,0.00078,-0.00018,-0.00007,0.00,-3.00,0.00,4.3,121.94,633.27,300.11,SEARCH_Y
1.7409,-0.1723,-0.0957,0.2886,-0.01721,0.00581,-0.00007,0.00,-3.00,0.00,4.3,121.90,633.26,300.11,SEARCH_Y
1.7509,-0.1423,0.0642,-0.2513,0.00378,-0.00118,0.00592,0.00,-3.00,0.00,4.3,121.88,633.26,300.11,SEARCH_Y
1.7610,0.1776,0.1342,0.0786,0.01878,0.01081,0.00092,0.00,-3.00,0.00,4.4,121.84,633.26,300.11,SEARCH_Y
1.7712,-0.0823,-0.1157,0.1386,-0.00921,-0.00618,0.00192,0.00,-3.00,0.00,4.4,121.82,633.26,300.11,SEARCH_Y
1.7813,0.0676,0.0142,-0.0513,-0.01021,-0.00318,-0.00007,0.00,-3.00,0.00,4.4,121.78,633.26,300.11,SEARCH_Y
1.7913,0.1176,-0.0457,0.2786,0.01478,0.00781,0.00492,0.00,-3.00,0.00,4.4,121.76,633.26,300.11,SEARCH_Y
1.8015,-0.2023,0.1442,0.1186,-0.01221,0.00681,0.00192,0.00,-3.00,0.00,4.5,121.72,633.26,300.11,SEARCH_Y
1.8116,0.1276,-0.0657,-0.2113,0.00278,-0.01018,-0.00007,0.00,-3.00,0.00,4.5,121.68,633.26,300.11,SEARCH_Y
1.8217,0.0076,0.0042,0.0486,0.00678,0.00481,0.00292,0.00,-3.00,0.00,4.5,121.66,633.26,300.11,SEARCH_Y
1.8319,0.0076,-0.1557,0.0486,0.00678,0.00581,-0.00407,0.00,-3.00,0.00,4.6,121.62,633.26,300.11,SEARCH_Y
1.8420,0.0576,0.1142,-0.0913,0.01678,0.00381,0.00492,0.00,-3.00,0.00,4.6,121.60,633.26,300.11,SEARCH_Y
1.8521,-0.0523,0.1342,0.2486,-0.01021,0.00081,0.00092,0.00,-3.00,0.00,4.6,121.56,633.25,300.11,SEARCH_Y
