time,fx,fy,fz,tx,ty,tz,vx,vy,vz,travel_mm,pos_x,pos_y,pos_z
0.2569,-0.0183,0.0364,-0.1454,0.02066,-0.00147,0.00100,-5.00,0.00,0.00,0.9,103.00,655.31,301.22
0.2670,0.0316,-0.2335,-0.0254,0.01866,0.00352,0.00000,-5.00,0.00,0.00,1.0,103.01,655.31,301.18
0.2769,0.1316,-0.2435,0.2045,0.01766,0.00452,-0.00499,-5.00,0.00,0.00,1.0,103.01,655.31,301.12
0.2867,0.1716,0.1164,-0.0754,0.03266,0.00252,0.00100,-5.00,0.00,0.00,1.1,103.01,655.32,301.06
0.2969,0.0816,-0.1335,0.1145,0.00966,-0.00047,-0.00399,-5.00,0.00,0.00,1.1,103.01,655.32,301.02
0.3074,0.0816,0.2464,0.1045,-0.00033,-0.00147,0.00500,-5.00,0.00,0.00,1.2,103.01,655.32,300.96
0.3172,-0.0083,-0.2535,0.1445,0.00666,0.00552,-0.00399,-5.00,0.00,0.00,1.2,103.01,655.32,300.92
0.3273,0.0916,-0.0835,0.0845,0.00766,-0.01147,0.00300,-5.00,0.00,0.00,1.3,103.01,655.32,300.86
0.3375,0.0716,0.2064,-0.0854,0.00566,-0.00847,0.00100,-5.00,0.00,0.00,1.3,103.01,655.33,300.82
0.3476,-0.0883,-0.0935,0.2045,0.01066,0.01152,0.00000,-5.00,0.00,0.00,1.4,103.01,655.33,300.76
0.3576,0.0116,0.3364,-0.3354,-0.01433,-0.02547,0.00500,-5.00,0.00,0.00,1.4,103.01,655.33,300.72
0.3680,-0.0583,-0.3235,0.3145,0.02466,0.00652,0.00300,-5.00,0.00,0.00,1.5,103.01,655.33,300.66
0.3777,0.1716,-0.2735,0.1245,0.03766,0.00952,0.00000,-5.00,0.00,0.00,1.5,103.01,655.33,300.62
0.3879,-0.1583,-0.1635,0.2445,0.00066,0.00252,0.00100,-5.00,0.00,0.00,1.6,103.01,655.34,300.57
0.3980,0.0516,0.1864,-0.0254,0.01466,-0.00147,0.00100,-5.00,0.00,0.00,1.6,103.01,655.34,300.53
0.4081,0.2116,-0.2635,0.1745,0.03566,0.00552,0.00000,-5.00,0.00,0.00,1.7,103.01,655.34,300.47
0.4183,-0.1383,-0.0735,-0.1854,-0.00833,-0.01247,0.00200,-5.00,0.00,0.00,1.7,103.01,655.34,300.43
0.4283,-0.0383,-0.0735,0.0945,0.00166,-0.00047,-0.00599,-5.00,0.00,0.00,1.8,103.01,655.34,300.37
0.4388,-0.1683,0.1464,0.1745,-0.01033,-0.00347,0.00500,-5.00,0.00,0.00,1.8,103.01,655.34,300.33
0.4486,0.2416,-0.1235,-0.0954,0.00666,-0.01747,0.00000,-5.00,0.00,0.00,1.9,103.01,655.35,300.27
0.4587,-0.1783,0.1264,-0.2454,0.00166,-0.00247,0.00100,-5.00,0.00,0.00,1.9,103.01,655.35,300.23
0.4691,0.1916,-0.3235,0.1745,0.00366,-0.00847,-0.00099,-5.00,0.00,0.00,2.0,103.01,655.35,300.17
0.4791,0.0716,-0.0835,0.2245,0.01366,0.00252,0.00100,-5.00,0.00,0.00,2.0,103.01,655.35,300.11
0.4891,0.0716,-0.0935,0.2445,-0.00733,-0.01047,0.00000,-5.00,0.00,0.00,2.1,103.01,655.35,300.07
0.4998,0.0616,-0.1535,0.0245,0.02266,0.00552,-0.00099,-5.00,0.00,0.00,2.1,103.01,655.36,300.01
0.5093,0.0816,0.1964,-0.2154,0.01466,-0.00247,0.00000,-5.00,0.00,0.00,2.2,103.01,655.36,299.97
0.5194,0.0416,-0.1535,-0.0054,0.01866,0.00452,0.00100,-5.00,0.00,0.00,2.2,103.01,655.36,299.91
0.5295,0.1116,-0.3835,0.3445,0.01166,-0.00047,0.00200,-5.00,0.00,0.00,2.3,103.01,655.36,299.87
0.5396,-0.0783,-0.1335,0.1645,-0.00033,-0.00047,0.00000,-5.00,0.00,0.00,2.3,103.01,655.36,299.81
0.5499,-0.0483,-0.0635,0.0445,0.01266,-0.00547,0.00200,-5.00,0.00,0.00,2.4,103.01,655.37,299.77
0.5599,0.2516,-0.1135,0.1345,0.01566,-0.00447,0.00000,-5.00,0.00,0.00,2.4,103.01,655.37,299.71
0.5703,0.2516,-0.3835,0.2145,0.02366,0.00152,0.00100,-5.00,0.00,0.00,2.5,103.01,655.37,299.67
0.5801,0.0516,-0.1735,0.3145,0.02266,0.00652,0.00000,-5.00,0.00,0.00,2.5,103.01,655.37,299.61
0.5904,0.1416,-0.2835,0.3045,0.01466,-0.00147,-0.00099,-5.00,0.00,0.00,2.6,103.01,655.37,299.57
0.6008,-0.0083,0.0964,-0.1254,0.00466,-0.01147,0.00200,-5.00,0.00,0.00,2.6,103.01,655.37,299.51
0.6103,0.0916,-0.1235,0.1245,0.00466,-0.00647,-0.00099,-5.00,0.00,0.00,2.7,103.01,655.38,299.47
0.6211,0.1316,-0.0535,0.2245,0.01466,-0.00147,0.00200,-5.00,0.00,0.00,2.7,103.01,655.38,299.41
0.6310,0.1316,-0.4235,0.3145,0.01566,0.00252,0.00000,-5.00,0.00,0.00,2.8,103.01,655.38,299.37
0.6409,0.0816,-0.0935,-0.0154,0.01166,-0.00647,-0.00199,-5.00,0.00,0.00,2.8,103.01,655.38,299.31
0.6513,0.1216,-0.3835,0.3345,0.02066,0.00052,-0.00099,-5.00,0.00,0.00,2.9,103.01,655.38,299.25
0.6613,0.0716,-0.3335,0.2345,0.00266,-0.00347,-0.00299,-5.00,0.00,0.00,2.9,103.01,655.39,299.21
0.6716,0.2016,-0.1935,-0.0954,-0.00333,-0.01247,0.00100,-5.00,0.00,0.00,3.0,103.01,655.39,299.15
0.6813,-0.1983,0.3364,-0.2554,-0.00133,-0.00247,0.00600,-5.00,0.00,0.00,3.0,103.01,655.39,299.11
0.6914,0.1416,0.0464,0.0745,0.01366,-0.00247,0.00100,-5.00,0.00,0.00,3.1,103.01,655.39,299.05
0.7018,-0.1083,0.1564,-0.0454,0.00866,-0.00347,0.00200,-5.00,0.00,0.00,3.1,103.01,655.39,299.01
0.7121,-0.0383,-0.1235,0.1145,0.01566,0.00552,-0.00099,-5.00,0.00,0.00,3.2,103.01,655.40,298.95
0.7221,-0.1083,0.0964,-0.1454,0.00066,-0.00847,0.00200,-5.00,0.00,0.00,3.2,103.01,655.40,298.91
0.7320,0.1616,0.0964,-0.1954,0.00566,-0.01647,0.00200,-5.00,0.00,0.00,3.3,103.01,655.40,298.85
0.7424,0.0216,0.0564,0.2145,0.02566,0.01552,0.00400,-5.00,0.00,0.00,3.3,103.01,655.40,298.81
0.7524,0.0416,-0.1835,0.1645,0.01066,-0.00347,0.00600,-5.00,0.00,0.00,3.4,103.01,655.40,298.75
0.7623,-0.1883,-0.0035,0.2245,-0.00033,-0.00247,0.00400,-5.00,0.00,0.00,3.4,103.01,655.40,298.71
0.7725,0.0516,-0.2035,0.2045,-0.00033,-0.00347,-0.00099,-5.00,0.00,0.00,3.5,103.01,655.41,298.65
0.7827,0.2816,0.2664,-0.2554,0.02166,-0.01547,0.00400,-5.00,0.00,0.00,3.5,103.01,655.41,298.61
0.7925,-0.0583,0.1264,0.1145,-0.01633,-0.00047,0.00200,-5.00,0.00,0.00,3.6,103.01,655.41,298.55
0.8030,-0.0383,0.1264,-0.1754,0.00566,-0.00447,0.00100,-5.00,0.00,0.00,3.7,103.02,655.41,298.49
0.8131,-0.2183,-0.2035,0.5745,-0.01233,-0.00047,0.00300,-5.00,0.00,0.00,3.7,103.02,655.41,298.45
0.8230,0.1316,-0.1835,0.3245,0.02066,-0.00547,0.00000,-5.00,0.00,0.00,3.8,103.02,655.42,298.39
0.8331,0.2816,-0.1435,-0.0154,0.01666,-0.00947,0.00300,-5.00,0.00,0.00,3.8,103.02,655.42,298.35
0.8435,-0.1383,-0.1935,0.2745,-0.00133,-0.00047,-0.00299,-5.00,0.00,0.00,3.9,103.02,655.42,298.29
0.8534,-0.0883,-0.1735,0.2845,0.00766,0.01152,0.00100,-5.00,0.00,0.00,3.9,103.02,655.42,298.25
0.8636,0.0916,-0.1135,-0.0254,-0.00833,-0.01847,0.00500,-5.00,0.00,0.00,4.0,103.02,655.42,298.19
0.8739,-0.1183,0.2664,0.0045,-0.00933,0.00052,0.00400,-5.00,0.00,0.00,4.0,103.02,655.43,298.15
0.8836,-0.0083,0.2764,-0.0854,0.01066,0.00052,0.00700,-5.00,0.00,0.00,4.1,103.02,655.43,298.09
0.8939,0.0416,-0.2035,0.0745,0.00266,0.00152,0.00100,-5.00,0.00,0.00,4.1,103.02,655.43,298.05
0.9043,0.0216,-0.0135,0.0245,0.02666,0.00652,0.00200,-5.00,0.00,0.00,4.2,103.02,655.43,297.99
0.9139,0.0716,-0.2835,0.2645,0.00966,0.00352,0.00100,-5.00,0.00,0.00,4.2,103.02,655.43,297.95
0.9242,-0.1583,0.0764,-0.0754,-0.00133,-0.00147,0.00200,-5.00,0.00,0.00,4.3,103.02,655.44,297.89
0.9348,-0.0383,-0.0735,0.2345,0.00066,-0.01147,0.00500,-5.00,0.00,0.00,4.3,103.02,655.44,297.85
0.9444,0.0016,-0.0635,-0.1054,0.00666,-0.00947,0.00100,-5.00,0.00,0.00,4.4,103.02,655.44,297.79
0.9545,0.0016,-0.1435,0.1545,0.00266,-0.00347,0.00000,-5.00,0.00,0.00,4.4,103.02,655.44,297.75
0.9647,-0.0783,-0.2135,-0.0754,0.01966,0.00952,-0.00199,-5.00,0.00,0.00,4.5,103.02,655.44,297.69
0.9750,0.0316,-0.1335,-0.0754,0.01466,-0.00247,0.00000,-5.00,0.00,0.00,4.5,103.02,655.44,297.63
0.9849,-0.0083,0.0864,0.0545,0.00166,-0.00247,0.00500,-5.00,0.00,0.00,4.6,103.02,655.45,297.59
0.9952,-0.1383,-0.3235,0.2145,-0.00133,-0.00147,0.00400,-5.00,0.00,0.00,4.6,103.02,655.45,297.53
1.0053,0.0916,-0.1035,0.2345,-0.00133,-0.00847,-0.00099,-5.00,0.00,0.00,4.7,103.02,655.45,297.49
1.0153,0.0416,-0.0935,0.1845,0.01566,0.00052,0.00300,-5.00,0.00,0.00,4.7,103.02,655.45,297.43
1.0254,0.1016,-0.0835,0.1445,0.02166,0.00952,0.00400,-5.00,0.00,0.00,4.8,103.02,655.45,297.39
1.0358,0.1116,-0.0535,-0.1554,0.01266,-0.00947,0.00400,-5.00,0.00,0.00,4.8,103.02,655.46,297.33
1.0455,-0.0483,0.4464,-0.3054,0.01166,-0.01847,0.01000,-5.00,0.00,0.00,4.9,103.02,655.46,297.29
1.0556,0.1916,-0.1535,0.2945,0.02866,0.00252,0.00000,-5.00,0.00,0.00,4.9,103.02,655.46,297.23
1.0660,-0.0783,0.0964,0.0145,0.00366,-0.00347,0.00500,-5.00,0.00,0.00,5.0,103.02,655.46,297.19
1.0759,-0.1083,-0.0535,0.0245,-0.01433,-0.01747,0.00300,-5.00,0.00,0.00,5.0,103.02,655.46,297.13
1.0860,-0.0783,0.0464,-0.0154,-0.00733,-0.00547,0.00300,-5.00,0.00,0.00,5.1,103.02,655.46,297.09
1.0961,-0.0683,-0.0535,0.0745,0.00766,-0.00247,0.00800,-5.00,0.00,0.00,5.1,103.02,655.47,297.03
1.1063,0.0616,-0.0835,-0.2454,-0.00733,-0.02247,0.00000,-5.00,0.00,0.00,5.2,103.02,655.47,296.99
1.1164,0.2016,0.0464,0.0345,0.01066,-0.00647,0.00200,-5.00,0.00,0.00,5.2,103.02,655.47,296.93
1.1272,-0.0683,-0.2135,0.5345,-0.00133,0.00652,0.00500,-5.00,0.00,0.00,5.3,103.02,655.47,296.89
1.1371,0.1716,-0.2535,0.1645,0.02466,-0.00147,0.00100,-5.00,0.00,0.00,5.3,103.02,655.47,296.83
1.1468,0.3416,-0.2235,0.2545,0.01666,-0.00047,-0.00199,-5.00,0.00,0.00,5.4,103.02,655.48,296.77
1.1571,0.2716,-0.0335,-0.2454,0.02366,-0.01247,0.00300,-5.00,0.00,0.00,5.4,103.02,655.48,296.73
1.1672,-0.0683,0.2464,-0.1254,0.00366,-0.01047,0.00900,-5.00,0.00,0.00,5.5,103.02,655.48,296.67
1.1776,0.2316,-0.2835,0.1545,0.00966,-0.01347,0.00200,-5.00,0.00,0.00,5.5,103.02,655.48,296.63
1.1874,-0.0983,-0.3935,0.4045,0.00266,0.00152,-0.00099,-5.00,0.00,0.00,5.6,103.02,655.48,296.57
1.1983,0.2016,0.0264,-0.3054,0.02266,-0.00947,0.00400,-5.00,0.00,0.00,5.6,103.02,655.49,296.53
1.2078,-0.1083,-0.2135,0.2845,0.01466,0.00652,0.00000,-5.00,0.00,0.00,5.7,103.02,655.49,296.47
1.2181,0.0316,0.3964,0.0145,-0.00133,-0.00647,0.00600,-5.00,0.00,0.00,5.7,103.02,655.49,296.43
1.2282,0.1116,-0.2235,0.1745,0.01266,0.00052,0.00000,-5.00,0.00,0.00,5.8,103.02,655.49,296.37
1.2380,0.1916,-0.1235,-0.0254,0.02166,0.00052,0.00200,-5.00,0.00,0.00,5.8,103.02,655.49,296.33
1.2487,-0.1083,-0.0335,0.2245,-0.01233,-0.01547,0.00500,-5.00,0.00,0.00,5.9,103.02,655.50,296.27
1.2587,-0.0483,-0.1535,0.2745,0.01666,0.00952,-0.00099,-5.00,0.00,0.00,5.9,103.02,655.50,296.23
1.2687,-0.0383,0.0564,0.0545,0.00166,-0.00847,0.00000,-5.00,0.00,0.00,6.0,103.02,655.50,296.17
1.2791,0.0916,-0.2435,0.0645,0.02366,0.00952,0.00200,-5.00,0.00,0.00,6.0,103.02,655.50,296.13
1.2892,-0.0083,-0.3435,0.4445,0.00566,0.00552,0.00100,-5.00,0.00,0.00,6.1,103.02,655.50,296.07
1.2988,0.1416,0.1664,-0.0054,0.01866,-0.00447,0.00300,-5.00,0.00,0.00,6.1,103.02,655.50,296.01
1.3092,0.1016,-0.0935,0.1145,0.00566,-0.00147,0.00200,-5.00,0.00,0.00,6.2,103.02,655.51,295.97
1.3193,-0.0883,-0.2635,0.0945,0.00966,0.00352,0.00000,-5.00,0.00,0.00,6.2,103.02,655.51,295.91
1.3297,0.0216,-0.2135,0.2245,0.02766,0.01552,0.00000,-5.00,0.00,0.00,6.3,103.02,655.51,295.87
1.3401,-0.1083,-0.2635,0.3145,0.00366,-0.00247,0.00000,-5.00,0.00,0.00,6.3,103.02,655.51,295.81
1.3496,0.0416,-0.0335,-0.1454,0.00466,-0.01347,0.00100,-5.00,0.00,0.00,6.4,103.03,655.51,295.77
1.3606,-0.0083,-0.2935,0.2445,0.00566,0.00352,0.00300,-5.00,0.00,0.00,6.4,103.03,655.52,295.71
1.3698,0.1116,-0.1035,-0.1654,-0.00233,-0.02247,0.00300,-5.00,0.00,0.00,6.5,103.03,655.52,295.67
1.3802,0.0316,0.0164,0.0645,0.00566,-0.00647,0.00300,-5.00,0.00,0.00,6.5,103.03,655.52,295.61
1.3902,0.0716,0.0464,0.0545,-0.00033,-0.00647,0.00500,-5.00,0.00,0.00,6.6,103.03,655.52,295.57
1.4002,0.1316,-0.0735,0.2745,0.01566,0.01152,0.00200,-5.00,0.00,0.00,6.6,103.03,655.52,295.51
1.4105,0.2316,-0.1635,0.0745,0.02566,0.00752,0.00100,-5.00,0.00,0.00,6.7,103.03,655.52,295.47
1.4216,0.0316,-0.1135,0.3645,0.01166,0.00252,0.00300,-5.00,0.00,0.00,6.7,103.03,655.53,295.41
1.4304,0.2216,-0.1535,0.1245,0.01266,-0.00547,0.00200,-5.00,0.00,0.00,6.8,103.03,655.53,295.37
1.4407,0.0616,-0.1835,0.1845,0.01066,-0.00247,0.00200,-5.00,0.00,0.00,6.8,103.03,655.53,295.31
1.4514,-0.0083,0.1864,0.0645,0.00266,-0.01147,0.00400,-5.00,0.00,0.00,6.9,103.03,655.53,295.25
1.4609,0.1816,-0.0735,0.0445,0.00666,-0.01047,-0.00099,-5.00,0.00,0.00,6.9,103.03,655.53,295.21
1.4709,-0.1583,-0.1035,0.2245,-0.00933,-0.01147,0.00400,-5.00,0.00,0.00,7.0,103.03,655.54,295.15
1.4816,-0.1983,-0.1735,-0.1454,-0.01633,-0.01447,0.00500,-5.00,0.00,0.00,7.0,103.03,655.54,295.11
1.4915,-0.1083,0.0964,-0.2754,-0.00433,-0.00747,0.00300,-5.00,0.00,0.00,7.1,103.03,655.54,295.05
1.5016,0.0416,0.1664,-0.0654,0.00766,0.00152,0.00500,-5.00,0.00,0.00,7.1,103.03,655.54,295.01
1.5117,-0.0083,-0.1635,-0.1554,0.02966,0.01652,0.00300,-5.00,0.00,0.00,7.2,103.03,655.54,294.95
1.5220,0.0216,0.2064,-0.0054,0.00366,-0.00747,0.00900,-5.00,0.00,0.00,7.2,103.03,655.55,294.91
1.5320,0.0316,-0.0435,-0.1854,0.00566,-0.00747,0.00200,-5.00,0.00,0.00,7.3,103.03,655.55,294.85
1.5422,0.0816,-0.2435,0.2645,0.00866,-0.00447,0.00300,-5.00,0.00,0.00,7.3,103.03,655.55,294.81
1.5526,0.0016,0.1364,-0.0454,0.00466,-0.00447,0.00600,-5.00,0.00,0.00,7.4,103.03,655.55,294.75
1.5623,0.0116,-0.4135,0.2445,0.00966,-0.00047,0.00200,-5.00,0.00,0.00,7.4,103.03,655.55,294.71
1.5725,0.0316,-0.0935,0.0645,0.01966,0.00252,-0.00099,-5.00,0.00,0.00,7.5,103.03,655.56,294.65
1.5824,0.0016,-0.1835,0.1445,-0.00533,-0.02147,0.00500,-5.00,0.00,0.00,7.5,103.03,655.56,294.61
1.5930,0.0516,-0.2635,0.5145,0.01266,0.00052,0.00300,-5.00,0.00,0.00,7.6,103.03,655.56,294.55
1.6057,-0.0083,0.2764,-0.2354,-0.00633,-0.02147,0.00800,-5.00,0.00,0.00,7.7,103.03,655.56,294.49
1.6151,0.2216,0.0264,0.1145,0.00466,-0.00847,0.00300,-5.00,0.00,0.00,7.7,103.03,655.56,294.45
1.6301,0.0016,-0.0235,-0.1554,0.00066,-0.00547,0.00300,-5.00,0.00,0.00,7.8,103.03,655.57,294.39
1.6356,-0.0383,-0.0735,0.3445,0.01966,0.00852,0.00300,-5.00,0.00,0.00,7.8,103.03,655.57,294.33
1.6454,0.0716,-0.1735,0.2445,0.01366,0.00452,0.00000,-5.00,0.00,0.00,7.9,103.03,655.57,294.29
1.6580,-0.0783,-0.0935,0.2145,0.01466,0.00152,0.00500,-5.00,0.00,0.00,7.9,103.03,655.57,294.23
1.6660,0.1316,0.0364,0.0845,0.00466,-0.01247,0.00200,-5.00,0.00,0.00,8.0,103.03,655.57,294.19
1.6761,-0.0283,-0.1235,-0.0954,0.02266,-0.00147,0.00400,-5.00,0.00,0.00,8.0,103.03,655.57,294.13
1.6861,-0.0883,0.0464,0.1045,0.00166,-0.00947,0.00700,-5.00,0.00,0.00,8.1,103.03,655.58,294.09
1.6979,0.1516,-0.0635,-0.1654,-0.00733,-0.02847,0.00300,-5.00,0.00,0.00,8.1,103.03,655.58,294.03
1.7066,0.1116,-0.2635,0.4545,0.00966,0.00652,0.00200,-5.00,0.00,0.00,8.2,103.03,655.58,293.99
1.7168,-0.0483,-0.3235,0.2645,0.01466,0.00352,0.00500,-5.00,0.00,0.00,8.2,103.03,655.58,293.93
1.7266,0.0716,0.1764,0.0345,0.00366,-0.01247,0.00600,-5.00,0.00,0.00,8.3,103.03,655.58,293.89
1.7368,-0.0983,0.3264,-0.2154,-0.00933,-0.02447,0.00600,-5.00,0.00,0.00,8.3,103.03,655.59,293.83
1.7470,0.0616,-0.1735,0.1445,0.00266,-0.01447,0.00300,-5.00,0.00,0.00,8.4,103.03,655.59,293.77
1.7571,0.1116,-0.2835,0.2345,0.01966,0.00252,0.00200,-5.00,0.00,0.00,8.4,103.03,655.59,293.73
1.7672,0.0116,0.2564,0.0745,0.00766,-0.00647,0.00700,-5.00,0.00,0.00,8.5,103.03,655.59,293.67
1.7771,-0.0283,0.2164,-0.0854,0.01066,-0.00047,0.00500,-5.00,0.00,0.00,8.5,103.03,655.59,293.63
1.7873,-0.0283,0.0164,0.0545,-0.00433,-0.00447,0.00300,-5.00,0.00,0.00,8.6,103.03,655.60,293.57
1.7976,-0.0283,0.0764,-0.0754,-0.00033,-0.00247,0.00800,-5.00,0.00,0.00,8.6,103.03,655.60,293.53
1.8076,0.0916,-0.1135,0.1745,0.01866,0.00452,0.00500,-5.00,0.00,0.00,8.7,103.03,655.60,293.47
1.8177,-0.1583,-0.0835,0.0945,-0.01533,-0.00647,0.00000,-5.00,0.00,0.00,8.7,103.03,655.60,293.43
1.8282,-0.2483,0.2164,0.0445,0.00466,0.01052,0.00700,-5.00,0.00,0.00,8.8,103.03,655.60,293.37
1.8380,-0.1983,-0.1335,0.0245,-0.00233,-0.00047,0.00600,-5.00,0.00,0.00,8.8,103.03,655.60,293.33
1.8479,-0.0983,-0.2035,0.1745,0.01266,0.00552,0.00400,-5.00,0.00,0.00,8.9,103.03,655.61,293.27
1.8580,-0.0483,0.1664,0.0945,0.00066,-0.01047,0.00900,-5.00,0.00,0.00,8.9,103.03,655.61,293.23
1.8687,0.0616,-0.1035,0.0345,0.00266,-0.01047,0.00700,-5.00,0.00,0.00,9.0,103.03,655.61,293.17
1.8785,-0.0483,-0.1035,0.1045,0.00466,-0.00947,0.00100,-5.00,0.00,0.00,9.0,103.03,655.61,293.13
1.8888,0.0816,-0.5935,0.4945,0.00366,-0.00247,0.00200,-5.00,0.00,0.00,9.1,103.03,655.61,293.07
1.8989,0.1416,0.0464,0.2745,0.01666,0.00252,0.00500,-5.00,0.00,0.00,9.1,103.03,655.62,293.03
1.9089,-0.1083,0.3864,-0.2254,0.00666,-0.00247,0.00700,-5.00,0.00,0.00,9.2,103.04,655.62,292.97
1.9193,0.2016,-0.1235,0.0045,0.01066,-0.00447,0.00500,-5.00,0.00,0.00,9.2,103.04,655.62,292.93
1.9290,-0.1183,0.1664,-0.2054,0.00666,-0.00747,0.00600,-5.00,0.00,0.00,9.3,103.04,655.62,292.87
1.9390,0.1616,0.0064,-0.0154,0.00166,-0.00947,0.00300,-5.00,0.00,0.00,9.3,103.04,655.62,292.81
1.9493,-0.1283,0.2764,0.1445,-0.00333,-0.00947,0.00700,-5.00,0.00,0.00,9.4,103.04,655.63,292.77
1.9591,-0.0383,-0.3135,-0.0754,0.01966,-0.01147,0.00400,-5.00,0.00,0.00,9.4,103.04,655.63,292.71
1.9693,-0.1883,-0.2435,0.2245,0.01666,0.00052,0.00400,-5.00,0.00,0.00,9.5,103.04,655.63,292.67
1.9798,-0.1383,-0.0335,-0.1054,0.01566,0.00152,0.00500,-5.00,0.00,0.00,9.5,103.04,655.63,292.61
1.9896,0.0316,-0.4535,0.2045,0.00666,-0.00647,0.00300,-5.00,0.00,0.00,9.6,103.04,655.63,292.57
2.0001,0.0316,-0.0835,0.1345,-0.00633,-0.01047,0.00200,-5.00,0.00,0.00,9.6,103.04,655.63,292.51
2.0100,-0.0683,-0.0435,-0.0554,0.00366,-0.00147,0.00700,-5.00,0.00,0.00,9.7,103.04,655.64,292.47
2.0201,-0.0083,-0.1735,0.2945,0.01366,0.00252,0.00400,-5.00,0.00,0.00,9.7,103.04,655.64,292.41
2.0300,0.1116,-0.0235,0.1545,-0.00933,-0.01947,0.00300,-5.00,0.00,0.00,9.8,103.04,655.64,292.37
2.0405,-0.1083,-0.1735,0.1745,-0.00533,-0.00247,0.00200,-5.00,0.00,0.00,9.8,103.04,655.64,292.31
2.0505,0.1816,-0.3135,0.1845,0.01966,0.00152,0.00300,-5.00,0.00,0.00,9.9,103.04,655.64,292.27
2.0603,0.0016,-0.2135,0.0945,0.00766,-0.01447,0.00100,-5.00,0.00,0.00,9.9,103.04,655.65,292.21
2.0705,-0.2383,0.0464,0.1345,-0.00133,-0.00047,0.00500,-5.00,0.00,0.00,10.0,103.04,655.65,292.17
2.0810,-0.0283,-0.1135,0.3545,-0.00233,-0.01247,0.00500,-5.00,0.00,0.00,10.0,103.04,655.65,292.11
2.0907,0.0616,0.0764,-0.1954,0.00366,-0.01247,0.00200,-5.00,0.00,0.00,10.1,103.04,655.65,292.05
2.1010,0.1716,-0.0535,0.2445,0.00966,-0.00647,0.00500,-5.00,0.00,0.00,10.1,103.04,655.65,292.01
2.1116,0.1816,-0.3735,-0.0754,0.01866,-0.00347,0.00300,-5.00,0.00,0.00,10.2,103.04,655.66,291.95
