time,fx,fy,fz,tx,ty,tz,vx,vy,vz,travel_mm,pos_x,pos_y,pos_z,phase
0.2532,-0.0639,-0.0736,-0.0814,-0.02519,-0.00924,0.00150,-5.00,0.00,0.00,0.9,102.89,650.32,301.32,DESCEND
0.2633,0.1160,0.0263,-0.1014,-0.01719,-0.01224,0.00350,-5.00,0.00,0.00,1.0,102.89,650.32,301.28,DESCEND
0.2735,0.0560,0.0663,-0.0714,-0.00019,0.00175,0.00150,-5.00,0.00,0.00,1.0,102.89,650.32,301.22,DESCEND
0.2836,-0.0039,0.1563,0.0385,-0.01719,-0.00624,0.00250,-5.00,0.00,0.00,1.1,102.89,650.32,301.18,DESCEND
0.2937,-0.0439,0.3763,-0.3114,-0.03119,-0.01424,0.00150,-5.00,0.00,0.00,1.1,102.89,650.32,301.12,DESCEND
0.3038,0.2160,-0.3336,0.2985,0.01280,0.00875,-0.00249,-5.00,0.00,0.00,1.2,102.89,650.32,301.08,DESCEND
0.3139,-0.0139,-0.1436,-0.0414,-0.01619,-0.00424,-0.00249,-5.00,0.00,0.00,1.2,102.89,650.33,301.02,DESCEND
0.3240,0.0260,-0.3136,0.4085,-0.01119,-0.00424,0.00250,-5.00,0.00,0.00,1.3,102.89,650.33,300.98,DESCEND
0.3341,0.1060,-0.2136,0.2685,-0.02219,-0.01224,0.00150,-5.00,0.00,0.00,1.3,102.89,650.33,300.92,DESCEND
0.3442,0.1260,-0.1436,0.3285,-0.01919,-0.01124,0.00050,-5.00,0.00,0.00,1.4,102.89,650.33,300.88,DESCEND
0.3543,0.1160,0.1163,-0.0714,-0.00819,-0.00324,0.00150,-5.00,0.00,0.00,1.4,102.89,650.33,300.82,DESCEND
0.3644,0.1060,-0.2236,0.1385,-0.00519,-0.00324,-0.00349,-5.00,0.00,0.00,1.5,102.89,650.34,300.78,DESCEND
0.3746,0.0260,-0.3036,0.0785,0.00180,-0.00224,0.00050,-5.00,0.00,0.00,1.5,102.89,650.34,300.72,DESCEND
0.3847,0.0360,0.1963,-0.0314,-0.01119,-0.00624,0.00550,-5.00,0.00,0.00,1.6,102.89,650.34,300.68,DESCEND
0.3948,0.1160,0.0163,0.2785,0.00480,0.00075,-0.00050,-5.00,0.00,0.00,1.6,102.89,650.34,300.62,DESCEND
0.4049,0.1660,0.1763,0.0185,-0.00619,-0.00924,0.00550,-5.00,0.00,0.00,1.7,102.89,650.34,300.58,DESCEND
0.4150,0.1660,-0.2136,-0.2014,0.00580,-0.01224,-0.00249,-5.00,0.00,0.00,1.7,102.89,650.35,300.52,DESCEND
0.4251,0.1960,0.0563,0.3885,0.00580,0.00475,0.00350,-5.00,0.00,0.00,1.8,102.89,650.35,300.46,DESCEND
0.4352,-0.0939,-0.0636,0.2385,-0.02419,-0.00824,0.00250,-5.00,0.00,0.00,1.8,102.89,650.35,300.42,DESCEND
0.4453,-0.2139,-0.0136,0.1485,-0.02319,-0.00424,0.00150,-5.00,0.00,0.00,1.9,102.89,650.35,300.36,DESCEND
0.4555,-0.1739,0.4263,-0.2114,-0.02719,-0.01324,0.00550,-5.00,0.00,0.00,1.9,102.89,650.35,300.32,DESCEND
0.4656,0.0460,-0.0036,0.1985,0.01680,0.01075,0.00350,-5.00,0.00,0.00,2.0,102.89,650.36,300.26,DESCEND
0.4757,0.0860,0.1763,-0.0214,-0.00219,-0.01324,0.00450,-5.00,0.00,0.00,2.0,102.90,650.36,300.22,DESCEND
0.4859,-0.1039,-0.0136,-0.0414,-0.02919,-0.01124,0.00350,-5.00,0.00,0.00,2.1,102.90,650.36,300.16,DESCEND
0.4960,0.1560,-0.0736,0.3185,-0.00919,-0.01024,-0.00150,-5.00,0.00,0.00,2.1,102.90,650.36,300.12,DESCEND
0.5061,-0.0139,0.2163,-0.2614,-0.00719,-0.00424,0.00250,-5.00,0.00,0.00,2.2,102.90,650.36,300.06,DESCEND
0.5162,0.0560,-0.1236,0.1485,-0.00019,-0.00424,0.00550,-5.00,0.00,0.00,2.2,102.90,650.36,300.02,DESCEND
0.5263,0.0760,0.1563,0.0785,-0.00419,-0.00624,0.00650,-5.00,0.00,0.00,2.3,102.90,650.37,299.96,DESCEND
0.5364,-0.0539,-0.1236,0.3585,-0.00719,0.00175,-0.00249,-5.00,0.00,0.00,2.3,102.90,650.37,299.92,DESCEND
0.5466,-0.0039,-0.1236,0.2285,-0.00919,-0.00424,0.00550,-5.00,0.00,0.00,2.4,102.90,650.37,299.86,DESCEND
0.5567,-0.2039,-0.2636,0.1885,-0.01319,0.01275,0.00050,-5.00,0.00,0.00,2.4,102.90,650.37,299.82,DESCEND
0.5668,0.2160,-0.1536,0.0385,-0.00419,-0.01224,0.00050,-5.00,0.00,0.00,2.5,102.90,650.37,299.76,DESCEND
0.5770,0.1060,-0.1236,0.1385,0.00180,0.00475,0.00150,-5.00,0.00,0.00,2.5,102.90,650.38,299.72,DESCEND
0.5871,-0.0939,0.2263,0.1485,-0.01119,-0.00624,0.00650,-5.00,0.00,0.00,2.6,102.90,650.38,299.66,DESCEND
0.5972,-0.1239,-0.0536,0.3385,-0.00219,0.00375,0.00250,-5.00,0.00,0.00,2.6,102.90,650.38,299.60,DESCEND
0.6074,0.0260,0.0363,0.1185,0.00280,-0.00424,0.00250,-5.00,0.00,0.00,2.7,102.90,650.38,299.56,DESCEND
0.6175,0.1860,0.2163,0.2785,-0.01719,-0.01524,0.00250,-5.00,0.00,0.00,2.7,102.90,650.38,299.50,DESCEND
0.6276,0.0360,-0.0436,0.2585,-0.01119,-0.00224,0.00250,-5.00,0.00,0.00,2.8,102.90,650.39,299.46,DESCEND
0.6377,0.0660,0.1763,-0.1314,-0.00619,-0.01324,0.00350,-5.00,0.00,0.00,2.8,102.90,650.39,299.40,DESCEND
0.6479,0.0760,-0.1536,0.2285,0.00680,0.00475,0.00050,-5.00,0.00,0.00,2.9,102.90,650.39,299.36,DESCEND
0.6580,-0.1739,-0.1636,0.3585,-0.00219,0.00775,0.00350,-5.00,0.00,0.00,2.9,102.90,650.39,299.30,DESCEND
0.6682,0.1360,0.0663,0.0285,-0.00119,-0.00924,0.00050,-5.00,0.00,0.00,3.0,102.90,650.39,299.26,DESCEND
0.6783,0.1160,-0.2336,0.3485,-0.00719,-0.00224,-0.00050,-5.00,0.00,0.00,3.0,102.90,650.39,299.20,DESCEND
0.6884,-0.1039,0.0463,0.1585,-0.01919,-0.00824,0.00250,-5.00,0.00,0.00,3.1,102.90,650.40,299.16,DESCEND
0.6985,-0.0039,0.2163,-0.1714,-0.00719,-0.00824,0.00350,-5.00,0.00,0.00,3.1,102.90,650.40,299.10,DESCEND
0.7087,0.0360,0.1363,0.0685,-0.01419,-0.01424,0.00350,-5.00,0.00,0.00,3.2,102.90,650.40,299.06,DESCEND
0.7188,-0.1839,0.3263,-0.2414,-0.02819,-0.01324,0.00550,-5.00,0.00,0.00,3.2,102.90,650.40,299.00,DESCEND
0.7289,0.0160,-0.0136,0.1685,-0.02019,-0.00824,0.00150,-5.00,0.00,0.00,3.3,102.90,650.40,298.96,DESCEND
0.7390,-0.1639,-0.0536,0.2685,-0.02719,-0.00624,0.00350,-5.00,0.00,0.00,3.3,102.90,650.41,298.90,DESCEND
0.7492,0.0160,0.3663,-0.1514,-0.00519,-0.00424,0.00450,-5.00,0.00,0.00,3.4,102.90,650.41,298.84,DESCEND
0.7593,0.1060,0.2363,-0.0214,-0.01519,-0.01224,0.00350,-5.00,0.00,0.00,3.4,102.90,650.41,298.80,DESCEND
0.7694,0.0160,-0.6036,0.8785,-0.00619,0.00675,0.00050,-5.00,0.00,0.00,3.5,102.90,650.41,298.74,DESCEND
0.7795,0.0560,0.3063,-0.2014,-0.00919,-0.01524,0.00650,-5.00,0.00,0.00,3.5,102.90,650.41,298.70,DESCEND
0.7897,0.1260,-0.1136,-0.2314,-0.01519,-0.02224,0.00150,-5.00,0.00,0.00,3.6,102.90,650.42,298.64,DESCEND
0.7998,0.0960,0.1763,-0.2614,0.00480,-0.00924,0.00250,-5.00,0.00,0.00,3.6,102.90,650.42,298.60,DESCEND
0.8099,0.2360,-0.3836,0.5085,0.00080,-0.01024,-0.00349,-5.00,0.00,0.00,3.7,102.90,650.42,298.56,DESCEND
0.8200,0.0160,0.0563,0.2085,0.00280,-0.00324,0.00550,-5.00,0.00,0.00,3.7,102.90,650.42,298.50,DESCEND
0.8301,0.1360,-0.0436,0.0485,0.00980,-0.00224,0.00250,-5.00,0.00,0.00,3.8,102.90,650.42,298.44,DESCEND
0.8402,-0.0239,-0.3636,0.3185,-0.01119,-0.00524,-0.00050,-5.00,0.00,0.00,3.8,102.90,650.42,298.40,DESCEND
0.8503,0.2260,-0.4336,0.2685,0.01080,-0.00024,-0.00050,-5.00,0.00,0.00,3.9,102.90,650.43,298.34,DESCEND
0.8605,0.0360,0.3063,-0.2214,-0.01019,-0.01324,0.00950,-5.00,0.00,0.00,3.9,102.90,650.43,298.30,DESCEND
0.8706,0.1860,-0.1436,0.0485,-0.01019,-0.01124,-0.00050,-5.00,0.00,0.00,4.0,102.90,650.43,298.24,DESCEND
0.8807,0.1460,0.1363,0.1985,0.00280,0.00275,-0.00050,-5.00,0.00,0.00,4.0,102.90,650.43,298.20,DESCEND
0.8908,0.0960,-0.0036,0.0285,-0.01519,-0.01124,0.00350,-5.00,0.00,0.00,4.1,102.90,650.43,298.14,DESCEND
0.9010,0.0260,-0.1836,0.3685,-0.01119,-0.00224,0.00250,-5.00,0.00,0.00,4.1,102.90,650.44,298.10,DESCEND
0.9111,-0.0539,-0.4236,0.4085,-0.00619,-0.00224,-0.00150,-5.00,0.00,0.00,4.2,102.90,650.44,298.04,DESCEND
0.9212,0.0360,0.0363,0.1485,-0.00319,-0.00724,0.00350,-5.00,0.00,0.00,4.3,102.90,650.44,297.98,DESCEND
0.9313,0.3060,-0.0336,-0.0814,0.02080,-0.00124,0.00450,-5.00,0.00,0.00,4.3,102.90,650.44,297.94,DESCEND
0.9415,0.0060,0.0263,-0.1014,-0.00119,-0.00724,0.00250,-5.00,0.00,0.00,4.4,102.90,650.44,297.88,DESCEND
0.9516,-0.0239,-0.1836,0.1885,-0.00519,-0.00424,0.00150,-5.00,0.00,0.00,4.4,102.90,650.45,297.84,DESCEND
0.9617,0.1060,-0.0036,0.0785,0.00480,0.00875,0.00250,-5.00,0.00,0.00,4.5,102.90,650.45,297.78,DESCEND
0.9719,0.1360,0.1963,-0.1814,-0.00319,-0.00724,0.00350,-5.00,0.00,0.00,4.5,102.90,650.45,297.74,DESCEND
0.9820,0.0060,-0.1636,-0.1314,-0.00219,-0.00624,0.00150,-5.00,0.00,0.00,4.6,102.90,650.45,297.68,DESCEND
0.9921,0.0860,0.2863,0.0885,-0.00919,-0.00524,0.00450,-5.00,0.00,0.00,4.6,102.90,650.45,297.64,DESCEND
1.0022,-0.0839,0.3163,0.1385,-0.01519,-0.00824,0.00550,-5.00,0.00,0.00,4.7,102.90,650.46,297.58,DESCEND
1.0123,-0.0839,-0.3136,0.3385,-0.01419,-0.00424,-0.00150,-5.00,0.00,0.00,4.7,102.90,650.46,297.54,DESCEND
1.0225,-0.0739,0.4163,-0.2014,-0.02619,-0.01824,0.00650,-5.00,0.00,0.00,4.8,102.91,650.46,297.48,DESCEND
1.0326,-0.0239,-0.0536,0.4085,-0.00519,-0.00324,0.00250,-5.00,0.00,0.00,4.8,102.91,650.46,297.44,DESCEND
1.0427,-0.0539,-0.3836,0.3785,-0.00719,-0.00324,0.00150,-5.00,0.00,0.00,4.9,102.91,650.46,297.38,DESCEND
1.0529,0.0060,-0.2536,0.3685,0.00680,0.00375,0.00350,-5.00,0.00,0.00,4.9,102.91,650.46,297.34,DESCEND
1.0630,0.0860,-0.0236,0.0485,-0.00019,-0.00724,0.00250,-5.00,0.00,0.00,5.0,102.91,650.47,297.28,DESCEND
1.0731,0.0960,0.1463,-0.0814,-0.00219,0.00075,0.00250,-5.00,0.00,0.00,5.0,102.91,650.47,297.24,DESCEND
1.0832,-0.0139,-0.2036,0.1785,0.00080,-0.00324,0.00150,-5.00,0.00,0.00,5.1,102.91,650.47,297.18,DESCEND
1.0933,0.2760,-0.3036,0.1885,0.00480,-0.00624,-0.00150,-5.00,0.00,0.00,5.1,102.91,650.47,297.12,DESCEND
1.1034,-0.0939,0.3363,-0.1114,-0.00019,-0.00124,0.00550,-5.00,0.00,0.00,5.2,102.91,650.47,297.08,DESCEND
1.1135,-0.0439,-0.5136,0.7285,-0.00019,0.01675,0.00450,-5.00,0.00,0.00,5.2,102.91,650.48,297.02,DESCEND
1.1237,0.0560,-0.0136,-0.1014,-0.02219,-0.01924,0.00250,-5.00,0.00,0.00,5.3,102.91,650.48,296.98,DESCEND
1.1338,-0.2039,0.0463,0.1185,-0.01919,-0.00624,0.00550,-5.00,0.00,0.00,5.3,102.91,650.48,296.92,DESCEND
1.1439,0.1860,-0.2236,0.1485,-0.00619,-0.00924,-0.00249,-5.00,0.00,0.00,5.4,102.91,650.48,296.88,DESCEND
1.1540,0.2460,-0.2836,0.1585,0.01180,-0.00424,0.00050,-5.00,0.00,0.00,5.4,102.91,650.48,296.82,DESCEND
1.1642,-0.0239,-0.1136,-0.0114,-0.00719,-0.00624,0.00650,-5.00,0.00,0.00,5.5,102.91,650.49,296.78,DESCEND
1.1743,-0.0939,0.1563,-0.1914,-0.00519,-0.01624,0.00750,-5.00,0.00,0.00,5.5,102.91,650.49,296.72,DESCEND
1.1845,0.2160,0.0963,-0.0814,-0.00119,-0.00624,0.00550,-5.00,0.00,0.00,5.6,102.91,650.49,296.68,DESCEND
1.1946,0.0460,0.0063,0.1985,-0.00719,-0.00324,0.00350,-5.00,0.00,0.00,5.6,102.91,650.49,296.62,DESCEND
1.2047,0.0460,-0.3336,0.1385,0.01680,0.00775,0.00150,-5.00,0.00,0.00,5.7,102.91,650.49,296.58,DESCEND
1.2149,-0.1039,-0.0036,0.0985,-0.01119,-0.00424,0.00350,-5.00,0.00,0.00,5.7,102.91,650.49,296.52,DESCEND
1.2250,0.1960,-0.1936,0.2985,-0.00219,-0.00224,0.00050,-5.00,0.00,0.00,5.8,102.91,650.50,296.48,DESCEND
1.2352,0.1060,-0.1936,0.1985,0.01680,0.00375,0.00150,-5.00,0.00,0.00,5.8,102.91,650.50,296.42,DESCEND
1.2453,-0.0539,-0.0836,0.2685,0.00280,0.00775,0.00650,-5.00,0.00,0.00,5.9,102.91,650.50,296.36,DESCEND
1.2554,0.0760,0.0663,0.2785,0.00580,0.00375,0.00350,-5.00,0.00,0.00,5.9,102.91,650.50,296.32,DESCEND
1.2655,-0.1839,0.0963,-0.0014,-0.03119,-0.00724,0.00550,-5.00,0.00,0.00,6.0,102.91,650.50,296.26,DESCEND
1.2756,0.0460,-0.1536,0.3685,-0.00319,-0.00324,0.00150,-5.00,0.00,0.00,6.0,102.91,650.51,296.22,DESCEND
1.2858,0.0860,0.1363,-0.1114,-0.02819,-0.02324,0.00350,-5.00,0.00,0.00,6.1,102.91,650.51,296.16,DESCEND
1.2960,-0.0139,0.4463,-0.0314,-0.01319,-0.01224,0.01150,-5.00,0.00,0.00,6.1,102.91,650.51,296.12,DESCEND
1.3061,0.0160,0.0263,0.2085,-0.01319,-0.00524,0.00650,-5.00,0.00,0.00,6.2,102.91,650.51,296.06,DESCEND
1.3162,0.0760,-0.3336,0.2985,-0.00119,-0.00524,0.00350,-5.00,0.00,0.00,6.2,102.91,650.51,296.02,DESCEND
1.3264,0.0960,0.1463,0.0085,-0.01119,-0.01924,0.00450,-5.00,0.00,0.00,6.3,102.91,650.52,295.96,DESCEND
1.3365,0.1860,-0.3736,0.7085,0.00480,-0.00124,0.00350,-5.00,0.00,0.00,6.3,102.91,650.52,295.92,DESCEND
1.3466,-0.0439,0.1463,-0.0314,0.00380,-0.00124,0.00450,-5.00,0.00,0.00,6.4,102.91,650.52,295.86,DESCEND
1.3567,0.0860,-0.2636,0.4585,-0.00819,-0.00124,0.00250,-5.00,0.00,0.00,6.4,102.91,650.52,295.82,DESCEND
1.3669,0.0560,-0.1336,0.4685,-0.02519,-0.00424,-0.00249,-5.00,0.00,0.00,6.5,102.91,650.52,295.76,DESCEND
1.3770,0.0160,-0.0236,0.1685,-0.01019,-0.00424,0.00350,-5.00,0.00,0.00,6.5,102.91,650.52,295.72,DESCEND
1.3871,-0.2239,0.4463,0.0285,-0.01619,-0.00724,0.00750,-5.00,0.00,0.00,6.6,102.91,650.53,295.66,DESCEND
1.3972,-0.0039,0.1163,0.0885,-0.00019,-0.00324,0.00550,-5.00,0.00,0.00,6.6,102.91,650.53,295.60,DESCEND
1.4074,0.1160,-0.0236,0.0085,-0.02719,-0.01724,0.00550,-5.00,0.00,0.00,6.7,102.91,650.53,295.56,DESCEND
1.4175,-0.0639,0.3263,-0.0914,-0.01419,-0.01524,0.00450,-5.00,0.00,0.00,6.7,102.91,650.53,295.50,DESCEND
1.4276,0.1660,0.1763,0.0185,0.00480,-0.00624,0.00450,-5.00,0.00,0.00,6.8,102.91,650.53,295.46,DESCEND
1.4377,-0.0339,0.0563,-0.0314,0.00880,-0.00124,0.00350,-5.00,0.00,0.00,6.8,102.91,650.54,295.40,DESCEND
1.4478,0.0960,0.0263,-0.1914,-0.00719,-0.01724,0.00350,-5.00,0.00,0.00,6.9,102.91,650.54,295.37,DESCEND
1.4580,0.1160,-0.2736,0.3185,-0.00119,-0.00524,0.00250,-5.00,0.00,0.00,6.9,102.91,650.54,295.31,DESCEND
1.4681,0.0360,0.3063,0.0385,-0.00219,-0.00524,0.00450,-5.00,0.00,0.00,7.0,102.91,650.54,295.27,DESCEND
1.4782,-0.0739,0.0163,-0.0514,0.00280,-0.00224,0.00550,-5.00,0.00,0.00,7.0,102.91,650.54,295.21,DESCEND
1.4884,0.1060,0.2263,-0.1114,0.00080,-0.00024,0.00650,-5.00,0.00,0.00,7.1,102.91,650.55,295.17,DESCEND
1.4985,0.2160,-0.0636,-0.0214,0.00180,-0.00724,0.00250,-5.00,0.00,0.00,7.1,102.91,650.55,295.11,DESCEND
1.5086,0.2260,-0.2436,0.3485,0.00380,-0.00024,0.00250,-5.00,0.00,0.00,7.2,102.91,650.55,295.07,DESCEND
1.5188,0.0660,-0.0036,0.1085,-0.02419,-0.00824,0.00250,-5.00,0.00,0.00,7.2,102.91,650.55,295.01,DESCEND
1.5289,0.2360,-0.1036,0.3685,-0.00119,-0.00624,0.00250,-5.00,0.00,0.00,7.3,102.91,650.55,294.97,DESCEND
1.5390,0.1560,-0.0436,0.1785,-0.00119,-0.01124,0.00350,-5.00,0.00,0.00,7.3,102.91,650.56,294.91,DESCEND
1.5491,0.0360,0.3363,-0.1014,-0.01219,-0.00824,0.00750,-5.00,0.00,0.00,7.4,102.91,650.56,294.85,DESCEND
1.5592,0.2660,-0.2036,0.5485,0.00580,0.00175,0.00150,-5.00,0.00,0.00,7.4,102.91,650.56,294.81,DESCEND
1.5694,-0.0039,0.1863,0.2985,-0.01119,-0.01224,0.00850,-5.00,0.00,0.00,7.5,102.91,650.56,294.75,DESCEND
1.5795,0.0460,-0.0136,0.0785,0.00780,0.00275,0.00350,-5.00,0.00,0.00,7.5,102.92,650.56,294.71,DESCEND
1.5896,0.0060,-0.0436,0.1985,-0.00719,-0.00124,0.00150,-5.00,0.00,0.00,7.6,102.92,650.56,294.65,DESCEND
1.5997,0.1260,0.0763,-0.1514,0.00080,-0.02224,0.00650,-5.00,0.00,0.00,7.6,102.92,650.57,294.61,DESCEND
1.6098,-0.0139,-0.0236,0.4085,-0.00719,0.00675,0.00550,-5.00,0.00,0.00,7.7,102.92,650.57,294.57,DESCEND
1.6200,-0.0539,0.0863,0.0585,-0.00819,-0.00324,0.00650,-5.00,0.00,0.00,7.7,102.92,650.57,294.51,DESCEND
1.6301,0.0760,0.2263,0.0785,-0.00819,-0.00924,0.00750,-5.00,0.00,0.00,7.8,102.92,650.57,294.45,DESCEND
1.6402,-0.1039,0.0663,0.1885,0.00180,0.00475,0.00350,-5.00,0.00,0.00,7.8,102.92,650.57,294.41,DESCEND
1.6503,0.0660,-0.1536,0.0585,0.00380,0.00175,0.00350,-5.00,0.00,0.00,7.9,102.92,650.58,294.35,DESCEND
1.6605,0.0560,0.1963,0.0085,-0.00619,-0.00424,0.00450,-5.00,0.00,0.00,7.9,102.92,650.58,294.31,DESCEND
1.6706,0.0760,-0.3336,0.1685,0.00080,-0.00124,0.00350,-5.00,0.00,0.00,8.0,102.92,650.58,294.25,DESCEND
1.6807,-0.0739,0.3463,0.0185,0.00080,-0.00324,0.01050,-5.00,0.00,0.00,8.0,102.92,650.58,294.21,DESCEND
1.6908,0.1160,-0.0636,-0.1014,-0.01519,-0.01824,0.00250,-5.00,0.00,0.00,8.1,102.92,650.58,294.15,DESCEND
1.7010,0.0460,0.3463,-0.1714,-0.01919,-0.01124,0.00450,-5.00,0.00,0.00,8.1,102.92,650.58,294.11,DESCEND
1.7111,0.1060,0.0063,0.0685,0.01080,-0.00224,0.00350,-5.00,0.00,0.00,8.2,102.92,650.59,294.05,DESCEND
1.7212,-0.1139,0.1763,0.3285,-0.02319,-0.01224,0.00250,-5.00,0.00,0.00,8.3,102.92,650.59,293.99,DESCEND
1.7314,-0.0739,0.2263,0.4085,-0.01119,0.00075,0.00350,-5.00,0.00,0.00,8.3,102.92,650.59,293.95,DESCEND
1.7416,-0.0239,-0.1636,0.2485,-0.02719,-0.01124,0.00350,-5.00,0.00,0.00,8.4,102.92,650.59,293.89,DESCEND
1.7517,0.0260,-0.0336,0.4585,0.01180,0.00475,0.00350,-5.00,0.00,0.00,8.4,102.92,650.59,293.85,DESCEND
1.7618,-0.1039,-0.2936,0.4385,-0.02119,-0.00224,0.00250,-5.00,0.00,0.00,8.5,102.92,650.60,293.79,DESCEND
1.7720,0.0860,-0.5036,0.6585,-0.00519,0.00375,0.00050,-5.00,0.00,0.00,8.5,102.92,650.60,293.75,DESCEND
1.7821,-0.0439,0.0463,0.2585,0.00480,0.00375,0.00750,-5.00,0.00,0.00,8.6,102.92,650.60,293.69,DESCEND
1.7922,-0.0639,-0.1836,0.4085,-0.00419,0.00375,0.00250,-5.00,0.00,0.00,8.6,102.92,650.60,293.65,DESCEND
1.8024,0.0560,-0.0336,0.2985,-0.00919,-0.01424,0.00850,-5.00,0.00,0.00,8.7,102.92,650.60,293.59,DESCEND
1.8125,-0.0939,0.4063,-0.0314,-0.01519,-0.00224,0.00450,-5.00,0.00,0.00,8.7,102.92,650.61,293.55,DESCEND
1.8226,0.1260,0.0963,-0.0614,-0.01819,-0.01724,0.00250,-5.00,0.00,0.00,8.8,102.92,650.61,293.49,DESCEND
1.8328,-0.2139,0.3163,-0.2014,-0.00819,-0.00524,0.00350,-5.00,0.00,0.00,8.8,102.92,650.61,293.45,DESCEND
1.8429,0.0760,0.2763,-0.2614,-0.00419,-0.01424,0.00250,-5.00,0.00,0.00,8.9,102.92,650.61,293.39,DESCEND
1.8530,0.0560,0.1163,0.3485,-0.00519,0.00075,0.00550,-5.00,0.00,0.00,8.9,102.92,650.61,293.35,DESCEND
1.8631,0.1860,0.2863,-0.1114,-0.00819,-0.01824,0.00550,-5.00,0.00,0.00,9.0,102.92,650.62,293.29,DESCEND
1.8732,-0.1339,-0.0136,0.0985,-0.01419,-0.00724,0.00550,-5.00,0.00,0.00,9.0,102.92,650.62,293.23,DESCEND
1.8833,0.0060,-0.0536,0.2885,-0.00019,-0.00924,0.00250,-5.00,0.00,0.00,9.1,102.92,650.62,293.19,DESCEND
1.8934,0.0360,0.3463,-0.2314,-0.01519,-0.01824,0.00650,-5.00,0.00,0.00,9.1,102.92,650.62,293.13,DESCEND
1.9036,-0.1839,0.0263,0.2185,-0.01319,0.00175,0.00950,-5.00,0.00,0.00,9.2,102.92,650.62,293.09,DESCEND
1.9137,-0.1039,0.0263,0.1385,-0.02519,-0.00824,0.00650,-5.00,0.00,0.00,9.2,102.92,650.63,293.03,DESCEND
