time,fx,fy,fz,tx,ty,tz,vx,vy,vz,travel_mm,pos_x,pos_y,pos_z,phase
0.2835,-0.0552,-0.3093,-0.0776,-0.02270,-0.00279,0.00212,-5.00,0.00,0.00,1.1,125.47,633.33,301.37,DESCEND
0.2936,0.0847,-0.2793,0.3323,0.00629,0.00220,0.00212,-5.00,0.00,0.00,1.1,125.47,633.33,301.33,DESCEND
0.3037,-0.1752,0.0206,-0.0676,-0.01370,-0.00679,0.00112,-5.00,0.00,0.00,1.2,125.47,633.34,301.27,DESCEND
0.3138,0.1147,-0.1193,-0.1876,0.01429,-0.00679,0.00012,-5.00,0.00,0.00,1.2,125.47,633.34,301.23,DESCEND
0.3239,-0.1052,-0.4993,0.1623,0.01129,0.01220,-0.00087,-5.00,0.00,0.00,1.3,125.47,633.34,301.17,DESCEND
0.3341,-0.0352,-0.1293,-0.2376,0.00029,0.00020,-0.00287,-5.00,0.00,0.00,1.3,125.47,633.34,301.13,DESCEND
0.3442,0.0047,-0.2893,-0.0876,0.01329,0.00220,-0.00187,-5.00,0.00,0.00,1.4,125.47,633.34,301.07,DESCEND
0.3543,-0.0152,-0.0793,-0.1076,-0.00370,-0.00479,0.00012,-5.00,0.00,0.00,1.4,125.47,633.35,301.03,DESCEND
0.3644,0.0147,-0.1893,0.0523,-0.00170,0.00220,-0.00187,-5.00,0.00,0.00,1.5,125.47,633.35,300.97,DESCEND
0.3746,-0.1652,-0.0693,-0.1876,-0.02070,-0.00279,0.00112,-5.00,0.00,0.00,1.5,125.47,633.35,300.93,DESCEND
0.3847,-0.1052,-0.5093,0.2823,0.00329,0.01420,-0.00187,-5.00,0.00,0.00,1.6,125.47,633.35,300.87,DESCEND
0.3948,0.0947,-0.2793,0.0623,0.01029,0.01020,0.00212,-5.00,0.00,0.00,1.6,125.47,633.35,300.83,DESCEND
0.4049,-0.1152,-0.1093,-0.2776,-0.01070,-0.00479,0.00312,-5.00,0.00,0.00,1.7,125.47,633.36,300.77,DESCEND
0.4150,-0.1252,-0.3393,0.0623,-0.00270,0.00820,-0.00187,-5.00,0.00,0.00,1.8,125.47,633.36,300.71,DESCEND
0.4251,-0.0352,-0.2193,0.1423,0.00629,0.00420,0.00312,-5.00,0.00,0.00,1.8,125.47,633.36,300.67,DESCEND
0.4353,0.0147,-0.3393,0.0823,-0.00370,0.00320,-0.00487,-5.00,0.00,0.00,1.9,125.47,633.36,300.61,DESCEND
0.4454,-0.0452,-0.3793,-0.0876,0.00729,-0.00479,0.00212,-5.00,0.00,0.00,1.9,125.47,633.36,300.57,DESCEND
0.4555,-0.1852,-0.3393,-0.1276,-0.01370,-0.00379,0.00212,-5.00,0.00,0.00,2.0,125.48,633.37,300.51,DESCEND
0.4656,-0.1052,0.0606,-0.2676,0.00629,0.00820,0.00112,-5.00,0.00,0.00,2.0,125.48,633.37,300.47,DESCEND
0.4757,-0.0152,-0.1493,0.0523,-0.00070,0.01020,-0.00387,-5.00,0.00,0.00,2.1,125.48,633.37,300.41,DESCEND
0.4858,-0.0552,-0.4893,0.0623,-0.00670,0.00020,-0.00087,-5.00,0.00,0.00,2.1,125.48,633.37,300.37,DESCEND
0.4959,0.1647,-0.0793,-0.0176,0.01229,0.00320,-0.00087,-5.00,0.00,0.00,2.2,125.48,633.37,300.31,DESCEND
0.5061,0.0147,-0.2493,0.0123,0.01029,0.00920,-0.00187,-5.00,0.00,0.00,2.2,125.48,633.37,300.27,DESCEND
0.5163,-0.0552,-0.2793,-0.0076,0.01029,0.00520,0.00112,-5.00,0.00,0.00,2.3,125.48,633.38,300.21,DESCEND
0.5264,0.0147,0.2106,-0.1376,-0.01270,-0.01479,0.00212,-5.00,0.00,0.00,2.3,125.48,633.38,300.17,DESCEND
0.5365,0.0047,-0.2493,0.0223,-0.00270,0.00320,0.00212,-5.00,0.00,0.00,2.4,125.48,633.38,300.11,DESCEND
0.5466,0.1447,-0.0693,-0.3876,0.00829,-0.00379,0.00112,-5.00,0.00,0.00,2.4,125.48,633.38,300.07,DESCEND
0.5568,0.1347,-0.2793,0.1023,0.00229,0.00020,0.00212,-5.00,0.00,0.00,2.5,125.48,633.38,300.01,DESCEND
0.5669,-0.0352,-0.4493,-0.1376,0.00029,0.00220,-0.00187,-5.00,0.00,0.00,2.5,125.48,633.39,299.97,DESCEND
0.5770,-0.1552,-0.0693,-0.0176,-0.00470,0.00420,0.00212,-5.00,0.00,0.00,2.6,125.48,633.39,299.91,DESCEND
0.5871,-0.0452,0.0406,-0.1176,0.00529,0.00420,0.00312,-5.00,0.00,0.00,2.6,125.48,633.39,299.87,DESCEND
0.5972,-0.1452,-0.1793,-0.1476,-0.02170,-0.00779,0.00212,-5.00,0.00,0.00,2.7,125.48,633.39,299.81,DESCEND
0.6074,0.1847,-0.2193,-0.0476,0.00429,-0.00779,-0.00187,-5.00,0.00,0.00,2.7,125.48,633.39,299.75,DESCEND
0.6175,0.0147,-0.0893,0.0823,-0.00270,-0.00479,0.00212,-5.00,0.00,0.00,2.8,125.48,633.39,299.71,DESCEND
0.6276,-0.1552,-0.3893,0.1123,-0.00570,-0.01079,0.00312,-5.00,0.00,0.00,2.8,125.48,633.40,299.65,DESCEND
0.6377,0.1747,-0.1193,-0.0976,0.00029,-0.00979,0.00212,-5.00,0.00,0.00,2.9,125.48,633.40,299.61,DESCEND
0.6478,-0.3052,-0.0193,0.1923,-0.01270,0.00620,0.00412,-5.00,0.00,0.00,2.9,125.48,633.40,299.55,DESCEND
0.6580,0.0047,-0.4393,0.1923,0.02629,0.01520,0.00212,-5.00,0.00,0.00,3.0,125.48,633.40,299.51,DESCEND
0.6681,0.1847,-0.2493,-0.0276,0.01529,0.00820,0.00112,-5.00,0.00,0.00,3.0,125.48,633.40,299.45,DESCEND
0.6784,0.1547,-0.0993,-0.1176,0.01529,0.00420,0.00412,-5.00,0.00,0.00,3.1,125.48,633.41,299.41,DESCEND
0.6885,0.0247,-0.1093,-0.0676,0.01529,0.00720,0.00512,-5.00,0.00,0.00,3.1,125.48,633.41,299.35,DESCEND
0.6986,-0.0852,-0.4793,0.3023,-0.01370,0.00120,-0.00287,-5.00,0.00,0.00,3.2,125.48,633.41,299.31,DESCEND
0.7087,0.0247,-0.3693,0.1223,0.01029,0.00720,0.00112,-5.00,0.00,0.00,3.2,125.48,633.41,299.25,DESCEND
0.7189,0.0147,-0.1793,-0.3376,-0.00470,-0.01479,0.00112,-5.00,0.00,0.00,3.3,125.48,633.41,299.21,DESCEND
0.7291,0.0647,-0.1593,0.0023,0.00529,-0.01179,0.00512,-5.00,0.00,0.00,3.3,125.48,633.42,299.15,DESCEND
0.7392,-0.0752,0.1206,-0.0476,0.01629,-0.00079,0.00912,-5.00,0.00,0.00,3.4,125.48,633.42,299.09,DESCEND
0.7493,0.1747,-0.3993,0.3623,0.00929,0.00220,-0.00187,-5.00,0.00,0.00,3.4,125.48,633.42,299.05,DESCEND
0.7594,0.1247,-0.6193,0.2023,0.00529,-0.00279,-0.00187,-5.00,0.00,0.00,3.5,125.48,633.42,298.99,DESCEND
0.7696,0.0547,0.0006,-0.2176,0.00629,-0.00279,0.00512,-5.00,0.00,0.00,3.5,125.48,633.42,298.95,DESCEND
0.7797,-0.1652,0.0806,-0.0576,0.00329,0.00020,0.00312,-5.00,0.00,0.00,3.6,125.48,633.42,298.89,DESCEND
0.7898,0.2247,-0.5093,0.2323,0.01729,0.00820,-0.00087,-5.00,0.00,0.00,3.6,125.48,633.43,298.85,DESCEND
0.7999,-0.2052,-0.1493,-0.0876,-0.01970,-0.00679,0.00012,-5.00,0.00,0.00,3.7,125.48,633.43,298.79,DESCEND
0.8100,-0.0052,-0.3393,-0.1376,0.01129,0.00420,0.00212,-5.00,0.00,0.00,3.7,125.48,633.43,298.75,DESCEND
0.8202,0.1447,-0.1893,-0.1676,0.00629,-0.01379,0.00012,-5.00,0.00,0.00,3.8,125.48,633.43,298.69,DESCEND
0.8303,-0.0852,-0.0393,-0.0176,-0.00170,-0.00179,0.00412,-5.00,0.00,0.00,3.8,125.48,633.43,298.65,DESCEND
0.8404,-0.0052,-0.1493,0.0123,-0.00370,-0.00179,0.00412,-5.00,0.00,0.00,3.9,125.48,633.44,298.59,DESCEND
0.8505,0.0847,0.0806,-0.2376,0.01029,-0.00879,0.00412,-5.00,0.00,0.00,3.9,125.48,633.44,298.55,DESCEND
0.8606,-0.1152,0.0206,0.0123,-0.00270,0.00520,0.00012,-5.00,0.00,0.00,4.0,125.48,633.44,298.49,DESCEND
0.8707,0.0147,0.0906,-0.2576,0.01029,-0.00579,0.00412,-5.00,0.00,0.00,4.0,125.48,633.44,298.45,DESCEND
0.8808,-0.0452,-0.2093,0.1723,0.01529,0.01720,0.00312,-5.00,0.00,0.00,4.1,125.48,633.44,298.39,DESCEND
0.8910,0.0647,-0.4193,0.0723,0.00529,-0.00079,0.00112,-5.00,0.00,0.00,4.1,125.48,633.44,298.35,DESCEND
0.9011,-0.0852,-0.4193,0.4723,0.01429,0.01120,0.00112,-5.00,0.00,0.00,4.2,125.48,633.45,298.29,DESCEND
0.9112,-0.0152,-0.3793,0.0623,0.01729,0.01120,0.00012,-5.00,0.00,0.00,4.2,125.48,633.45,298.23,DESCEND
0.9213,-0.0752,-0.1793,0.2423,0.00229,0.01120,0.00212,-5.00,0.00,0.00,4.3,125.48,633.45,298.19,DESCEND
0.9314,0.0947,-0.2193,0.0023,0.00629,-0.00379,0.00212,-5.00,0.00,0.00,4.3,125.48,633.45,298.13,DESCEND
0.9415,-0.1352,-0.0893,-0.0476,0.00129,-0.00079,0.00512,-5.00,0.00,0.00,4.4,125.48,633.45,298.09,DESCEND
0.9516,0.0347,-0.1393,0.1023,0.00529,0.00220,0.00212,-5.00,0.00,0.00,4.4,125.48,633.46,298.03,DESCEND
0.9617,0.0647,-0.0893,0.0623,-0.00270,-0.00279,0.00312,-5.00,0.00,0.00,4.5,125.48,633.46,297.99,DESCEND
0.9718,-0.0152,-0.1093,-0.2676,0.00329,-0.00679,0.00212,-5.00,0.00,0.00,4.5,125.48,633.46,297.93,DESCEND
0.9819,0.0847,0.0406,-0.0076,0.00629,0.00620,0.00512,-5.00,0.00,0.00,4.6,125.48,633.46,297.89,DESCEND
0.9921,0.1547,-0.4593,0.2823,0.01829,0.00820,-0.00087,-5.00,0.00,0.00,4.6,125.48,633.46,297.83,DESCEND
1.0022,0.0347,-0.2193,0.0123,0.00929,0.00120,0.00212,-5.00,0.00,0.00,4.7,125.48,633.47,297.79,DESCEND
1.0123,-0.0552,-0.0093,-0.0976,0.01529,0.00520,0.00412,-5.00,0.00,0.00,4.7,125.48,633.47,297.73,DESCEND
1.0224,0.0447,-0.4493,0.0023,0.00629,0.00220,0.00012,-5.00,0.00,0.00,4.8,125.48,633.47,297.69,DESCEND
1.0325,-0.1852,-0.6893,0.3723,-0.00370,0.00620,0.00012,-5.00,0.00,0.00,4.8,125.48,633.47,297.63,DESCEND
1.0426,0.0147,-0.2693,-0.0676,-0.00070,0.00320,0.00112,-5.00,0.00,0.00,4.9,125.48,633.47,297.59,DESCEND
1.0527,-0.1252,-0.0493,-0.1376,-0.01570,-0.01279,0.00312,-5.00,0.00,0.00,4.9,125.49,633.48,297.53,DESCEND
1.0629,-0.0452,-0.1693,-0.1576,0.00429,0.00120,0.00312,-5.00,0.00,0.00,5.0,125.49,633.48,297.49,DESCEND
1.0730,-0.1252,-0.1993,0.1123,-0.00570,-0.00279,0.00312,-5.00,0.00,0.00,5.0,125.49,633.48,297.43,DESCEND
1.0831,0.1047,-0.1893,-0.3876,0.01029,-0.00079,0.00312,-5.00,0.00,0.00,5.1,125.49,633.48,297.39,DESCEND
1.0932,-0.0152,-0.1193,0.0723,0.00229,0.00020,0.00312,-5.00,0.00,0.00,5.1,125.49,633.48,297.33,DESCEND
1.1033,0.1647,-0.1093,-0.0076,0.02029,0.00020,0.00512,-5.00,0.00,0.00,5.2,125.49,633.48,297.27,DESCEND
1.1134,-0.2552,-0.0593,-0.0576,-0.01170,-0.00179,0.00312,-5.00,0.00,0.00,5.2,125.49,633.49,297.23,DESCEND
1.1236,0.0447,-0.3293,0.3023,-0.01170,-0.00579,0.00212,-5.00,0.00,0.00,5.3,125.49,633.49,297.17,DESCEND
1.1337,0.0747,-0.5193,-0.0376,0.03929,0.01720,0.00012,-5.00,0.00,0.00,5.3,125.49,633.49,297.13,DESCEND
1.1439,-0.1652,-0.3193,-0.1976,0.00129,-0.00279,-0.00387,-5.00,0.00,0.00,5.4,125.49,633.49,297.07,DESCEND
1.1540,-0.0152,-0.4493,0.4923,0.00229,0.00220,-0.00187,-5.00,0.00,0.00,5.4,125.49,633.49,297.03,DESCEND
1.1641,0.0247,0.1106,-0.3176,-0.02170,-0.01479,0.00612,-5.00,0.00,0.00,5.5,125.49,633.50,296.97,DESCEND
1.1742,-0.0652,-0.3593,0.2023,-0.00270,0.00920,0.00112,-5.00,0.00,0.00,5.5,125.49,633.50,296.93,DESCEND
1.1844,0.0547,0.0606,-0.2376,-0.00970,-0.01079,0.00412,-5.00,0.00,0.00,5.6,125.49,633.50,296.87,DESCEND
1.1945,0.1447,-0.1693,-0.2576,0.00529,-0.00979,-0.00087,-5.00,0.00,0.00,5.6,125.49,633.50,296.83,DESCEND
1.2046,0.0447,-0.0993,0.0623,0.01429,0.00720,0.00012,-5.00,0.00,0.00,5.7,125.49,633.50,296.77,DESCEND
1.2147,0.1247,-0.3693,-0.0976,0.00329,-0.00479,0.00312,-5.00,0.00,0.00,5.7,125.49,633.50,296.73,DESCEND
1.2249,-0.0852,-0.0493,0.0523,0.00429,-0.00779,0.00512,-5.00,0.00,0.00,5.8,125.49,633.51,296.67,DESCEND
1.2350,0.1147,-0.2993,-0.0976,0.00329,-0.00979,0.00112,-5.00,0.00,0.00,5.8,125.49,633.51,296.63,DESCEND
1.2451,0.0147,-0.1993,0.1123,0.00229,0.00220,0.00112,-5.00,0.00,0.00,5.9,125.49,633.51,296.57,DESCEND
1.2552,0.0447,-0.0293,-0.2576,-0.01070,-0.00979,-0.00087,-5.00,0.00,0.00,5.9,125.49,633.51,296.51,DESCEND
1.2653,0.0647,-0.3293,0.0223,0.02529,0.00520,0.00412,-5.00,0.00,0.00,6.0,125.49,633.51,296.47,DESCEND
1.2755,0.0847,0.0106,0.0123,0.00729,0.00120,0.00412,-5.00,0.00,0.00,6.0,125.49,633.52,296.41,DESCEND
1.2858,0.0747,-0.2593,0.2823,0.01129,0.00020,0.00312,-5.00,0.00,0.00,6.1,125.49,633.52,296.37,DESCEND
1.2959,-0.0052,-0.1293,0.2723,0.00629,0.00620,0.00412,-5.00,0.00,0.00,6.1,125.49,633.52,296.31,DESCEND
1.3060,-0.0252,-0.3293,0.0323,0.00429,0.00120,0.00012,-5.00,0.00,0.00,6.2,125.49,633.52,296.27,DESCEND
1.3161,-0.3452,0.0506,-0.0976,-0.01470,-0.00279,0.00412,-5.00,0.00,0.00,6.2,125.49,633.52,296.21,DESCEND
1.3263,0.1847,-0.0493,-0.1476,0.01929,-0.00579,0.00412,-5.00,0.00,0.00,6.3,125.49,633.53,296.17,DESCEND
1.3364,-0.0852,-0.2693,0.0123,0.00529,0.00920,0.00112,-5.00,0.00,0.00,6.3,125.49,633.53,296.11,DESCEND
1.3466,0.0447,-0.4693,0.2423,0.00629,0.00820,-0.00187,-5.00,0.00,0.00,6.4,125.49,633.53,296.07,DESCEND
1.3567,0.0447,-0.2893,-0.0276,0.00329,-0.00779,0.00112,-5.00,0.00,0.00,6.4,125.49,633.53,296.01,DESCEND
1.3668,-0.0652,0.1106,0.1523,0.00829,0.00120,0.00812,-5.00,0.00,0.00,6.5,125.49,633.53,295.97,DESCEND
1.3770,0.0647,-0.1493,-0.2776,0.00329,-0.00079,0.00212,-5.00,0.00,0.00,6.5,125.49,633.53,295.91,DESCEND
1.3871,-0.1152,-0.2193,0.2423,-0.00870,0.00420,0.00312,-5.00,0.00,0.00,6.6,125.49,633.54,295.85,DESCEND
1.3972,-0.0252,-0.2093,-0.0476,0.00229,-0.00779,0.00212,-5.00,0.00,0.00,6.6,125.49,633.54,295.81,DESCEND
1.4074,0.0347,-0.1893,-0.0776,0.00229,-0.01279,0.00112,-5.00,0.00,0.00,6.7,125.49,633.54,295.75,DESCEND
1.4175,0.0247,-0.3893,0.0823,0.00329,0.00520,0.00412,-5.00,0.00,0.00,6.7,125.49,633.54,295.71,DESCEND
1.4276,-0.0052,-0.2293,0.0623,-0.00270,-0.00079,0.00712,-5.00,0.00,0.00,6.8,125.49,633.54,295.65,DESCEND
1.4377,-0.1152,-0.1493,0.0023,-0.00170,-0.00179,0.00612,-5.00,0.00,0.00,6.8,125.49,633.55,295.61,DESCEND
1.4479,0.2047,-0.0393,0.0323,0.00229,-0.01379,0.00312,-5.00,0.00,0.00,6.9,125.49,633.55,295.55,DESCEND
1.4580,-0.0552,-0.1293,-0.1576,0.00529,0.00820,0.00712,-5.00,0.00,0.00,6.9,125.49,633.55,295.51,DESCEND
1.4682,0.0447,-0.1893,0.0523,0.00929,0.00020,0.00412,-5.00,0.00,0.00,7.0,125.49,633.55,295.45,DESCEND
1.4783,0.0747,-0.3393,0.0923,0.00329,0.00120,0.00412,-5.00,0.00,0.00,7.0,125.49,633.55,295.41,DESCEND
1.4884,-0.0452,-0.1093,-0.2276,0.00329,-0.00279,0.00512,-5.00,0.00,0.00,7.1,125.49,633.56,295.35,DESCEND
1.4986,0.1347,-0.3393,0.0323,0.00429,-0.00179,-0.00087,-5.00,0.00,0.00,7.1,125.49,633.56,295.31,DESCEND
1.5087,-0.1252,-0.1993,0.0823,-0.00370,-0.00079,0.00312,-5.00,0.00,0.00,7.2,125.49,633.56,295.25,DESCEND
1.5188,0.0647,-0.3393,0.1023,0.01229,0.00920,0.00012,-5.00,0.00,0.00,7.2,125.49,633.56,295.21,DESCEND
1.5289,-0.0852,-0.1193,0.3023,0.00629,0.00920,0.00412,-5.00,0.00,0.00,7.3,125.49,633.56,295.15,DESCEND
1.5390,-0.0252,-0.1693,-0.0376,-0.01070,-0.00979,0.00412,-5.00,0.00,0.00,7.4,125.49,633.57,295.09,DESCEND
1.5491,-0.0552,-0.5093,0.3323,0.01429,0.01520,-0.00087,-5.00,0.00,0.00,7.4,125.49,633.57,295.05,DESCEND
1.5593,0.0647,-0.5893,0.2723,0.02729,0.01220,0.00012,-5.00,0.00,0.00,7.5,125.49,633.57,294.99,DESCEND
1.5694,0.1047,0.0806,-0.0276,0.01329,-0.00179,0.00812,-5.00,0.00,0.00,7.5,125.49,633.57,294.95,DESCEND
1.5795,-0.0452,-0.1193,0.0723,-0.00570,-0.00779,0.00212,-5.00,0.00,0.00,7.6,125.49,633.57,294.89,DESCEND
1.5896,-0.0552,-0.5193,0.1523,0.00929,0.00520,0.00312,-5.00,0.00,0.00,7.6,125.49,633.57,294.85,DESCEND
1.5998,0.1547,-0.2293,-0.1876,0.00329,-0.00879,0.00212,-5.00,0.00,0.00,7.7,125.49,633.58,294.79,DESCEND
1.6099,-0.0352,-0.1493,0.0523,0.00029,-0.00379,0.00412,-5.00,0.00,0.00,7.7,125.49,633.58,294.75,DESCEND
1.6200,0.0647,-0.1593,0.1223,0.00629,0.00120,0.00212,-5.00,0.00,0.00,7.8,125.49,633.58,294.69,DESCEND
1.6301,0.1047,-0.3093,-0.1176,0.00929,0.00520,0.00312,-5.00,0.00,0.00,7.8,125.49,633.58,294.65,DESCEND
1.6403,-0.0552,-0.1793,0.2023,-0.01070,0.00120,0.00312,-5.00,0.00,0.00,7.9,125.49,633.58,294.59,DESCEND
1.6504,-0.0152,-0.0493,-0.0376,0.00729,-0.00079,0.00412,-5.00,0.00,0.00,7.9,125.50,633.59,294.55,DESCEND
1.6606,-0.0252,-0.3993,-0.0676,0.00029,-0.00079,0.00312,-5.00,0.00,0.00,8.0,125.50,633.59,294.49,DESCEND
1.6707,0.0647,-0.3993,0.3623,0.01129,0.00920,0.00112,-5.00,0.00,0.00,8.0,125.50,633.59,294.45,DESCEND
1.6808,-0.1752,-0.0793,-0.0076,0.00529,0.00420,0.00312,-5.00,0.00,0.00,8.1,125.50,633.59,294.39,DESCEND
1.6910,-0.0052,-0.0793,0.1123,0.00829,0.00620,0.00412,-5.00,0.00,0.00,8.1,125.50,633.59,294.33,DESCEND
1.7011,0.0047,-0.6093,-0.0976,0.00629,0.00020,-0.00087,-5.00,0.00,0.00,8.2,125.50,633.59,294.29,DESCEND
1.7112,0.1447,-0.2693,0.0423,0.00929,-0.00579,0.00212,-5.00,0.00,0.00,8.2,125.50,633.60,294.23,DESCEND
1.7213,-0.0752,-0.2193,-0.1176,0.00329,0.00020,0.00312,-5.00,0.00,0.00,8.3,125.50,633.60,294.19,DESCEND
1.7315,0.2747,0.0506,-0.1176,0.02129,-0.00079,0.00512,-5.00,0.00,0.00,8.3,125.50,633.60,294.13,DESCEND
1.7416,-0.1552,-0.2793,0.0923,-0.00770,0.00420,0.00412,-5.00,0.00,0.00,8.4,125.50,633.60,294.09,DESCEND
1.7518,0.1147,-0.3693,0.1623,0.00429,0.00120,0.00012,-5.00,0.00,0.00,8.4,125.50,633.60,294.03,DESCEND
1.7619,-0.1852,-0.3193,-0.0176,-0.00770,-0.00679,0.00612,-5.00,0.00,0.00,8.5,125.50,633.61,293.99,DESCEND
1.7720,0.2247,-0.4293,0.2823,0.01529,0.00220,-0.00187,-5.00,0.00,0.00,8.5,125.50,633.61,293.93,DESCEND
1.7821,0.1747,-0.1793,-0.0776,0.00929,-0.01079,0.00212,-5.00,0.00,0.00,8.6,125.50,633.61,293.89,DESCEND
1.7923,0.0747,-0.1193,0.1423,-0.00070,0.00420,0.00312,-5.00,0.00,0.00,8.6,125.50,633.61,293.83,DESCEND
1.8024,0.0347,-0.5493,0.2723,0.00029,-0.00179,0.00312,-5.00,0.00,0.00,8.7,125.50,633.61,293.79,DESCEND
1.8125,-0.0452,-0.6093,0.5223,-0.00870,0.00220,0.00012,-5.00,0.00,0.00,8.7,125.50,633.62,293.73,DESCEND
1.8226,-0.1552,-0.0293,-0.2276,0.00129,-0.00479,0.00412,-5.00,0.00,0.00,8.8,125.50,633.62,293.69,DESCEND
1.8327,0.0947,-0.2893,0.0923,0.02629,0.01320,0.00012,-5.00,0.00,0.00,8.8,125.50,633.62,293.63,DESCEND
1.8429,-0.0452,-0.3893,0.1723,0.01329,0.00820,0.00612,-5.00,0.00,0.00,8.9,125.50,633.62,293.59,DESCEND
1.8530,-0.0352,-0.0793,-0.0376,0.01329,0.00520,0.00412,-5.00,0.00,0.00,8.9,125.50,633.62,293.53,DESCEND
1.8631,-0.0252,-0.3093,-0.0476,-0.00370,-0.00279,0.00312,-5.00,0.00,0.00,9.0,125.50,633.62,293.49,DESCEND
1.8732,-0.1552,-0.1093,-0.0576,-0.00570,-0.00479,0.00512,-5.00,0.00,0.00,9.0,125.50,633.63,293.43,DESCEND
1.8833,-0.0252,-0.1693,0.2523,0.00729,0.01520,0.00512,-5.00,0.00,0.00,9.1,125.50,633.63,293.37,DESCEND
1.8934,-0.0352,-0.2493,0.0623,0.01829,0.01320,0.00212,-5.00,0.00,0.00,9.1,125.50,633.63,293.33,DESCEND
1.9035,0.0747,0.1606,-0.1676,0.00729,-0.00079,0.00712,-5.00,0.00,0.00,9.2,125.50,633.63,293.27,DESCEND
1.9137,0.1947,-0.0893,-0.2176,0.00329,-0.00679,0.00412,-5.00,0.00,0.00,9.2,125.50,633.63,293.23,DESCEND
