time,fx,fy,fz,tx,ty,tz,vx,vy,vz,travel_mm,pos_x,pos_y,pos_z,phase
0.1720,-0.0310,0.1249,-0.0265,-0.02094,0.01738,0.00137,-5.00,0.00,0.00,0.5,125.56,633.28,301.81,DESCEND
0.1821,0.0689,-0.1350,0.0334,0.00305,0.01538,0.00137,-5.00,0.00,0.00,0.6,125.56,633.29,301.75,DESCEND
0.1922,0.1389,0.0949,0.0434,0.02705,0.01638,-0.00062,-5.00,0.00,0.00,0.6,125.56,633.29,301.71,DESCEND
0.2023,-0.0710,0.1549,-0.2565,0.00205,-0.00061,0.00237,-5.00,0.00,0.00,0.7,125.56,633.29,301.65,DESCEND
0.2125,-0.2610,0.4149,-0.1265,-0.01594,-0.00461,0.00637,-5.00,0.00,0.00,0.7,125.56,633.29,301.61,DESCEND
0.2226,-0.0110,0.1849,-0.1265,-0.00094,-0.01461,0.00437,-5.00,0.00,0.00,0.8,125.56,633.29,301.55,DESCEND
0.2327,-0.1610,-0.0050,-0.1165,-0.00994,-0.01361,0.00237,-5.00,0.00,0.00,0.8,125.56,633.29,301.51,DESCEND
0.2428,-0.1410,0.0849,0.1734,-0.00594,-0.00361,0.00137,-5.00,0.00,0.00,0.9,125.56,633.30,301.45,DESCEND
0.2529,0.0189,0.0449,-0.0065,0.00205,0.00138,-0.00162,-5.00,0.00,0.00,0.9,125.56,633.30,301.41,DESCEND
0.2630,-0.1010,-0.0750,0.1534,-0.00994,0.00538,-0.00262,-5.00,0.00,0.00,1.0,125.56,633.30,301.35,DESCEND
0.2731,0.0189,0.3349,-0.1865,-0.00694,0.00338,0.00237,-5.00,0.00,0.00,1.0,125.56,633.30,301.29,DESCEND
0.2832,0.1089,0.1549,0.2634,0.00505,0.01938,0.00137,-5.00,0.00,0.00,1.1,125.56,633.30,301.25,DESCEND
0.2933,-0.2410,0.1149,-0.1465,-0.03494,0.01138,0.00237,-5.00,0.00,0.00,1.1,125.56,633.31,301.19,DESCEND
0.3034,-0.0010,0.0449,0.0334,0.00205,0.01138,0.00137,-5.00,0.00,0.00,1.2,125.56,633.31,301.15,DESCEND
0.3135,-0.1410,-0.1750,0.0534,-0.01494,-0.00461,0.00137,-5.00,0.00,0.00,1.2,125.56,633.31,301.09,DESCEND
0.3236,0.0489,-0.1950,0.4734,-0.00294,0.00638,0.00437,-5.00,0.00,0.00,1.3,125.56,633.31,301.05,DESCEND
0.3338,-0.1810,-0.0050,-0.0765,0.00805,0.00838,0.00037,-5.00,0.00,0.00,1.3,125.56,633.31,300.99,DESCEND
0.3439,-0.0410,0.2449,-0.2665,0.00605,-0.00361,0.00237,-5.00,0.00,0.00,1.4,125.57,633.32,300.95,DESCEND
0.3540,0.0289,-0.3350,0.2634,0.01205,-0.00561,0.00037,-5.00,0.00,0.00,1.4,125.57,633.32,300.89,DESCEND
0.3641,-0.2610,0.4049,-0.3765,-0.01294,-0.00961,0.00537,-5.00,0.00,0.00,1.5,125.57,633.32,300.85,DESCEND
0.3742,-0.0610,0.0349,0.0934,0.02105,0.01038,0.00137,-5.00,0.00,0.00,1.5,125.57,633.32,300.79,DESCEND
0.3843,-0.2110,-0.2450,0.2634,0.00205,0.00438,0.00037,-5.00,0.00,0.00,1.6,125.57,633.32,300.75,DESCEND
0.3944,-0.0310,-0.0750,0.2534,0.01005,0.01438,-0.00062,-5.00,0.00,0.00,1.6,125.57,633.32,300.69,DESCEND
0.4045,-0.1710,0.1049,0.0834,-0.01294,-0.00461,0.00337,-5.00,0.00,0.00,1.7,125.57,633.33,300.65,DESCEND
0.4146,-0.0610,-0.0950,0.3534,0.00605,0.01538,0.00037,-5.00,0.00,0.00,1.7,125.57,633.33,300.59,DESCEND
0.4247,-0.0710,-0.1650,0.4234,0.00105,0.01138,-0.00162,-5.00,0.00,0.00,1.8,125.57,633.33,300.55,DESCEND
0.4348,-0.0310,-0.0950,0.1634,-0.00594,0.00338,0.00137,-5.00,0.00,0.00,1.8,125.57,633.33,300.49,DESCEND
0.4449,-0.1110,0.2149,0.0334,-0.00194,-0.00061,0.00137,-5.00,0.00,0.00,1.9,125.57,633.33,300.45,DESCEND
0.4550,0.0189,-0.1850,0.2034,-0.00694,-0.00661,0.00037,-5.00,0.00,0.00,1.9,125.57,633.34,300.39,DESCEND
0.4651,-0.1710,0.3149,-0.2265,-0.01394,-0.00461,0.00437,-5.00,0.00,0.00,2.0,125.57,633.34,300.33,DESCEND
0.4752,0.1389,-0.0450,0.1334,0.00505,-0.00761,0.00237,-5.00,0.00,0.00,2.0,125.57,633.34,300.29,DESCEND
0.4853,-0.1010,-0.2250,0.1334,-0.00894,-0.00561,0.00037,-5.00,0.00,0.00,2.1,125.57,633.34,300.23,DESCEND
0.4954,-0.2510,0.1349,0.1334,-0.01994,-0.00461,0.00037,-5.00,0.00,0.00,2.1,125.57,633.34,300.19,DESCEND
0.5055,-0.1110,0.1149,0.2334,-0.00694,0.00338,0.00737,-5.00,0.00,0.00,2.2,125.57,633.35,300.13,DESCEND
0.5156,0.0289,-0.0450,0.0134,0.00605,-0.00261,0.00537,-5.00,0.00,0.00,2.2,125.57,633.35,300.09,DESCEND
0.5257,-0.1610,0.5049,-0.1765,0.00105,0.00638,0.00637,-5.00,0.00,0.00,2.3,125.57,633.35,300.03,DESCEND
0.5358,-0.1010,0.2449,0.1434,0.00005,0.00838,0.00437,-5.00,0.00,0.00,2.3,125.57,633.35,299.99,DESCEND
0.5459,0.0189,0.2949,-0.3165,-0.01594,-0.01461,0.00037,-5.00,0.00,0.00,2.4,125.57,633.35,299.93,DESCEND
0.5560,0.0189,-0.2350,-0.0065,-0.00994,-0.00461,0.00137,-5.00,0.00,0.00,2.4,125.57,633.35,299.89,DESCEND
0.5661,-0.0210,0.3149,-0.5865,-0.00294,-0.01261,0.00337,-5.00,0.00,0.00,2.5,125.57,633.36,299.83,DESCEND
0.5762,-0.0410,-0.1950,-0.0665,0.00505,-0.00361,0.00037,-5.00,0.00,0.00,2.5,125.57,633.36,299.79,DESCEND
0.5863,-0.1710,0.0149,0.2134,-0.00694,-0.00361,0.00537,-5.00,0.00,0.00,2.6,125.57,633.36,299.73,DESCEND
0.5964,-0.0610,-0.0650,-0.1265,-0.00594,-0.00661,-0.00162,-5.00,0.00,0.00,2.6,125.57,633.36,299.69,DESCEND
0.6066,-0.1110,-0.3050,0.0734,0.00605,0.00538,0.00037,-5.00,0.00,0.00,2.7,125.57,633.36,299.63,DESCEND
0.6167,0.0689,-0.0350,0.0534,0.01405,0.00138,0.00037,-5.00,0.00,0.00,2.7,125.57,633.36,299.59,DESCEND
0.6267,-0.1610,-0.3350,0.2134,-0.00194,0.00538,0.00037,-5.00,0.00,0.00,2.8,125.57,633.37,299.53,DESCEND
0.6369,0.0289,0.2049,-0.1565,0.01505,0.00338,0.00337,-5.00,0.00,0.00,2.8,125.57,633.37,299.49,DESCEND
0.6470,-0.1710,0.2049,-0.1065,-0.00094,0.00138,0.00037,-5.00,0.00,0.00,2.9,125.57,633.37,299.43,DESCEND
0.6571,-0.0810,-0.0350,0.0034,-0.01194,-0.00261,0.00137,-5.00,0.00,0.00,2.9,125.57,633.37,299.39,DESCEND
0.6672,-0.0110,-0.0550,0.0134,0.01305,0.01238,0.00237,-5.00,0.00,0.00,3.0,125.57,633.37,299.33,DESCEND
0.6773,0.0089,-0.0050,-0.0265,0.00005,0.00138,-0.00062,-5.00,0.00,0.00,3.0,125.57,633.38,299.29,DESCEND
0.6874,-0.1810,0.3649,0.1434,-0.00394,0.01038,0.00637,-5.00,0.00,0.00,3.1,125.57,633.38,299.23,DESCEND
0.6975,-0.0610,0.0249,0.0634,-0.00294,0.00538,0.00137,-5.00,0.00,0.00,3.1,125.57,633.38,299.17,DESCEND
0.7077,-0.1310,0.2449,-0.0965,-0.00994,-0.00661,0.00437,-5.00,0.00,0.00,3.2,125.57,633.38,299.13,DESCEND
0.7178,-0.1010,0.2249,-0.0865,0.00405,0.00238,0.00437,-5.00,0.00,0.00,3.2,125.57,633.38,299.07,DESCEND
0.7279,-0.1410,-0.0050,0.0234,-0.00094,0.00238,0.00337,-5.00,0.00,0.00,3.3,125.57,633.39,299.03,DESCEND
0.7380,0.0189,-0.1350,0.0934,0.01105,0.00538,0.00237,-5.00,0.00,0.00,3.3,125.57,633.39,298.97,DESCEND
0.7482,-0.2010,0.4649,-0.2665,0.00405,-0.00161,0.00337,-5.00,0.00,0.00,3.4,125.57,633.39,298.93,DESCEND
0.7583,-0.0910,-0.0750,-0.2665,0.01105,0.00238,0.00237,-5.00,0.00,0.00,3.4,125.57,633.39,298.87,DESCEND
0.7684,-0.0410,-0.1650,0.3334,0.00705,0.00738,0.00537,-5.00,0.00,0.00,3.5,125.57,633.39,298.83,DESCEND
0.7785,-0.1110,0.0449,-0.0365,0.00405,-0.00261,0.00137,-5.00,0.00,0.00,3.5,125.57,633.39,298.77,DESCEND
0.7886,-0.1810,0.1649,-0.1465,-0.01394,-0.00961,0.00537,-5.00,0.00,0.00,3.6,125.57,633.40,298.73,DESCEND
0.7987,-0.0210,-0.1050,-0.0465,-0.00094,0.00238,0.00537,-5.00,0.00,0.00,3.6,125.57,633.40,298.67,DESCEND
0.8088,-0.0710,-0.1550,0.1034,0.01005,0.00838,0.00337,-5.00,0.00,0.00,3.7,125.57,633.40,298.63,DESCEND
0.8189,-0.0510,0.0649,0.0234,-0.01694,-0.00661,0.00137,-5.00,0.00,0.00,3.7,125.57,633.40,298.57,DESCEND
0.8290,-0.1110,-0.0950,0.1234,-0.00994,-0.00161,0.00137,-5.00,0.00,0.00,3.8,125.57,633.40,298.53,DESCEND
0.8392,-0.0410,0.3649,0.3334,-0.00394,0.00538,0.00537,-5.00,0.00,0.00,3.8,125.57,633.41,298.47,DESCEND
0.8492,-0.1210,0.0449,0.0934,0.01005,0.00138,0.00637,-5.00,0.00,0.00,3.9,125.57,633.41,298.41,DESCEND
0.8593,-0.0910,-0.1950,0.4234,-0.00994,0.00538,0.00237,-5.00,0.00,0.00,3.9,125.57,633.41,298.37,DESCEND
0.8694,-0.0610,0.1749,0.1634,-0.02094,-0.00561,0.00337,-5.00,0.00,0.00,4.0,125.57,633.41,298.31,DESCEND
0.8795,-0.1210,0.0249,0.0134,0.00105,0.01038,0.00537,-5.00,0.00,0.00,4.0,125.57,633.41,298.27,DESCEND
0.8896,-0.0610,0.0949,0.2634,0.01005,0.01038,-0.00162,-5.00,0.00,0.00,4.1,125.57,633.42,298.21,DESCEND
0.8997,-0.1810,0.0049,0.1334,-0.00194,0.00138,0.00637,-5.00,0.00,0.00,4.1,125.57,633.42,298.17,DESCEND
0.9098,-0.1910,-0.0850,0.4134,0.00305,0.01538,0.00337,-5.00,0.00,0.00,4.2,125.57,633.42,298.11,DESCEND
0.9199,0.0189,-0.1650,0.1234,0.01205,0.00638,-0.00162,-5.00,0.00,0.00,4.2,125.57,633.42,298.07,DESCEND
0.9300,-0.1510,0.3749,-0.2865,-0.00194,-0.00061,0.00937,-5.00,0.00,0.00,4.3,125.57,633.42,298.01,DESCEND
0.9401,-0.0310,0.1549,-0.0165,0.00305,0.00938,0.00637,-5.00,0.00,0.00,4.3,125.57,633.42,297.97,DESCEND
0.9502,0.0289,-0.0150,0.1534,-0.00194,0.00438,0.00037,-5.00,0.00,0.00,4.4,125.58,633.43,297.91,DESCEND
0.9603,-0.1310,0.1249,0.3334,-0.00994,-0.00461,0.00337,-5.00,0.00,0.00,4.4,125.58,633.43,297.87,DESCEND
0.9704,-0.0510,0.1449,-0.1665,-0.00194,-0.00261,0.00637,-5.00,0.00,0.00,4.5,125.58,633.43,297.81,DESCEND
0.9805,-0.0610,-0.2450,0.1334,-0.00994,0.00338,0.00437,-5.00,0.00,0.00,4.5,125.58,633.43,297.77,DESCEND
0.9906,-0.0110,-0.2750,0.1634,0.00305,0.00438,0.00437,-5.00,0.00,0.00,4.6,125.58,633.43,297.71,DESCEND
1.0007,-0.1510,0.2149,-0.1565,-0.01194,-0.00961,0.00837,-5.00,0.00,0.00,4.6,125.58,633.43,297.67,DESCEND
1.0107,0.1289,0.2849,-0.3365,0.00505,-0.01061,0.00837,-5.00,0.00,0.00,4.7,125.58,633.44,297.61,DESCEND
1.0209,0.0089,-0.1050,0.1934,-0.00594,0.00038,0.00237,-5.00,0.00,0.00,4.7,125.58,633.44,297.57,DESCEND
1.0309,-0.0210,-0.0450,-0.1065,0.00905,0.00438,0.00337,-5.00,0.00,0.00,4.8,125.58,633.44,297.51,DESCEND
1.0411,-0.1210,0.0349,0.3334,-0.01194,-0.00361,0.00237,-5.00,0.00,0.00,4.9,125.58,633.44,297.45,DESCEND
1.0512,0.0589,0.1549,-0.0065,-0.00194,-0.00361,0.00237,-5.00,0.00,0.00,4.9,125.58,633.44,297.41,DESCEND
1.0613,-0.0510,-0.1750,0.5434,0.00605,0.01138,0.00337,-5.00,0.00,0.00,5.0,125.58,633.45,297.35,DESCEND
1.0714,-0.0910,-0.0550,-0.0265,0.00405,0.00038,0.00537,-5.00,0.00,0.00,5.0,125.58,633.45,297.31,DESCEND
1.0814,-0.2410,0.1749,0.0434,-0.00294,0.00538,0.00437,-5.00,0.00,0.00,5.1,125.58,633.45,297.25,DESCEND
1.0916,0.0489,0.1849,-0.1965,0.01605,-0.01061,0.00837,-5.00,0.00,0.00,5.1,125.58,633.45,297.21,DESCEND
1.1017,-0.1710,0.1749,0.0334,0.00505,0.00938,0.00537,-5.00,0.00,0.00,5.2,125.58,633.45,297.15,DESCEND
1.1117,-0.1010,0.0349,0.2134,0.00605,0.00438,0.00137,-5.00,0.00,0.00,5.2,125.58,633.46,297.11,DESCEND
1.1218,-0.0710,-0.0550,0.1134,-0.01194,0.00138,0.00337,-5.00,0.00,0.00,5.3,125.58,633.46,297.05,DESCEND
1.1320,-0.1110,-0.0550,0.0034,-0.00394,0.00038,0.00237,-5.00,0.00,0.00,5.3,125.58,633.46,297.01,DESCEND
1.1421,-0.0510,0.3449,-0.1165,-0.00094,-0.00261,0.00637,-5.00,0.00,0.00,5.4,125.58,633.46,296.95,DESCEND
1.1522,-0.1310,-0.1350,0.0134,-0.00994,-0.00161,0.00337,-5.00,0.00,0.00,5.4,125.58,633.46,296.91,DESCEND
1.1623,-0.1010,-0.0650,0.1834,-0.00994,0.00138,0.00437,-5.00,0.00,0.00,5.5,125.58,633.47,296.85,DESCEND
1.1725,-0.0910,0.1649,-0.0065,-0.00494,-0.00361,0.00237,-5.00,0.00,0.00,5.5,125.58,633.47,296.81,DESCEND
1.1826,-0.2510,-0.1350,0.2834,0.00305,0.00738,0.00137,-5.00,0.00,0.00,5.6,125.58,633.47,296.75,DESCEND
1.1927,0.0589,-0.3150,0.0734,-0.00194,-0.00961,0.00237,-5.00,0.00,0.00,5.6,125.58,633.47,296.71,DESCEND
1.2027,-0.2810,0.2849,0.0234,0.00605,0.00238,0.00337,-5.00,0.00,0.00,5.7,125.58,633.47,296.65,DESCEND
1.2129,-0.0510,0.1049,0.3034,0.01405,0.01538,0.00537,-5.00,0.00,0.00,5.7,125.58,633.47,296.61,DESCEND
1.2230,0.0989,0.0649,-0.2165,0.01405,-0.01161,0.00437,-5.00,0.00,0.00,5.8,125.58,633.48,296.55,DESCEND
1.2331,0.0289,0.2149,-0.0965,0.01105,-0.00161,0.00837,-5.00,0.00,0.00,5.8,125.58,633.48,296.49,DESCEND
1.2432,-0.3710,0.3149,-0.1665,0.00105,0.00238,0.00937,-5.00,0.00,0.00,5.9,125.58,633.48,296.45,DESCEND
1.2534,-0.2710,0.2149,0.0234,-0.00194,0.00838,0.00137,-5.00,0.00,0.00,5.9,125.58,633.48,296.39,DESCEND
1.2635,-0.2610,0.2549,-0.3265,-0.00994,0.00038,0.00637,-5.00,0.00,0.00,6.0,125.58,633.48,296.35,DESCEND
1.2736,0.0689,-0.1250,0.1834,0.00205,0.00538,0.00237,-5.00,0.00,0.00,6.0,125.58,633.49,296.29,DESCEND
1.2837,-0.0210,-0.2150,0.1234,0.01005,0.00038,0.00137,-5.00,0.00,0.00,6.1,125.58,633.49,296.25,DESCEND
1.2938,-0.2610,0.1149,-0.1765,0.00205,-0.00661,0.00737,-5.00,0.00,0.00,6.1,125.58,633.49,296.19,DESCEND
1.3040,0.1789,-0.0050,0.1834,0.02105,0.00738,0.00337,-5.00,0.00,0.00,6.2,125.58,633.49,296.15,DESCEND
1.3141,-0.2010,0.2849,-0.1965,-0.03394,-0.02761,0.00737,-5.00,0.00,0.00,6.2,125.58,633.49,296.09,DESCEND
1.3242,0.0889,0.0449,-0.2865,0.01605,0.00038,0.00337,-5.00,0.00,0.00,6.3,125.58,633.49,296.05,DESCEND
1.3343,-0.0210,0.2549,-0.0065,0.00305,-0.00061,0.00637,-5.00,0.00,0.00,6.3,125.58,633.50,295.99,DESCEND
1.3444,0.1189,0.0649,-0.1865,0.00005,-0.00761,0.00337,-5.00,0.00,0.00,6.4,125.58,633.50,295.95,DESCEND
1.3545,0.2089,0.0849,0.2234,0.01105,-0.00261,0.00337,-5.00,0.00,0.00,6.4,125.58,633.50,295.89,DESCEND
1.3646,-0.1210,0.3049,0.0234,-0.00094,0.00038,-0.00062,-5.00,0.00,0.00,6.5,125.58,633.50,295.85,DESCEND
1.3748,-0.0610,-0.0450,-0.2565,-0.00494,-0.00861,0.00237,-5.00,0.00,0.00,6.5,125.58,633.50,295.79,DESCEND
1.3849,0.0589,0.2049,0.0934,0.01305,0.01238,0.00437,-5.00,0.00,0.00,6.6,125.58,633.51,295.73,DESCEND
1.3950,-0.0410,0.1649,0.2634,0.01805,-0.00061,0.00737,-5.00,0.00,0.00,6.6,125.58,633.51,295.69,DESCEND
1.4051,-0.1510,0.3849,0.0734,0.00605,0.00238,0.00337,-5.00,0.00,0.00,6.7,125.58,633.51,295.63,DESCEND
1.4152,-0.1610,0.1349,0.0134,-0.00794,-0.00161,0.00637,-5.00,0.00,0.00,6.7,125.58,633.51,295.59,DESCEND
1.4254,-0.0710,0.2849,-0.0665,-0.01094,0.00138,0.00437,-5.00,0.00,0.00,6.8,125.58,633.51,295.53,DESCEND
1.4354,0.0489,0.0449,0.0334,0.01405,0.00138,0.00437,-5.00,0.00,0.00,6.8,125.58,633.51,295.49,DESCEND
1.4456,0.0689,-0.0350,0.1334,-0.00594,-0.00261,0.00037,-5.00,0.00,0.00,6.9,125.58,633.52,295.43,DESCEND
1.4557,-0.0910,-0.1050,0.0934,-0.00694,0.00538,0.00337,-5.00,0.00,0.00,6.9,125.58,633.52,295.39,DESCEND
1.4658,0.1089,-0.1150,0.1234,0.02205,0.00738,0.00337,-5.00,0.00,0.00,7.0,125.58,633.52,295.33,DESCEND
1.4759,0.0189,-0.0450,0.2334,0.01305,0.00538,0.00337,-5.00,0.00,0.00,7.0,125.58,633.52,295.29,DESCEND
1.4861,-0.2210,-0.1150,0.0034,-0.00594,-0.00261,0.00837,-5.00,0.00,0.00,7.1,125.58,633.52,295.23,DESCEND
1.4962,-0.0010,0.3049,-0.0665,0.00705,-0.00261,0.00737,-5.00,0.00,0.00,7.1,125.58,633.53,295.19,DESCEND
1.5063,-0.0410,-0.2950,0.2034,0.01805,0.01038,0.00437,-5.00,0.00,0.00,7.2,125.58,633.53,295.13,DESCEND
1.5164,0.1089,0.1949,-0.0665,0.01105,-0.00461,0.00637,-5.00,0.00,0.00,7.2,125.58,633.53,295.09,DESCEND
1.5265,-0.0010,0.1349,-0.1665,0.00405,-0.00761,0.00337,-5.00,0.00,0.00,7.3,125.58,633.53,295.03,DESCEND
1.5366,-0.1410,0.3349,-0.0665,0.00405,-0.00561,0.00937,-5.00,0.00,0.00,7.3,125.58,633.53,294.99,DESCEND
1.5468,-0.1510,0.2449,-0.1165,-0.00194,0.00838,0.00437,-5.00,0.00,0.00,7.4,125.58,633.54,294.93,DESCEND
1.5569,0.2489,-0.0250,0.2834,0.01505,0.00538,0.00437,-5.00,0.00,0.00,7.4,125.59,633.54,294.89,DESCEND
1.5670,-0.0210,0.2449,0.2234,0.00705,0.01238,0.00337,-5.00,0.00,0.00,7.5,125.59,633.54,294.83,DESCEND
1.5771,0.0089,-0.1750,0.0934,-0.00394,0.00238,-0.00162,-5.00,0.00,0.00,7.5,125.59,633.54,294.77,DESCEND
1.5872,-0.1010,0.3849,-0.1365,-0.00194,-0.00861,0.00837,-5.00,0.00,0.00,7.6,125.59,633.54,294.73,DESCEND
1.5974,-0.2210,-0.1650,0.2534,0.00205,0.00338,0.00337,-5.00,0.00,0.00,7.6,125.59,633.54,294.67,DESCEND
1.6075,-0.3810,-0.0250,0.2234,-0.00394,0.01438,0.00337,-5.00,0.00,0.00,7.7,125.59,633.55,294.63,DESCEND
1.6176,-0.0810,0.3249,-0.1565,-0.00094,0.00338,0.00637,-5.00,0.00,0.00,7.7,125.59,633.55,294.57,DESCEND
1.6277,0.0889,-0.4050,0.5534,0.00505,0.01338,-0.00062,-5.00,0.00,0.00,7.8,125.59,633.55,294.54,DESCEND
1.6378,0.1389,0.0949,-0.0765,0.01105,0.00038,0.00437,-5.00,0.00,0.00,7.8,125.59,633.55,294.48,DESCEND
1.6479,0.0989,0.0149,-0.1665,0.00205,-0.00861,0.00437,-5.00,0.00,0.00,7.9,125.59,633.55,294.44,DESCEND
1.6581,-0.2010,-0.0250,-0.0965,0.00005,0.00738,0.00437,-5.00,0.00,0.00,7.9,125.59,633.56,294.38,DESCEND
1.6682,-0.0510,0.2749,-0.1865,-0.00094,-0.00161,0.01037,-5.00,0.00,0.00,8.0,125.59,633.56,294.34,DESCEND
1.6783,-0.2110,0.0849,0.0934,0.00105,0.00838,0.00537,-5.00,0.00,0.00,8.0,125.59,633.56,294.28,DESCEND
1.6884,-0.0410,-0.1050,-0.2165,-0.00894,-0.01061,0.00637,-5.00,0.00,0.00,8.1,125.59,633.56,294.24,DESCEND
1.6985,-0.0510,0.0549,0.2134,-0.00694,0.00638,0.00837,-5.00,0.00,0.00,8.1,125.59,633.56,294.18,DESCEND
1.7086,-0.1310,-0.0950,0.2834,-0.00294,0.00638,0.00737,-5.00,0.00,0.00,8.2,125.59,633.56,294.14,DESCEND
1.7188,-0.1710,0.0749,0.0934,-0.00894,-0.00161,0.00437,-5.00,0.00,0.00,8.2,125.59,633.57,294.08,DESCEND
1.7289,-0.0910,-0.0250,0.0234,0.00105,-0.00561,0.00137,-5.00,0.00,0.00,8.3,125.59,633.57,294.04,DESCEND
1.7390,0.0089,-0.0150,0.1934,0.00705,-0.00361,0.00637,-5.00,0.00,0.00,8.3,125.59,633.57,293.98,DESCEND
1.7491,0.2089,-0.1950,-0.1265,0.00305,-0.00661,0.00737,-5.00,0.00,0.00,8.4,125.59,633.57,293.92,DESCEND
1.7592,0.1589,-0.3750,0.5834,0.01705,0.01038,-0.00062,-5.00,0.00,0.00,8.4,125.59,633.57,293.88,DESCEND
1.7693,-0.0410,0.1349,-0.0865,0.01305,0.00438,0.00837,-5.00,0.00,0.00,8.5,125.59,633.58,293.82,DESCEND
1.7795,-0.0410,0.1849,-0.0865,0.00305,-0.00161,0.00737,-5.00,0.00,0.00,8.5,125.59,633.58,293.78,DESCEND
1.7896,-0.0610,0.4849,-0.2865,0.00905,0.00438,0.00937,-5.00,0.00,0.00,8.6,125.59,633.58,293.72,DESCEND
1.7997,0.0989,-0.0450,0.1534,0.00005,-0.00261,0.00437,-5.00,0.00,0.00,8.6,125.59,633.58,293.68,DESCEND
1.8098,-0.0510,0.1749,-0.0665,0.00005,0.00138,0.01037,-5.00,0.00,0.00,8.7,125.59,633.58,293.62,DESCEND
1.8199,0.1189,0.3049,-0.0765,0.00305,-0.00461,0.00837,-5.00,0.00,0.00,8.7,125.59,633.59,293.58,DESCEND
1.8300,0.1289,-0.0150,0.1134,0.02005,0.00538,0.00037,-5.00,0.00,0.00,8.8,125.59,633.59,293.52,DESCEND
1.8401,0.0089,-0.0750,-0.2065,0.00105,-0.00861,0.00437,-5.00,0.00,0.00,8.8,125.59,633.59,293.48,DESCEND
1.8503,-0.0310,0.0349,0.1234,0.01305,0.01338,0.00437,-5.00,0.00,0.00,8.9,125.59,633.59,293.42,DESCEND
1.8604,-0.1110,0.3349,-0.1965,0.00405,-0.00361,0.01137,-5.00,0.00,0.00,8.9,125.59,633.59,293.38,DESCEND
1.8705,-0.1610,0.2949,-0.4465,-0.01594,-0.01761,0.00737,-5.00,0.00,0.00,9.0,125.59,633.59,293.32,DESCEND
1.8807,-0.0310,0.2549,-0.2365,0.01305,0.00938,0.00737,-5.00,0.00,0.00,9.0,125.59,633.60,293.28,DESCEND
1.8907,-0.0910,0.2549,-0.5165,0.00105,-0.00361,0.01037,-5.00,0.00,0.00,9.1,125.59,633.60,293.22,DESCEND
1.9009,-0.0910,-0.0550,0.1434,0.00705,0.01038,0.00237,-5.00,0.00,0.00,9.1,125.59,633.60,293.18,DESCEND
1.9110,-0.1010,0.1149,-0.0865,-0.00594,-0.00061,0.00637,-5.00,0.00,0.00,9.2,125.59,633.60,293.12,DESCEND
1.9211,0.1589,0.2649,0.1434,0.01505,0.00338,0.00637,-5.00,0.00,0.00,9.2,125.59,633.60,293.08,DESCEND
